id	subsystem	name	keggId	confidenceEcoIDA	confidenceScore	sboTerm	references	ECNumber	notes
FAOXC9BRC7BRm	Fatty acid oxidation	fatty acid beta oxidation(C9br-->C7br)m			4		PMID: 9469587,HMDB06258,PMID:9714723,PMID:11591435		First cycle of mitochondrial beta oxidation. The mitochondrial acylcoA dehydrogenases cannot act on branched chain fatty acids so no GPR association could be found for this reaction. Recon 1 mentions ACADM gene with this reaction. In Recon 1, the neutral formula for dmnoncoa should be corrected to C32H56N7O17P3S (HMDB11604) and charged formula to C32H52N7O17P3S with -4 as the charge. Therefore the reaction appears unbalanced here. 
FAOXC9C7m	Fatty acid oxidation	fatty acid beta oxidation(C9-->C7)m			4		J. Oleo Sci. 57, (5) 293-299 (2008), HMDB00666		mitochondrial beta oxidation of odd chain fatty acids.
FAOXMC10OHMC10r	Fatty acid oxidation	fatty acid omega oxidation(MC10-->w-OHMC10)er			4		metabolism,vol45,1996-kou-yi tserng		
FAOXOHC16C16DCc	Fatty acid oxidation	fatty acid omega oxidation(w-OHC16-->C16DC)c			3		PMID:15060085,PMCID:PMC1152672		undergoes series of beta oxidation cycles to generate C8DC,C6DC,C4DC and acetate. The extra one proton was obtained in the product, from the aldehyde form of the omega-hydroxy palmitic acid (i.e. An intermediate not shown in this reaction). This was done in-order to balance the reaction and also to obtain the dicarboxylic form of the palmitic acid.
FAOXOHC22C22DCc	Fatty acid oxidation	fatty acid omega oxidation(w-OHC22-->C22DC)c			4		PMID:15716582		one proton was added to the product for elemental and charge balancing.
FAOXOHMC10DC10c	Fatty acid oxidation	fatty acid omega oxidation(w-OHMC10-->DC10)c			4		doi:10.1016/j.physletb.2003.10.071		The extra one proton was obtained in the product, from the aldehyde form of the omega-hydroxy decanoic acid (i.e. An intermediate not shown in this reaction). This was done in-order to balance the reaction and also to obtain the dicarboxylic form of the decanoic acid.
FAOXTC101TC102m	Fatty acid oxidation	fatty acid beta oxidation trans(C10:1-->C10:2)m			4		PMID: 15337167		first cycle of mitochondrial beta oxidation.
FAOXTC102C101m	Fatty acid oxidation	fatty acid beta oxidation trans(C10:2-->C10:1)m			4		PMID: 7818482		2,4-dienoyl coA reductase
FAOXTC122TC101m	Fatty acid oxidation	fatty acid beta oxidation trans(C12:2-->C10:1)m			4		PMID:20195903, PMID:20490924, international journal of molecular medicine 19: 81-87, 2007.		mitochondrial beta oxidation
FAOXTC122m	Fatty acid oxidation	isomerization trans(C12:2)m			4		"Journal of Molecular Biology, Volume 342, Issue 4, 24 September 2004, Pages 1197-1208"		cis-delta3->trans-delta2 isomerase
FAOXTC142TC122m	Fatty acid oxidation	fatty acid beta oxidation trans(C14:2-->C12:2)m			4		PMID:20195903, PMID:20490924, international journal of molecular medicine 19: 81-87, 2007.		mitochondrial beta oxidation
FAOXTC162TC142m	Fatty acid oxidation	fatty acid beta oxidation trans(C16:2-->C14:2)m			4		PMID:20195903, PMID:20490924, international journal of molecular medicine 19: 81-87, 2007.		mitochondrial beta oxidation
FAOXTC182TC162m	Fatty acid oxidation	fatty acid beta oxidation trans(C18:2-->C16:2)m			4		PMID:20195903, PMID:20490924, international journal of molecular medicine 19: 81-87, 2007.		mitochondrial beta oxidation
FOAXC122C101x	Fatty acid oxidation	fatty acid beta oxidation(C12:2-->C10:1)x			4		PMID:20558530		peroxisomal beta oxidation
GLUTCOAACBP	Fatty acid oxidation	transport of glutaryl-CoA(5-) from mitochondria into cytosol			3		PMID: 20511713, PMID: 11859412, PMID: 16908521, PMID: 8001684		acyl coA binding protein is localized in cytosol, nucelus, golgi, E.R., mitochondrial inter memebrane space. In mitochondria its released when the integrity of the organelle is compromised. It has wide role in lipid metabolism, also acts as a coA transporter between different cellular compartments. can transport accumulated acyl coAs from cutosol into mitochondria for beta oxidation or into cytosol for either transport into other compartemnts or for elliciting signalling cascades. 
HDCACBP	Fatty acid oxidation	transport of (S)-3-Hydroxydecanoyl-CoA from mitochondria into the cytosol			3		PMID: 20511713, PMID: 11859412, PMID: 16908521, PMID: 8001684		acyl coA binding protein is localized in cytosol, nucelus, golgi, E.R., mitochondrial inter memebrane space. In mitochondria its released when the integrity of the organelle is compromised. It has wide role in lipid metabolism, also acts as a coA transporter between different cellular compartments. can transport accumulated acyl coAs from cutosol into mitochondria for beta oxidation or into cytosol for either transport into other compartemnts or for elliciting signalling cascades. 
HDDACBP	Fatty acid oxidation	transport of (S)-3-Hydroxydodecanoyl-CoA from mitochondria into the cytosol			3		PMID: 20511713, PMID: 11859412, PMID: 16908521, PMID: 8001684		acyl coA binding protein is localized in cytosol, nucelus, golgi, E.R., mitochondrial inter memebrane space. In mitochondria its released when the integrity of the organelle is compromised. It has wide role in lipid metabolism, also acts as a coA transporter between different cellular compartments. can transport accumulated acyl coAs from cutosol into mitochondria for beta oxidation or into cytosol for either transport into other compartemnts or for elliciting signalling cascades. 
HDECAACBP	Fatty acid oxidation	transport of 3-hydroxyhexadecanoylcoa from mitochondria into the cytosol			3		PMID: 20511713, PMID: 11859412, PMID: 16908521, PMID: 8001684		acyl coA binding protein is localized in cytosol, nucelus, golgi, E.R., mitochondrial inter memebrane space. In mitochondria its released when the integrity of the organelle is compromised. It has wide role in lipid metabolism, also acts as a coA transporter between different cellular compartments. can transport accumulated acyl coAs from cutosol into mitochondria for beta oxidation or into cytosol for either transport into other compartemnts or for elliciting signalling cascades. 
HDECEACBP	Fatty acid oxidation	transport of 3-hydroxyhexadecenoylcoa from mitochondria into the cytosol			3		PMID: 20511713, PMID: 11859412, PMID: 16908521, PMID: 8001684		acyl coA binding protein is localized in cytosol, nucelus, golgi, E.R., mitochondrial inter memebrane space. In mitochondria its released when the integrity of the organelle is compromised. It has wide role in lipid metabolism, also acts as a coA transporter between different cellular compartments. can transport accumulated acyl coAs from cutosol into mitochondria for beta oxidation or into cytosol for either transport into other compartemnts or for elliciting signalling cascades. 
HEDCECRNe	Fatty acid oxidation	transport of 3-hydroxyhexadecenoyl carnitine into extra cellular space			2		Jones LL, McDonald DA, Borum PR. (2010). Progress in Lipid Research 49: 61-75		elevated C16:1OH in LCHAD and TFP deficiency
HEXCOAACBP	Fatty acid oxidation	transport of Hexanoyl-CoA (n-C6:0CoA) from mitochondria into cytosol			3		PMID: 20511713, PMID: 11859412, PMID: 16908521, PMID: 8001684		acyl coA binding protein is localized in cytosol, nucelus, golgi, E.R., mitochondrial inter memebrane space. In mitochondria its released when the integrity of the organelle is compromised. It has wide role in lipid metabolism, also acts as a coA transporter between different cellular compartments. can transport accumulated acyl coAs from cutosol into mitochondria for beta oxidation or into cytosol for either transport into other compartemnts or for elliciting signalling cascades. 
HEXDCRNe	Fatty acid oxidation	transport of 3-hydroxyhexadecanoyl carnitine into extra cellular space			2		Jones LL, McDonald DA, Borum PR. (2010). Progress in Lipid Research 49: 61-75		elevated C16OH in LCHAD and TFP deficiency
HEXDIACTD	Fatty acid oxidation	transport of hexadecanedioc acid by diffusion			2		PMID: 10331655, PMID: 11478366		free fatty acids transported by simple diffusion, fatty acid transport proteins may be involved. Depends on the physiological concentration of these fatty acids.
HEXDICOAACBP	Fatty acid oxidation	transport of hexadecanedioyl coa			2		PMID: 20511713, PMID: 11859412, PMID: 16908521, PMID: 8001684		required for the production of C16DC. acyl coA binding protein is localized in cytosol, nucelus, golgi, E.R., mitochondrial inter memebrane space. In mitochondria its released when the integrity of the organelle is compromised. It has wide role in lipid metabolism, also acts as a coA transporter between different cellular compartments. can transport accumulated acyl coAs from cutosol into mitochondria for beta oxidation or into cytosol for either transport into other compartemnts or for elliciting signalling cascades. 
HEXDICOAACBPx	Fatty acid oxidation	transport of hexadecanedioyl coa			2		PMID: 20511713, PMID: 11859412, PMID: 16908521, PMID: 8001684		required for the production of short chain DC in peroxisomes. Alternatively C16 DC can also be produced from C18DC and other higher DC. Peroxisomes does not contain ACBP, so this reaction is irrerversible
HIVCACBP	Fatty acid oxidation	transport of 3-hydroxyisovalerylcoa from mitochondria into the cytosol			3		PMID: 20511713, PMID: 11859412, PMID: 16908521, PMID: 8001684		acyl coA binding protein is localized in cytosol, nucelus, golgi, E.R., mitochondrial inter memebrane space. In mitochondria its released when the integrity of the organelle is compromised. It has wide role in lipid metabolism, also acts as a coA transporter between different cellular compartments. can transport accumulated acyl coAs from cutosol into mitochondria for beta oxidation or into cytosol for either transport into other compartemnts or for elliciting signalling cascades. 
HIVCRNe	Fatty acid oxidation	transport of 3-hydroxy-isovaleryl carnitine into extra cellular space			2		Jones LL, McDonald DA, Borum PR. (2010). Progress in Lipid Research 49: 61-75		elevated in beta keto thiolase deficiency, multiple carboxylase deficiency, MHBD, 3-MCC, HMGcoa lyase deficiency and methyl-glutaconyl hydratase deficiency.
HOCDACBP	Fatty acid oxidation	transport of (S)-3-Hydroxyoctadecanoyl-CoA from mitochondria into the cytosol			3		PMID: 20511713, PMID: 11859412, PMID: 16908521, PMID: 8001684		acyl coA binding protein is localized in cytosol, nucelus, golgi, E.R., mitochondrial inter memebrane space. In mitochondria its released when the integrity of the organelle is compromised. It has wide role in lipid metabolism, also acts as a coA transporter between different cellular compartments. can transport accumulated acyl coAs from cutosol into mitochondria for beta oxidation or into cytosol for either transport into other compartemnts or for elliciting signalling cascades. 
HOCTDACBP	Fatty acid oxidation	transport of 3-hydroxyoctadecenoylcoa from mitochondria into the cytosol			3		PMID: 20511713, PMID: 11859412, PMID: 16908521, PMID: 8001684		acyl coA binding protein is localized in cytosol, nucelus, golgi, E.R., mitochondrial inter memebrane space. In mitochondria its released when the integrity of the organelle is compromised. It has wide role in lipid metabolism, also acts as a coA transporter between different cellular compartments. can transport accumulated acyl coAs from cutosol into mitochondria for beta oxidation or into cytosol for either transport into other compartemnts or for elliciting signalling cascades. 
HOCTDEC2CRNe	Fatty acid oxidation	transport of 3-hydroxyoctadecadienoyl carnitine into extra cellular space			2		Bodamer OA, Mühl A. (2005). Monatshefte für Chemie / Chemical Monthly 136: 1293-7, http://www.childrensmn.org/Manuals/Lab/Chemistry/051465.pdf		detected in FAO disorders
HOCTDECCRNe	Fatty acid oxidation	transport of 3-hydroxyoctadecanoyl carnitine into extra cellular space			2		Jones LL, McDonald DA, Borum PR. (2010). Progress in Lipid Research 49: 61-75		elevated in LCHAD and TFP deficiency.
HTDCACBP	Fatty acid oxidation	transport of (S)-3-Hydroxytetradecanoyl-CoA from mitochondria into the cytosol			3		PMID: 20511713, PMID: 11859412, PMID: 16908521, PMID: 8001684		acyl coA binding protein is localized in cytosol, nucelus, golgi, E.R., mitochondrial inter memebrane space. In mitochondria its released when the integrity of the organelle is compromised. It has wide role in lipid metabolism, also acts as a coA transporter between different cellular compartments. can transport accumulated acyl coAs from cutosol into mitochondria for beta oxidation or into cytosol for either transport into other compartemnts or for elliciting signalling cascades. 
HTDCRNe	Fatty acid oxidation	transport of 3-hydroxy-tetradecanoyl carnitine into extra cellular space			2		PMID: 20583174		abnormal increased pattern in LCHAD.
IVCOAACBP	Fatty acid oxidation	transport of Isovaleryl-CoA from mitochondria into cytosol			3		PMID: 20511713, PMID: 11859412, PMID: 16908521, PMID: 8001684		acyl coA binding protein is localized in cytosol, nucelus, golgi, E.R., mitochondrial inter memebrane space. In mitochondria its released when the integrity of the organelle is compromised. It has wide role in lipid metabolism, also acts as a coA transporter between different cellular compartments. can transport accumulated acyl coAs from cutosol into mitochondria for beta oxidation or into cytosol for either transport into other compartemnts or for elliciting signalling cascades. 
IVCRNe	Fatty acid oxidation	transport of isovaleryl carnitine into the extra cellular space			2		Jones LL, McDonald DA, Borum PR. (2010). Progress in Lipid Research 49: 61-75		elevated in beta kto thiolase deficiency, SCAD
LGNCCOAtcx	Transport, peroxisomal	transport of lignocericyl coenzyme A from cytosol to peroxisome.			4		PMID: 17039367,FEBS Volume 492, Issues 1-2, 9 March 2001, Pages 66-72-doi:10.1016/S0014-5793(01)02235-9(PMID: 11248239 ),PMID: 18854420		4 peroxisomal transporters have been identified. ABCD1,ABCD2,PMP69 and PMP70.all are ABC half transporters, role of only ABCD1 has been characterized in details.role of ABCD2 identified recently in PMID: 18854420
NRVNCCOAtxc	Transport, peroxisomal	transport of nervonylcoa into peroxisomes			4		PMID:18854420		
OCD11COACPT1	Fatty acid oxidation	transport of 11-octadecenoyl carnitine into the mitochondrial matrix			4		Biochemica et Biophysica Acta 1486(2000) 1-17, Eur. J. Biochem. 244, 1-14 (1997) FEBS 1997, Biochemica et Biophysica Acta 1546(2001) 21-43.		
OCD11CRNCACT	Fatty acid oxidation	transport of 11-octadecenoyl carnitine into the mitochondrial matrix			4		Biochemica et Biophysica Acta 1486(2000) 1-17, Eur. J. Biochem. 244, 1-14 (1997) FEBS 1997, Biochemica et Biophysica Acta 1546(2001) 21-43.		
OCD11CRNCPT2	Fatty acid oxidation	transport of 11-octadecenoyl carnitine into the mitochondrial matrix			4		Biochemica et Biophysica Acta 1486(2000) 1-17, Eur. J. Biochem. 244, 1-14 (1997) FEBS 1997, Biochemica et Biophysica Acta 1546(2001) 21-43.		
OCT11EFATP	Fatty acid oxidation	uptake of vaccenic acid by cells			3		PMID: 16868315, PMID: 17901542, journal of lipid research (2006) vol 47 page 665-672, 16357361, PMID: 17495600		fatty acid transport proteins mediate the uptake of long and very long chain fatty acids. These transport proteins are widely distributed and thought to possess fatty acid activating properties. May requires other proteins also.
OCTDEC2ACBP	Fatty acid oxidation	transport of 3-hydroxyoctadecadienoyl coa from mitochondria into cytosol			3		PMID: 20511713, PMID: 11859412, PMID: 16908521, PMID: 8001684		acyl coA binding protein is localized in cytosol, nucelus, golgi, E.R., mitochondrial inter memebrane space. In mitochondria its released when the integrity of the organelle is compromised. It has wide role in lipid metabolism, also acts as a coA transporter between different cellular compartments. can transport accumulated acyl coAs from cutosol into mitochondria for beta oxidation or into cytosol for either transport into other compartemnts or for elliciting signalling cascades. 
OCTDECCACT	Fatty acid oxidation	transport of Octadecenoyl-CoA into mitochondrial matrix			4		Biochemica et Biophysica Acta 1486(2000) 1-17, Eur. J. Biochem. 244, 1-14 (1997) FEBS 1997, Biochemica et Biophysica Acta 1546(2001) 21-43.		
OCTDECCPT1	Fatty acid oxidation	transport of Octadecenoyl-CoA into mitochondrial matrix			4		Biochemica et Biophysica Acta 1486(2000) 1-17, Eur. J. Biochem. 244, 1-14 (1997) FEBS 1997, Biochemica et Biophysica Acta 1546(2001) 21-43.		
OCTDECCPT2	Fatty acid oxidation	transport of Octadecenoyl-CoA into mitochondrial matrix			4		Biochemica et Biophysica Acta 1486(2000) 1-17, Eur. J. Biochem. 244, 1-14 (1997) FEBS 1997, Biochemica et Biophysica Acta 1546(2001) 21-43.		
OCTDECE1CRNe	Fatty acid oxidation	transport of 3-hydroxy-octadecenoyl carnitine into extra cellular space			2		Jones LL, McDonald DA, Borum PR. (2010). Progress in Lipid Research 49: 61-75		elevated in LCHAD and TFP deficiency. 
sink_octdececoa(c)	Fatty acid oxidation	OCTDECECOASINK							
OMHDEACIDTD	Fatty acid oxidation	transport of w-hydroxydecanoic acid by diffusion			2		PMID: 10331655, PMID: 11478366		free fatty acids transported by simple diffusion, fatty acid transport proteins may be involved. Depends on the physiological concentration of these fatty acids.
OMHDOCOSACTD	Fatty acid oxidation	transport of w-hydroxydocosanoic acid by diffusion			2		PMID: 10331655, PMID: 11478366		free fatty acids transported by simple diffusion, fatty acid transport proteins may be involved. Depends on the physiological concentration of these fatty acids.
OMHPALTD	Fatty acid oxidation	transport of w-hydroxypalmitic acid by diffusion			2		PMID: 10331655, PMID: 11478366		free fatty acids transported by simple diffusion, fatty acid transport proteins may be involved. Depends on the physiological concentration of these fatty acids.
PRISTCOAtcx	Transport, peroxisomal	transport of pristanoylcoa from cytosol to peroxisomes.			4		PMID:11356164		
SBCOAACOTx	Fatty acid oxidation	thioesterification of suberyl coa for release into cytosol			4		PMID: 15007068, PMID: 18538142, Westin MAK, Hunt MC, Alexson SEH. (2005). Journal of Biological Chemistry 280: 38125-32		human peroxisomal thioesterases are ACOT-4 and ACOT-8. ACOT 4 is specific for C4DC and C5DC, where as ACOT-8 catalyzes wide range of substrates. One proton added to the product for balancing
SCP21cx	Transport, peroxisomal	transport of phytanoylcoa from cytosol to peroxisomes.			4		PMID:11356164		already present in recon 1 but without coupled atp hydrolysis
SEBACACT	Fatty acid oxidation	activation of sebacic acidd			2		Hunt MC, Alexson SEH. (2008). Progress in Lipid Research 47: 405-21		dicarboxylic coa synthetase, origin and gene not known
SEBACIDTD	Fatty acid oxidation	transport of sebacic acid into cytosol (diffusion)			2		Glatz JFC, Luiken JJFP, Bonen A. (2010). Physiological Reviews 90: 367-417, Kamp F, Hamilton JA. (2006). Prostaglandins, Leukotrienes and Essential Fatty Acids 75: 149-59, PMCID: PMC2785172, Evtodienko VY, Bondarenko DI, Antonenko YN. (1999). Biochimica et Biophysica Acta (BBA) - Biomembranes 1420: 95-103		simple diffusion of fatty acids freely across membranes
