ID,NAME,EQUATION,EC-NUMBER,GENE ASSOCIATION,LOWER BOUND,UPPER BOUND,OBJECTIVE,COMPARTMENT,MIRIAM,SUBSYSTEM,REPLACEMENT ID,NOTE,REFERENCE,CONFIDENCE SCORE
MAR12383,efflux of 3-alpha-iso-pravastatin into bile,ATP[c] + H2O[c] + 3-alpha-iso-pravastatin[c] => ADP[c] + H+[c] + Pi[c] + 3-alpha-iso-pravastatin[e],,ENSG00000023839 or ENSG00000073734 or ENSG00000118777,,,,,bigg.reaction/3ISPVSteb;vmhreaction/3ISPVSteb;sbo/SBO:0000185,Drug metabolism,,,PMID:16714062;PMID:17177112,0
MAR12385,uptake of 3-alpha-iso-pravastatin by hepatocytes,HCO3-[c] + 3-alpha-iso-pravastatin[e] <=> HCO3-[e] + 3-alpha-iso-pravastatin[c],,ENSG00000134538 or ENSG00000137491,,,,,bigg.reaction/3ISPVSthc;vmhreaction/3ISPVSthc;sbo/SBO:0000185,Drug metabolism,,,PMID:17177112,0
MAR12393,conversion of 4-hydroxy-atorvastatin-lactone to its acid form in hepatocytes,H2O[c] + 4-hydroxy-atorvastatin-lactone / para-hydroxy-atorvastatin lactone[c] => H+[c] + 4-hydroxy-atorvastatin-acid / para-hydroxy-atorvastatin acid[c],3.1.1.2,ENSG00000105852,,,,,bigg.reaction/4HATVACIDhc;vmhreaction/4HATVACIDhc;sbo/SBO:0000176,Drug metabolism,,,PMID:11038166;PMID:14531725;PMID:11950779,0
MAR12394,efflux of 4-hydroxy-atorvastatin-acid into bile,ATP[c] + H2O[c] + 4-hydroxy-atorvastatin-acid / para-hydroxy-atorvastatin acid[c] => ADP[c] + H+[c] + Pi[c] + 4-hydroxy-atorvastatin-acid / para-hydroxy-atorvastatin acid[e],,ENSG00000023839 or ENSG00000085563,,,,,bigg.reaction/4HATVACIDteb;vmhreaction/4HATVACIDteb;sbo/SBO:0000185,Drug metabolism,,,PMID:17470524;PMID:16258024,0
MAR12396,uptake of 4-hydroxy-atorvastatin-acid into hepatocytes,HCO3-[c] + 4-hydroxy-atorvastatin-acid / para-hydroxy-atorvastatin acid[e] <=> HCO3-[e] + 4-hydroxy-atorvastatin-acid / para-hydroxy-atorvastatin acid[c],,ENSG00000134538 or ENSG00000137491,,,,,bigg.reaction/4HATVACIDthc;vmhreaction/4HATVACIDthc;sbo/SBO:0000185,Drug metabolism,,https://link.springer.com/chapter/10.1007/978-1-4419-0840-7_2,,0
MAR12399,efflux of 4-hydroxy-atorvastatin-lactone into bile,ATP[c] + H2O[c] + 4-hydroxy-atorvastatin-lactone / para-hydroxy-atorvastatin lactone[c] => ADP[c] + H+[c] + Pi[c] + 4-hydroxy-atorvastatin-lactone / para-hydroxy-atorvastatin lactone[e],,ENSG00000023839 or ENSG00000085563,,,,,bigg.reaction/4HATVLACteb;vmhreaction/4HATVLACteb;sbo/SBO:0000185,Drug metabolism,,,PMID:17470524;PMID:16258024,0
MAR12401,uptake of 4-hydroxy-atorvastatin-lactone into hepatocytes,HCO3-[c] + 4-hydroxy-atorvastatin-lactone / para-hydroxy-atorvastatin lactone[e] <=> HCO3-[e] + 4-hydroxy-atorvastatin-lactone / para-hydroxy-atorvastatin lactone[c],,ENSG00000134538 or ENSG00000137491,,,,,bigg.reaction/4HATVLACthc;vmhreaction/4HATVLACthc;sbo/SBO:0000185,Drug metabolism,,https://link.springer.com/chapter/10.1007/978-1-4419-0840-7_2,,0
MAR12407,"efflux of 3-keto-5,6,-dihydroxy-pravastatin into bile","ATP[c] + H2O[c] + 3-keto-5,6,-dihydroxy-pravastatin[c] => ADP[c] + H+[c] + Pi[c] + 3-keto-5,6,-dihydroxy-pravastatin[e]",,ENSG00000023839 or ENSG00000073734 or ENSG00000118777,,,,,bigg.reaction/56DHPVSteb;vmhreaction/56DHPVSteb;sbo/SBO:0000185,Drug metabolism,,,PMID:16714062;PMID:17177112,0
MAR12410,"efflux of 5,6-epoxy-3-alpha-iso-pravastatin into bile","ATP[c] + H2O[c] + 5,6-epoxy-3-alpha-iso-pravastatin[c] => ADP[c] + H+[c] + Pi[c] + 5,6-epoxy-3-alpha-iso-pravastatin[e]",,ENSG00000023839 or ENSG00000073734 or ENSG00000118777,,,,,bigg.reaction/56EPPVSteb;vmhreaction/56EPPVSteb;sbo/SBO:0000185,Drug metabolism,,,PMID:16714062;PMID:17177112,0
MAR12425,conversion of 6-beta-carboxy simvastatin lactone to acid form,H2O[c] + 6'-beta-carboxy-simvastatin-lactone form[c] => H+[c] + 6'-beta-carboxy-simvastatin-acid form[c],3.1.1.2,ENSG00000105852,,,,,bigg.reaction/6CSMVACIDhep;vmhreaction/6CSMVACIDhep;sbo/SBO:0000176,Drug metabolism,,,PMID:1976071;PMID:9321523,0
MAR12428,efflux of 6-epipravastatin into bile,ATP[c] + H2O[c] + 6-epipravastatin[c] => ADP[c] + H+[c] + Pi[c] + 6-epipravastatin[e],,ENSG00000023839 or ENSG00000073734 or ENSG00000118777,,,,,bigg.reaction/6EPSteb;vmhreaction/6EPSteb;sbo/SBO:0000185,Drug metabolism,,,PMID:16714062;PMID:17177112,0
MAR12431,uptake of 6-epi-pravastatin by hepatocytes,HCO3-[c] + 6-epipravastatin[e] <=> HCO3-[e] + 6-epipravastatin[c],,ENSG00000134538 or ENSG00000137491,,,,,bigg.reaction/6EPVSthc;vmhreaction/6EPVSthc;sbo/SBO:0000185,Drug metabolism,,,PMID:17177112,0
MAR12432,conversion of lactone form of 6-beta-hydroxy-lovastatin to acid form,H2O[c] + 6'-beta-hydroxy-lovastatin lactone form[c] => H+[c] + 6'-beta-hydroxy-lovastatin-acid form[c],3.1.1.2,ENSG00000105852,,,,,bigg.reaction/6HLVSTAChep;vmhreaction/6HLVSTAChep;sbo/SBO:0000176,Drug metabolism,,,PMID:7905377,0
MAR12434,conversion of 6-beta-hydroxy-methyl simvastatin lactone to acid form,H2O[c] + 6'-beta-hydroxy-methyl-simvastatin-lactone form[c] => H+[c] + 6'-beta-hydroxy-methyl-simvastatin-acid form[c],3.1.1.2,ENSG00000105852,,,,,bigg.reaction/6HMSMVACIDhep;vmhreaction/6HMSMVACIDhep;sbo/SBO:0000176,Drug metabolism,,,PMID:1976071;PMID:9321523,0
MAR12437,conversion of 6-beta-hydroxy simvastatin lactone to acid form,H2O[c] + 6'-beta-hydroxy simvastatin lactone[c] => H+[c] + 6'-beta-hydroxy simvastatin acid[c],3.1.1.2,ENSG00000105852,,,,,bigg.reaction/6HSMVACIDhep;vmhreaction/6HSMVACIDhep;sbo/SBO:0000176,Drug metabolism,,,PMID:1976071;PMID:9321523,0
MAR12440,conversion of lactone form of 6-exomethylene-lovastatin to acid form,H2O[c] + 6'-exomethylene-lovastatin lactone form[c] => H+[c] + 6'-exomethylene-lovastatin-acid form[c],3.1.1.2,ENSG00000105852,,,,,bigg.reaction/6MELACAChep;vmhreaction/6MELACAChep;sbo/SBO:0000176,Drug metabolism,,,PMID:9929499;PMID:15772423;PMID:1929403,0
MAR12441,release of 6-exomethylene-lovastatin-acid form into bile,ATP[c] + H2O[c] + 6'-exomethylene-lovastatin-acid form[c] => ADP[c] + H+[c] + Pi[c] + 6'-exomethylene-lovastatin-acid form[e],,ENSG00000085563,,,,,bigg.reaction/6MELVACtbc;vmhreaction/6MELVACtbc;sbo/SBO:0000185,Drug metabolism,,,,0
MAR12458,efflux of 7-hydroxy-3-alpha-iso-pravastatin into bile,ATP[c] + H2O[c] + 7-hydroxy-3-alpha-iso-pravastatin[c] => ADP[c] + H+[c] + Pi[c] + 7-hydroxy-3-alpha-iso-pravastatin[e],,ENSG00000023839 or ENSG00000073734 or ENSG00000118777,,,,,bigg.reaction/7HPVSteb;vmhreaction/7HPVSteb;sbo/SBO:0000185,Drug metabolism,,,PMID:16714062;PMID:17177112,0
MAR12460,uptake of allopurinol by the enterocytes,H+[e] + allopurinol[e] => H+[c] + allopurinol[c],,ENSG00000197506,,,,,bigg.reaction/ALLOP2tu;vmhreaction/ALLOP2tu;sbo/SBO:0000185,Drug metabolism,,,PMID:17655371,0
MAR12461,efflux of acetaminophen by P-gp from the enterocytes into lumen,ATP[c] + H2O[c] + acetaminophen/paracetamol[c] => ADP[c] + H+[c] + Pi[c] + acetaminophen/paracetamol[e],3.6.3.44,ENSG00000085563,,,,,bigg.reaction/ACMPtu;vmhreaction/ACMPtu;sbo/SBO:0000185,Drug metabolism,,,PMID:16930294;PMID:20955690,0
MAR12464,efflux of acetaminophen-glutathione-conjugate from enterocytes into portal blood,ATP[c] + H2O[c] + acetaminophen-glutathione-conjugate[c] => ADP[c] + H+[c] + Pi[c] + acetaminophen-glutathione-conjugate[e],,ENSG00000108846,,,,,bigg.reaction/ACMPGLUTtep;vmhreaction/ACMPGLUTtep;sbo/SBO:0000185,Drug metabolism,,https://link.springer.com/chapter/10.1007/978-1-4419-0840-7_2,,0
MAR12465,uptake of acetaminophen-glutathione-conjugate by the hepatocytes,ATP[c] + H2O[c] + acetaminophen-glutathione-conjugate[e] => ADP[c] + H+[c] + Pi[c] + acetaminophen-glutathione-conjugate[c],,ENSG00000108846,,,,,bigg.reaction/ACMPGLUTthc;vmhreaction/ACMPGLUTthc;sbo/SBO:0000185,Drug metabolism,,https://link.springer.com/chapter/10.1007/978-1-4419-0840-7_2,,0
MAR12466,efflux of acetaminophen-glucuronide-conjugate from enterocytes into portal blood,ATP[c] + H2O[c] + Acetaminophen glucuronide[c] => ADP[c] + H+[c] + Pi[c] + Acetaminophen glucuronide[e],,ENSG00000108846,,,,,bigg.reaction/ACMPGLUtep;vmhreaction/ACMPGLUtep;sbo/SBO:0000185,Drug metabolism,,https://link.springer.com/chapter/10.1007/978-1-4419-0840-7_2,,0
MAR12467,uptake of acetaminophen-glucuronide-conjugate by the hepatocytes,ATP[c] + H2O[c] + Acetaminophen glucuronide[e] => ADP[c] + H+[c] + Pi[c] + Acetaminophen glucuronide[c],,ENSG00000108846,,,,,bigg.reaction/ACMPGLUthc;vmhreaction/ACMPGLUthc;sbo/SBO:0000185,Drug metabolism,,https://link.springer.com/chapter/10.1007/978-1-4419-0840-7_2,,0
MAR12468,sulphation of acetaminophen in hepatocytes,PAPS[c] + acetaminophen/paracetamol[c] => H+[c] + PAP[c] + sulphate-conjugate-acetaminophen[c],2.8.2.1,ENSG00000196502,,,,,bigg.reaction/ACMPShc;vmhreaction/ACMPShc;sbo/SBO:0000176,Drug metabolism,,,PMID:2088871;PMID:11535246;PMID:9194521;PMID:11215692,0
MAR12470,uptake of acetaminophen by the hepatocytes,ATP[c] + H2O[c] + acetaminophen/paracetamol[e] => ADP[c] + H+[c] + Pi[c] + acetaminophen/paracetamol[c],,ENSG00000108846,,,,,bigg.reaction/ACMPthc;vmhreaction/ACMPthc;sbo/SBO:0000185,Drug metabolism,,https://link.springer.com/chapter/10.1007/978-1-4419-0840-7_2,,0
MAR12471,uptake of allopurinol by the enterocytes,Na+[e] + allopurinol[e] => Na+[c] + allopurinol[c],,ENSG00000137860 or ENSG00000156222 or ENSG00000197506,,,,,bigg.reaction/ALLOP1tu;vmhreaction/ALLOP1tu;sbo/SBO:0000185,Drug metabolism,,,PMID:14625347;PMID:17722647,0
MAR12472,oxidation of allopurinol to oxypurinol in hepatocytes,H2O[c] + O2[c] + allopurinol[c] => H2O2[c] + oxypurinol[c],1.17.3.2;1.2.3.1,ENSG00000138356 or ENSG00000158125,,,,,bigg.reaction/ALLOPOXDhep;vmhreaction/ALLOPOXDhep;sbo/SBO:0000176,Drug metabolism,,,PMID:17655371,0
MAR12473,uptake of allopurinol by the hepatocytes,allopurinol[e] <=> allopurinol[c],,ENSG00000137204,,,,,bigg.reaction/ALLOPtepvb;vmhreaction/ALLOPtepvb;sbo/SBO:0000185,Drug metabolism,,DOI:10.1007/978-1-4419-0840-7,PMID:17655371,0
MAR12509,uptake of atorvastatin by enterocytes by MCT1,H+[e] + atorvastatin-acid[e] <=> H+[c] + atorvastatin-acid[c],,ENSG00000155380,,,,,bigg.reaction/ATVACIDMCTtu;vmhreaction/ATVACIDMCTtu;sbo/SBO:0000185,Drug metabolism,,,PMID:10751037;PMID:14695265;PMID:9639576,0
MAR12510,uptake of atorvastatin by enterocytes,HCO3-[c] + atorvastatin-acid[e] <=> HCO3-[e] + atorvastatin-acid[c],,ENSG00000137491,,,,,bigg.reaction/ATVACIDOATPtu;vmhreaction/ATVACIDOATPtu;sbo/SBO:0000185,Drug metabolism,,https://link.springer.com/chapter/10.1007/978-1-4419-0840-7_2,,0
MAR12511,conversion of lactone to acid form of atorvastatin in hepatocytes,H2O[c] + atorvastatin-lactone[c] => H+[c] + atorvastatin-acid[c],3.1.1.2,ENSG00000105852,,,,,bigg.reaction/ATVACIDhc;vmhreaction/ATVACIDhc;sbo/SBO:0000176,Drug metabolism,,,PMID:11038166;PMID:14531725;PMID:11950779,0
MAR12514,efflux of atorvastatin acid by P-gp from the enterocytes into lumen,ATP[c] + H2O[c] + atorvastatin-acid[c] => ADP[c] + H+[c] + Pi[c] + atorvastatin-acid[e],3.6.3.44,ENSG00000085563,,,,,bigg.reaction/ATVACIDtu;vmhreaction/ATVACIDtu;sbo/SBO:0000185,Drug metabolism,,,PMID:10751037;PMID:15616150,0
MAR12518,uptake of atorvastatin-lactone into hepatocytes,HCO3-[c] + atorvastatin-lactone[e] <=> HCO3-[e] + atorvastatin-lactone[c],,ENSG00000134538 or ENSG00000137491,,,,,bigg.reaction/ATVLACThc;vmhreaction/ATVLACThc;sbo/SBO:0000185,Drug metabolism,,https://link.springer.com/chapter/10.1007/978-1-4419-0840-7_2,,0
MAR12523,efflux of atorvastatin lactone by P-gp from the enterocytes into lumen,ATP[c] + H2O[c] + atorvastatin-lactone[c] => ADP[c] + H+[c] + Pi[c] + atorvastatin-lactone[e],3.6.3.44,ENSG00000085563,,,,,bigg.reaction/ATVLACtu;vmhreaction/ATVLACtu;sbo/SBO:0000185,Drug metabolism,,,PMID:15616150,0
MAR12537,efflux of cerivastatin by P-gp or BCRP from the enterocytes into lumen,ATP[c] + H2O[c] + cerivastatin[c] => ADP[c] + H+[c] + Pi[c] + cerivastatin[e],3.6.3.44,ENSG00000085563 or ENSG00000118777,,,,,bigg.reaction/CRVSATPtu;vmhreaction/CRVSATPtu;sbo/SBO:0000185,Drug metabolism,,DOI:10.1007/978-1-4419-0840-7_2,PMID:20103563,0
MAR12541,efflux of cerivastatin-M1 into bile,ATP[c] + H2O[c] + cerivastatin-M1[c] => ADP[c] + H+[c] + Pi[c] + cerivastatin-M1[e],,ENSG00000118777,,,,,bigg.reaction/CRVSM1teb;vmhreaction/CRVSM1teb;sbo/SBO:0000185,Drug metabolism,,https://link.springer.com/chapter/10.1007/978-1-4419-0840-7_2,,0
MAR12545,efflux of cerivastatin-M23 into bile,ATP[c] + H2O[c] + cerivastatin-M23[c] => ADP[c] + H+[c] + Pi[c] + cerivastatin-M23[e],,ENSG00000118777,,,,,bigg.reaction/CRVSM23teb;vmhreaction/CRVSM23teb;sbo/SBO:0000185,Drug metabolism,,https://link.springer.com/chapter/10.1007/978-1-4419-0840-7_2,,0
MAR12547,efflux of cerivastatin-M24 into bile,ATP[c] + H2O[c] + cerivastatin-M24[c] => ADP[c] + H+[c] + Pi[c] + cerivastatin-M24[e],,ENSG00000118777,,,,,bigg.reaction/CRVSM24teb;vmhreaction/CRVSM24teb;sbo/SBO:0000185,Drug metabolism,,https://link.springer.com/chapter/10.1007/978-1-4419-0840-7_2,,0
MAR12551,cerivastatin uptake by hepatocytes,HCO3-[c] + cerivastatin[e] <=> HCO3-[e] + cerivastatin[c],,ENSG00000134538,,,,,bigg.reaction/CRVSthc;vmhreaction/CRVSthc;sbo/SBO:0000185,Drug metabolism,,https://link.springer.com/chapter/10.1007/978-1-4419-0840-7_2,,0
MAR12556,efflux of cyclosporine by P-gp from the enterocytes into lumen,ATP[c] + H2O[c] + cyclosporine[c] => ADP[c] + H+[c] + Pi[c] + cyclosporine[e],3.6.3.44,ENSG00000085563,,,,,bigg.reaction/CSAtu;vmhreaction/CSAtu;sbo/SBO:0000185,Drug metabolism,,DOI:10.1007/978-1-4419-0840-7_2,PMID:20103563,0
MAR12570,efflux of desacyl dehydro-pravastatin into bile,ATP[c] + H2O[c] + desacyl dehydro-pravastatin[c] => ADP[c] + H+[c] + Pi[c] + desacyl dehydro-pravastatin[e],,ENSG00000023839 or ENSG00000073734 or ENSG00000118777,,,,,bigg.reaction/DSPVSteb;vmhreaction/DSPVSteb;sbo/SBO:0000185,Drug metabolism,,,PMID:16714062;PMID:17177112,0
MAR12727,uptake of fluvastatin by enterocytes,HCO3-[c] + fluvastatin[e] <=> HCO3-[e] + fluvastatin[c],,ENSG00000137491,,,,,bigg.reaction/FVStu;vmhreaction/FVStu;sbo/SBO:0000185,Drug metabolism,,https://link.springer.com/chapter/10.1007/978-1-4419-0840-7_2,,0
MAR12737,thioesterification of ibuprofen_R in hepatocytes,ATP[c] + CoA[c] + ibuprofen-R[c] => AMP[c] + PPi[c] + ibuprofen-CoA-R form[c],6.2.1.3,ENSG00000151726,,,,,bigg.reaction/IBUP_RASCL1hep;vmhreaction/IBUP_RASCL1hep;sbo/SBO:0000176,Drug metabolism,,,PMID:10725307;PMID:1859831;PMID:8381432;PMID:18988084,0
MAR12740,oxidation of R-3-hydroxy ibuprofen to R-carboxy ibuprofen,O2[c] + 3-hydroxy R-ibuprofen[c] => H+[c] + H2O[c] + R-carboxy ibuprofen[c],1.14.13.-,ENSG00000138109,,,,,bigg.reaction/IBUP_RCYPCARhep;vmhreaction/IBUP_RCYPCARhep;sbo/SBO:0000176,Drug metabolism,,,PMID:9515184;PMID:12296989;PMID:9296349,0
MAR12741,chiral conversion of R to S form of iburpofen in hepatocytes,ibuprofen-CoA-R form[c] <=> ibuprofen-CoA-S form[c],5.1.99.4,ENSG00000242110,,,,,bigg.reaction/IBUP_Rshep;vmhreaction/IBUP_Rshep;sbo/SBO:0000176,Drug metabolism,,DOI:10.1201/9780203021811 chapter 8,PMID:8381432;PMID:19949916,0
MAR12744,hydrolysis of ibuprofen-CoA in hepatocytes,H2O[c] + ibuprofen-CoA-S form[c] => CoA[c] + H+[c] + ibuprofen-S[c],3.1.2.2;3.1.2.27;3.1.2.-,ENSG00000101473 or ENSG00000119673 or ENSG00000162390 or ENSG00000177465,,,,,bigg.reaction/IBUP_SACOT2;vmhreaction/IBUP_SACOT2;sbo/SBO:0000176,Drug metabolism,,,PMID:9299485,0
MAR12749,oxidation of S-3-hydroxy ibuprofen to S-carboxy ibuprofen,O2[c] + 3-hydroxy S-ibuprofen[c] => H+[c] + H2O[c] + S-carboxy ibuprofen[c],1.14.13.-,ENSG00000138109,,,,,bigg.reaction/IBUP_SCYPCARhep;vmhreaction/IBUP_SCYPCARhep;sbo/SBO:0000176,Drug metabolism,,,PMID:9515184;PMID:12296989;PMID:9296349,0
MAR12754,"release of 3-hydroxy-iso-delta-4,5-hydroxy acid form of lovastatin into bile","ATP[c] + H2O[c] + 3'-hydroxy-iso-delta-4',5'-hydroxy acid form of lovastatin[c] => ADP[c] + H+[c] + Pi[c] + 3'-hydroxy-iso-delta-4',5'-hydroxy acid form of lovastatin[e]",,ENSG00000085563,,,,,bigg.reaction/ISOLVSTtbc;vmhreaction/ISOLVSTtbc;sbo/SBO:0000185,Drug metabolism,,,,0
MAR12760,efflux of losartan by P-gp from the enterocytes into lumen,ATP[c] + H2O[c] + Losartan[c] => ADP[c] + H+[c] + Pi[c] + Losartan[e],3.6.3.44,ENSG00000085563,,,,,bigg.reaction/LSTNtu;vmhreaction/LSTNtu;sbo/SBO:0000185,Drug metabolism,,DOI:10.1007/978-1-4419-0840-7_2;,PMID:20103563,0
MAR12775,conversion of pro-durg lovastatin to active hydroxyacid form in hepatocytes,H2O[c] + lovastatin lactone form[c] => H+[c] + lovastatin-hydroxyacid form[c],3.1.1.2,ENSG00000105852,,,,,bigg.reaction/LVSTACIDhep;vmhreaction/LVSTACIDhep;sbo/SBO:0000176,Drug metabolism,,,PMID:9929499;PMID:15772423;PMID:1929403,0
MAR12776,efflux of lovastatin acid by P-gp from the enterocytes into lumen,ATP[c] + H2O[c] + lovastatin-hydroxyacid form[c] => ADP[c] + H+[c] + Pi[c] + lovastatin-hydroxyacid form[e],3.6.3.44,ENSG00000085563,,,,,bigg.reaction/LVSTACIDtu;vmhreaction/LVSTACIDtu;sbo/SBO:0000185,Drug metabolism,,DOI:10.1007/978-1-4419-0840-7_2,PMID:20103563,0
MAR12782,efflux of lovastatin lactone by P-gp from the enterocytes into lumen,ATP[c] + H2O[c] + lovastatin lactone form[c] => ADP[c] + H+[c] + Pi[c] + lovastatin lactone form[e],3.6.3.44,ENSG00000085563,,,,,bigg.reaction/LVSTPGPtu;vmhreaction/LVSTPGPtu;sbo/SBO:0000185,Drug metabolism,,DOI:10.1007/978-1-4419-0840-7_2,PMID:20103563,0
MAR12786,efflux of midazolam by P-gp from the enterocytes into lumen,ATP[c] + H2O[c] + Midazolam[c] => ADP[c] + H+[c] + Pi[c] + Midazolam[e],3.6.3.44,ENSG00000085563,,,,,bigg.reaction/MDZtu;vmhreaction/MDZtu;sbo/SBO:0000185,Drug metabolism,,,PMID:12751631,0
MAR12787,efflux of acetaminophen-mercapturate-conjugate from enterocytes into portal blood,ATP[c] + H2O[c] + acetaminophen-mercapturate-conjugate/N-acetyl-cysteine-acetaminophen[c] => ADP[c] + H+[c] + Pi[c] + acetaminophen-mercapturate-conjugate/N-acetyl-cysteine-acetaminophen[e],,ENSG00000108846,,,,,bigg.reaction/MERACMPtep;vmhreaction/MERACMPtep;sbo/SBO:0000185,Drug metabolism,,https://link.springer.com/chapter/10.1007/978-1-4419-0840-7_2,,0
MAR12788,uptake of acetaminophen-mercapturate-conjugate by the hepatocytes,ATP[c] + H2O[c] + acetaminophen-mercapturate-conjugate/N-acetyl-cysteine-acetaminophen[e] => ADP[c] + H+[c] + Pi[c] + acetaminophen-mercapturate-conjugate/N-acetyl-cysteine-acetaminophen[c],,ENSG00000108846,,,,,bigg.reaction/MERACMPthc;vmhreaction/MERACMPthc;sbo/SBO:0000185,Drug metabolism,,https://link.springer.com/chapter/10.1007/978-1-4419-0840-7_2,,0
MAR12793,efflux of N-desmethyl-rosuvastatin into bile,ATP[c] + H2O[c] + N-desmethyl-rosuvastatin[c] => ADP[c] + H+[c] + Pi[c] + N-desmethyl-rosuvastatin[e],,ENSG00000118777,,,,,bigg.reaction/NDERSVteb;vmhreaction/NDERSVteb;sbo/SBO:0000185,Drug metabolism,,https://link.springer.com/chapter/10.1007/978-1-4419-0840-7_2,,0
MAR12806,uptake of oxypurinol by hepatocytes,oxypurinol[e] <=> oxypurinol[c],,ENSG00000137204,,,,,bigg.reaction/OXYPthc;vmhreaction/OXYPthc;sbo/SBO:0000185,Drug metabolism,,,PMID:17655371,0
MAR12811,efflux of pitavastatin by BCRP from the enterocytes into lumen,ATP[c] + H2O[c] + pitavastatin[c] => ADP[c] + H+[c] + Pi[c] + pitavastatin[e],,ENSG00000118777,,,,,bigg.reaction/PTVSTATPtu;vmhreaction/PTVSTATPtu;sbo/SBO:0000185,Drug metabolism,,https://link.springer.com/chapter/10.1007/978-1-4419-0840-7_2,,0
MAR12816,efflux of pitavastatin-M3 into bile,ATP[c] + H2O[c] + pitavastatin-M3[c] => ADP[c] + H+[c] + Pi[c] + pitavastatin-M3[e],,ENSG00000118777,,,,,bigg.reaction/PTVSTM3eb;vmhreaction/PTVSTM3eb;sbo/SBO:0000185,Drug metabolism,,https://link.springer.com/chapter/10.1007/978-1-4419-0840-7_2,,0
MAR12820,uptake of pitavastatin by enterocytes,HCO3-[c] + pitavastatin[e] <=> HCO3-[e] + pitavastatin[c],,ENSG00000084453 or ENSG00000137491,,,,,bigg.reaction/PTVSTtu;vmhreaction/PTVSTtu;sbo/SBO:0000185,Drug metabolism,,https://link.springer.com/chapter/10.1007/978-1-4419-0840-7_2,,0
MAR12821,pravastatin efflux into lumen for excretion into feces,ATP[c] + H2O[c] + pravastatin[c] => ADP[c] + H+[c] + Pi[c] + pravastatin[e],,ENSG00000023839 or ENSG00000118777,,,,,bigg.reaction/PVSATPtu;vmhreaction/PVSATPtu;rhea/63909;rhea/63908;sbo/SBO:0000185,Drug metabolism,,,PMID:17177112,0
MAR12823,efflux of pravastatin glucuronide into bile,ATP[c] + H2O[c] + pravastatin glucuronide[c] => ADP[c] + H+[c] + Pi[c] + pravastatin glucuronide[e],,ENSG00000023839 or ENSG00000073734 or ENSG00000118777,,,,,bigg.reaction/PVSGLUCteb;vmhreaction/PVSGLUCteb;sbo/SBO:0000185,Drug metabolism,,,PMID:16714062;PMID:17177112,0
MAR12826,uptake of pravastatin by enterocytes,HCO3-[c] + pravastatin[e] <=> HCO3-[e] + pravastatin[c],,ENSG00000137491,,,,,bigg.reaction/PVSOATPtu;vmhreaction/PVSOATPtu;sbo/SBO:0000185,Drug metabolism,,https://link.springer.com/chapter/10.1007/978-1-4419-0840-7_2,PMID:12724351,0
MAR12828,efflux of rosuvastatin by BCRP from the enterocytes into lumen,ATP[c] + H2O[c] + rosuvastatin[c] => ADP[c] + H+[c] + Pi[c] + rosuvastatin[e],,ENSG00000118777,,,,,bigg.reaction/RSVATPtu;vmhreaction/RSVATPtu;sbo/SBO:0000185,Drug metabolism,,https://link.springer.com/chapter/10.1007/978-1-4419-0840-7_2,,0
MAR12831,efflux of rosuvastatin-5S-lactone into bile,ATP[c] + H2O[c] + rosuvastatin-5S-lactone[c] => ADP[c] + H+[c] + Pi[c] + rosuvastatin-5S-lactone[e],,ENSG00000118777,,,,,bigg.reaction/RSVLACteb;vmhreaction/RSVLACteb;sbo/SBO:0000185,Drug metabolism,,https://link.springer.com/chapter/10.1007/978-1-4419-0840-7_2,,0
MAR12832,conversion of lactone to open acid form of rosuvastatin,2 H2O[c] + rosuvastatin-5S-lactone[c] => 2 H+[c] + rosuvastatin[c],3.1.1.81,ENSG00000105852,,,,,bigg.reaction/RSVSPONhc;vmhreaction/RSVSPONhc;sbo/SBO:0000176,Drug metabolism,,,PMID:14693307;PMID:11256847;PMID:22108655;PMID:11950779;PMID:15801541,0
MAR12835,uptake of rosuvastatin by enterocytes,HCO3-[c] + rosuvastatin[e] <=> HCO3-[e] + rosuvastatin[c],,ENSG00000084453 or ENSG00000137491,,,,,bigg.reaction/RSVtu;vmhreaction/RSVtu;sbo/SBO:0000185,Drug metabolism,,https://link.springer.com/chapter/10.1007/978-1-4419-0840-7_2,,0
MAR12838,efflux of simvastatin dihydroxy acid form into bile,ATP[c] + H2O[c] + simvastatin dihydroxy acid form[c] => ADP[c] + H+[c] + Pi[c] + simvastatin dihydroxy acid form[e],,ENSG00000085563,,,,,bigg.reaction/SMVACIDATPteb;vmhreaction/SMVACIDATPteb;sbo/SBO:0000185,Drug metabolism,,ISBN:9780071769396,PMID:19482594;PMID:16321621;PMID:15497697,0
MAR12841,efflux of simvastatin by P-gp from the enterocytes into lumen,ATP[c] + H2O[c] + simvastatin lactone form[c] => ADP[c] + H+[c] + Pi[c] + simvastatin lactone form[e],3.6.3.44,ENSG00000085563,,,,,bigg.reaction/SMVtu;vmhreaction/SMVtu;sbo/SBO:0000185,Drug metabolism,,,PMID:15616150,0
MAR12844,conversion of simvastatin pro-drug to active form,H2O[c] + simvastatin lactone form[c] => H+[c] + simvastatin dihydroxy acid form[c],3.1.1.2,ENSG00000105852,,,,,bigg.reaction/SMVHYDROhep;vmhreaction/SMVHYDROhep;sbo/SBO:0000176,Drug metabolism,,,PMID:1976071;PMID:9321523;PMID:1971563;PMID:11950779,0
