ID,NAME,EQUATION,EC-NUMBER,GENE ASSOCIATION,GENE_ASSOCIATION (SYMBOL),LOWER BOUND,UPPER BOUND,OBJECTIVE,COMPARTMENT,MIRIAM,SUBSYSTEM,REPLACEMENT ID,NOTE,REFERENCE,CONFIDENCE SCORE
MAR04479,Transport of Sebacoyl Carnitine into Cytosol,Sebacoyl Carnitine[x] <=> Sebacoyl Carnitine[c],,ENSG00000178537,SLC25A20,,,,,bigg.reaction/C10DCCACT;vmhreaction/C10DCCACT;metanetx.reaction/MNXR96374;sbo/SBO:0000185,Fatty acid oxidation,,,PMID:18264800;PMID:11001805;PMID:10486279;PMID:11257506,0
MAR04491,Production of Sebacoylcarnitine,L-carnitine[c] + Sebacoyl Coenzyme A[c] <=> CoA[c] + Sebacoyl Carnitine[c],,ENSG00000110090 or ENSG00000169169 or ENSG00000205560,CPT1A or CPT1C or CPT1B,,,,,bigg.reaction/C10DCc;vmhreaction/C10DCc;metanetx.reaction/MNXR96375;sbo/SBO:0000176,Fatty acid oxidation,,DOI:10.1016/j.physletb.2003.10.071,PMID:20173117,0
MAR04504,Production of 3-Ohdecanoylcarnitinec,L-carnitine[c] + (S)-hydroxydecanoyl-CoA[c] <=> CoA[c] + 3-Hydroxydecanoylcarnitine[c],,ENSG00000110090 or ENSG00000169169 or ENSG00000205560,CPT1A or CPT1C or CPT1B,,,,,bigg.reaction/C10OHc;vmhreaction/C10OHc;metanetx.reaction/MNXR96376;sbo/SBO:0000176,Fatty acid oxidation,,,PMID:10657396;PMID:15794660,0
MAR04508,Production of Dodecenoylcarnitine,L-carnitine[c] + (2E)-dodecenoyl-CoA[c] <=> CoA[c] + Dodecenoyl Carnitine[c],,ENSG00000110090 or ENSG00000169169 or ENSG00000205560,CPT1A or CPT1C or CPT1B,,,,,bigg.reaction/C121CPT1;vmhreaction/C121CPT1;sbo/SBO:0000176,Fatty acid oxidation,,,PMID:18678604,0
MAR04509,Thioesterification of Dodecanedioyl Coenzyme A for Release into Cytosol,H2O[x] + Dodecanedioyl Coenzyme A[x] => CoA[x] + H+[x] + Dodecanedioic Acid[x],,ENSG00000101473,ACOT8,,,,,bigg.reaction/C12DCACOT;vmhreaction/C12DCACOT;sbo/SBO:0000176,Fatty acid oxidation,,,PMID:15007068;PMID:18538142;PMID:16141203,0
MAR04511,Activation of Dodecanedioic Acid,ATP[c] + CoA[c] + Dodecanedioic Acid[c] => AMP[c] + PPi[c] + Dodecanedioyl Coenzyme A[c],,,,,,,,bigg.reaction/C12DCACT;vmhreaction/C12DCACT;sbo/SBO:0000176,Fatty acid oxidation,,,PMID:16103133,0
MAR04515,Transport of Dodecanedioic Acid by Diffusion,Dodecanedioic Acid[x] <=> Dodecanedioic Acid[c],,,,,,,,bigg.reaction/C12DCTD;vmhreaction/C12DCTD;sbo/SBO:0000185,Fatty acid oxidation,,,PMID:20086080;PMID:16829065;PMID:19801636;PMID:10446294,0
MAR04522,Production of 3-Ohdodecanoylcarnitinec,L-carnitine[c] + (S)-3-hydroxydodecanoyl-CoA[c] <=> CoA[c] + 3-Hydroxydodecanoylcarnitine[c],,ENSG00000110090 or ENSG00000169169 or ENSG00000205560,CPT1A or CPT1C or CPT1B,,,,,bigg.reaction/C12OHc;vmhreaction/C12OHc;metanetx.reaction/MNXR96379;sbo/SBO:0000176,Fatty acid oxidation,,,PMID:10657396;PMID:15794660,0
MAR04566,Transport of 3-Hydroxytetradecenoyl Coenzyme A from Mitochondria into Cytosol,3-Hydroxy Tetradecenoyl-7 Coenzyme A[m] <=> 3-Hydroxy Tetradecenoyl-7 Coenzyme A[c],,ENSG00000155368,DBI,,,,,bigg.reaction/C141ACBP;vmhreaction/C141ACBP;sbo/SBO:0000185,Fatty acid oxidation,,,PMID:20511713;PMID:11859412;PMID:16908521;PMID:8001684,0
MAR04569,Production of Tetradecenoylcarnitine,L-carnitine[c] + Tetradecenoyl Coenzyme A[c] <=> CoA[c] + Tetradecenoyl Carnitine[c],,ENSG00000110090 or ENSG00000169169 or ENSG00000205560,CPT1A or CPT1C or CPT1B,,,,,bigg.reaction/C141CPT1;vmhreaction/C141CPT1;sbo/SBO:0000176,Fatty acid oxidation,,,PMID:19327992 ;PMID:18670371;PMID:15466478;PMID:11433098,0
MAR04571,Production of 3-Hydroxytetradecenoyl Carnitine,L-carnitine[c] + 3-Hydroxy Tetradecenoyl-7 Coenzyme A[c] <=> CoA[c] + 3-Hydroxy Tetradecenoyl-7-Carnitine[c],,ENSG00000110090 or ENSG00000169169 or ENSG00000205560,CPT1A or CPT1C or CPT1B,,,,,bigg.reaction/C141OHc;vmhreaction/C141OHc;sbo/SBO:0000176,Fatty acid oxidation,,,PMID:21281499,0
MAR04578,Transport of 3-Hydroxytetradeca Dienoyl Coenzyme A from Mitochondria into Cytosol,"3-Hydroxy Trans5,8Tetradecadienoyl Coenzyme A[m] <=> 3-Hydroxy Trans5,8Tetradecadienoyl Coenzyme A[c]",,ENSG00000155368,DBI,,,,,bigg.reaction/C142ACBP;vmhreaction/C142ACBP;sbo/SBO:0000185,Fatty acid oxidation,,,PMID:20511713;PMID:11859412;PMID:16908521;PMID:8001684,0
MAR04581,Production of Tetradecadienoylcarnitine,L-carnitine[c] + Tetradecadienoyl Coenzyme A[c] <=> CoA[c] + Tetradecadienoyl Carnitine[c],,ENSG00000110090 or ENSG00000169169 or ENSG00000205560,CPT1A or CPT1C or CPT1B,,,,,bigg.reaction/C142CPT1;vmhreaction/C142CPT1;sbo/SBO:0000176,Fatty acid oxidation,,,PMID:11433098,0
MAR04598,Production of 3-Hydroxytetradeca Dienoyl Carnitine,"L-carnitine[c] + 3-Hydroxy Trans5,8Tetradecadienoyl Coenzyme A[c] <=> CoA[c] + 3-Hydroxy Trans5,8Tetradecadienoyl Carnitine[c]",,ENSG00000110090 or ENSG00000169169 or ENSG00000205560,CPT1A or CPT1C or CPT1B,,,,,bigg.reaction/C142OHc;vmhreaction/C142OHc;sbo/SBO:0000176,Fatty acid oxidation,,,PMID:21281499,0
MAR04610,Production of 3-Hydroxytetradecanoylcarnitine,L-carnitine[c] + (S)-3-hydroxytetradecanoyl-CoA[c] <=> CoA[c] + 3-Hydroxy-Tetradecanoyl Carnitine[c],,ENSG00000110090 or ENSG00000169169 or ENSG00000205560,CPT1A or CPT1C or CPT1B,,,,,bigg.reaction/C14OHc;vmhreaction/C14OHc;metanetx.reaction/MNXR96382;sbo/SBO:0000176,Fatty acid oxidation,,,PMID:15896654,0
MAR04613,Production of 3-Hydroxyhexadecenoylcarnitine,L-carnitine[c] + 3-Hydroxyhexadecenoyl Coenzyme A[c] <=> CoA[c] + 3-Hydroxyhexadecenoylcarnitine[c],,ENSG00000110090 or ENSG00000169169 or ENSG00000205560,CPT1A or CPT1C or CPT1B,,,,,bigg.reaction/C161OHc;vmhreaction/C161OHc;sbo/SBO:0000176,Fatty acid oxidation,,,PMID:15794660,0
MAR04616,"Transport of 3-Hydroxy Trans7, 10-Hexadecadienoylcoa from Mitochondria into Cytosol","3-Hydroxy Trans7,10-Hexadecadienoyl Coenzyme A[m] <=> 3-Hydroxy Trans7,10-Hexadecadienoyl Coenzyme A[c]",,ENSG00000155368,DBI,,,,,bigg.reaction/C162ACBP;vmhreaction/C162ACBP;sbo/SBO:0000185,Fatty acid oxidation,,,PMID:20511713;PMID:11859412;PMID:16908521;PMID:8001684,0
MAR04620,Production of 3-Hydroxy Hexadecadienoyl Carnitine,"L-carnitine[c] + 3-Hydroxy Trans7,10-Hexadecadienoyl Coenzyme A[c] <=> CoA[c] + 3-Hydroxy Trans7,10-Hexadecadienoyl Carnitine[c]",,ENSG00000110090 or ENSG00000169169 or ENSG00000205560,CPT1A or CPT1C or CPT1B,,,,,bigg.reaction/C162OHc;vmhreaction/C162OHc;sbo/SBO:0000176,Fatty acid oxidation,,,PMID:21281499,0
MAR04624,Production of Hexadecanedioylcarnitine,L-carnitine[c] + Hexadecanedioyl Coenzyme A[c] <=> CoA[c] + Hexadecanedioic Acid Mono-L-Carnitine Ester[c],,ENSG00000110090 or ENSG00000169169 or ENSG00000205560,CPT1A or CPT1C or CPT1B,,,,,bigg.reaction/C16DCc;vmhreaction/C16DCc;sbo/SBO:0000176,Fatty acid oxidation,,Journal of lipid research vol 15(1974),PMID:20173117,0
MAR04634,Production of 3-Hydroxyhexadecanoylcarnitinec,L-carnitine[c] + 3-Hydroxyhexadecanoyl Coenzyme A[c] <=> CoA[c] + 3-Hydroxyhexadecanoylcarnitine[c],,ENSG00000110090 or ENSG00000169169 or ENSG00000205560,CPT1A or CPT1C or CPT1B,,,,,bigg.reaction/C16OHc;vmhreaction/C16OHc;metanetx.reaction/MNXR96392;sbo/SBO:0000176,Fatty acid oxidation,,,PMID:15794660,0
MAR04636,Production of 3-Hydroxyoctadecenoylcarnitinec,L-carnitine[c] + 3-Hydroxyoctadecenoyl Coenzyme A[c] <=> CoA[c] + 3-Hydroxy-Octadecenoyl Carnitine[c],,ENSG00000110090 or ENSG00000169169 or ENSG00000205560,CPT1A or CPT1C or CPT1B,,,,,bigg.reaction/C181OHc;vmhreaction/C181OHc;sbo/SBO:0000176,Fatty acid oxidation,,,PMID:15794660,0
MAR04638,Production of 3-Hydroxyoctadecadienoylcarnitine,L-carnitine[c] + 3-Hydroxyoctadecadienoyl Coenzyme A[c] <=> CoA[c] + 3-Hydroxyoctadecadienoylcarnitine[c],,ENSG00000110090 or ENSG00000169169 or ENSG00000205560,CPT1A or CPT1C or CPT1B,,,,,bigg.reaction/C182OHc;vmhreaction/C182OHc;sbo/SBO:0000176,Fatty acid oxidation,,,PMID:15794660,0
MAR04639,Production of 3-Hydroxyoctadecanoylcarnitine,L-carnitine[c] + (S)-3-Hydroxyoctadecanoyl Coenzyme A[c] <=> CoA[c] + 3-Hydroxyoctadecanoyl Carnitine[c],,ENSG00000110090 or ENSG00000169169 or ENSG00000205560,CPT1A or CPT1C or CPT1B,,,,,bigg.reaction/C18OHc;vmhreaction/C18OHc;sbo/SBO:0000176,Fatty acid oxidation,,,PMID:7977144,0
MAR04645,Transport of Acetylcarnitine from Peroxisomes to Cytosol,O-acetylcarnitine[x] <=> O-acetylcarnitine[c],,ENSG00000178537,SLC25A20,,,,,bigg.reaction/ACRNtp;vmhreaction/C2tcx;metanetx.reaction/MNXR95412;sbo/SBO:0000185,Transport reactions,,,PMID:10486279;PMID:11257506,0
MAR04661,Transport of Succinyl Carnitine into Cytosol,Succinyl Carnitine[x] <=> Succinyl Carnitine[c],,ENSG00000178537,SLC25A20,,,,,bigg.reaction/C4DCCACT;vmhreaction/C4DCCACT;metanetx.reaction/MNXR96416;sbo/SBO:0000185,Fatty acid oxidation,,,PMID:18264800;PMID:11001805;PMID:10486279;PMID:11257506,0
MAR04671,Production of 3-Hydroxybytyryl Carnitinec,L-carnitine[c] + (R)-3-hydroxybutanoyl-CoA[c] <=> CoA[c] + 3-Hydroxy Butyryl Carnitine[c],,ENSG00000110090 or ENSG00000169169 or ENSG00000205560,CPT1A or CPT1C or CPT1B,,,,,bigg.reaction/C4OHc;vmhreaction/C4OHc;metanetx.reaction/MNXR96417;sbo/SBO:0000176,Fatty acid oxidation,,,PMID:17442642,0
MAR04674,Transport of Bytyrylcarnitine from Peroxisomes,O-butanoylcarnitine[x] <=> O-butanoylcarnitine[c],,ENSG00000178537,SLC25A20,,,,,bigg.reaction/C4tcx;vmhreaction/C4tcx;sbo/SBO:0000185,Transport reactions,,,PMID:11257506,0
MAR04677,Transport of Bytyrylcarnitine into Mitochondrial Matrix,O-butanoylcarnitine[c] <=> O-butanoylcarnitine[m],,ENSG00000178537,SLC25A20,,,,,bigg.reaction/C4tmc;vmhreaction/C4tmc;metanetx.reaction/MNXR96415;sbo/SBO:0000185,Transport reactions,,,PMID:11257506,0
MAR04678,Esterification of Butyrylcoa to Butyrylcarnitine for Transport,butyryl-CoA[x] + L-carnitine[x] <=> CoA[x] + O-butanoylcarnitine[x],,ENSG00000005469,CROT,,,,,bigg.reaction/C4x;vmhreaction/C4x;sbo/SBO:0000176,Transport reactions,,,PMID:11356164;PMID:15492013,0
MAR04707,Production of Isovalerylcarnitine,L-carnitine[c] + isovaleryl-CoA[c] <=> CoA[c] + Isovaleryl Carnitine[c],,ENSG00000110090 or ENSG00000169169 or ENSG00000205560,CPT1A or CPT1C or CPT1B,,,,,bigg.reaction/C50CPT1;vmhreaction/C50CPT1;metanetx.reaction/MNXR96421;sbo/SBO:0000176,Fatty acid oxidation,,,PMID:20807522;PMID:20591710,0
MAR04711,Production of Tiglylcarnitine,L-carnitine[c] + tiglyl-CoA[c] <=> CoA[c] + Tiglyl Carnitine[c],,ENSG00000110090 or ENSG00000169169 or ENSG00000205560,CPT1A or CPT1C or CPT1B,,,,,bigg.reaction/C51CPT1;vmhreaction/C51CPT1;metanetx.reaction/MNXR96422;sbo/SBO:0000176,Fatty acid oxidation,,,PMID:8930414;PMID:14518824,0
MAR04719,Production of Hexanoylcarnitine,hexanoyl-CoA[c] + L-carnitine[c] <=> CoA[c] + Hexanoyl Carnitine[c],,ENSG00000110090 or ENSG00000169169 or ENSG00000205560,CPT1A or CPT1C or CPT1B,,,,,bigg.reaction/C60CPT1;vmhreaction/C60CPT1;sbo/SBO:0000176,Fatty acid oxidation,,,PMID:8214594;PMID:8496747;PMID:8491807,0
MAR04722,Esterification of Of Hexanoylcoa for Transport into Cytosol,hexanoyl-CoA[x] + L-carnitine[x] <=> CoA[x] + Hexanoyl Carnitine[x],,ENSG00000005469,CROT,,,,,bigg.reaction/C6COAt;vmhreaction/C6COAt;sbo/SBO:0000176,Transport reactions,,,PMID:15492013,0
MAR04726,Transport of Hexanoylcarnitine into Cytosol,Hexanoyl Carnitine[x] <=> Hexanoyl Carnitine[c],,ENSG00000178537,SLC25A20,,,,,bigg.reaction/C6CRNtcx;vmhreaction/C6CRNtcx;sbo/SBO:0000185,Transport reactions,,,PMID:11257506,0
MAR04728,Transport of Adipoyl Carnitine into Cytosol,Adipoyl Carnitine[x] <=> Adipoyl Carnitine[c],,ENSG00000178537,SLC25A20,,,,,bigg.reaction/C6DCCACT;vmhreaction/C6DCCACT;metanetx.reaction/MNXR96424;sbo/SBO:0000185,Fatty acid oxidation,,,PMID:18264800;PMID:11001805;PMID:10486279;PMID:11257506,0
MAR04745,Production of Adipoylcarnitine,L-carnitine[c] + Adipoyl Coenzyme A[c] <=> CoA[c] + Adipoyl Carnitine[c],,ENSG00000110090 or ENSG00000169169 or ENSG00000205560,CPT1A or CPT1C or CPT1B,,,,,bigg.reaction/C6DCc;vmhreaction/C6DCc;metanetx.reaction/MNXR95475;sbo/SBO:0000176,Fatty acid oxidation,,DOI:10.1016/j.physletb.2003.10.071,,0
MAR04749,Production of Ocetenoylcarnitine,L-carnitine[c] + Octenoyl Coenzyme A[c] <=> CoA[c] + Octenoyl Carnitine[c],,ENSG00000110090 or ENSG00000169169 or ENSG00000205560,CPT1A or CPT1C or CPT1B,,,,,bigg.reaction/C81CPT1;vmhreaction/C81CPT1;sbo/SBO:0000176,Fatty acid oxidation,,,PMID:16046200,0
MAR04759,Production of Suberylcarnitine,L-carnitine[c] + Suberyl Coenzyme A[c] <=> CoA[c] + Suberyl Carnitine[c],,ENSG00000110090 or ENSG00000169169 or ENSG00000205560,CPT1A or CPT1C or CPT1B,,,,,bigg.reaction/C8DCc;vmhreaction/C8DCc;metanetx.reaction/MNXR96430;sbo/SBO:0000176,Fatty acid oxidation,,DOI:10.1016/j.physletb.2003.10.071,,0
MAR04782,Transport of Dimethylnonanoylcarnitine from Peroxisomes to Cytosol,"4,8-dimethylnonanoylcarnitine[x] <=> 4,8-dimethylnonanoylcarnitine[c]",,ENSG00000178537,SLC25A20,,,,,bigg.reaction/C9BRxtc;vmhreaction/C9BRxtc;metanetx.reaction/MNXR96433;sbo/SBO:0000185,Transport reactions,,,PMID:11001805;PMID:10486279;PMID:11257506,0
MAR04783,Transport of Decanoate (N-C10:0) into the E.R. by Diffusion,decanoic acid[c] <=> decanoic acid[r],,,,,,,,bigg.reaction/DCATDr;vmhreaction/DCATDr;metanetx.reaction/MNXR97181;sbo/SBO:0000185,Fatty acid oxidation,,,PMID:20086080;PMID:16829065;PMID:19801636;PMID:10446294,0
MAR04793,Transport of Docosapentenoylcoa into Peroxisomes.,"(4Z,7Z,10Z,13Z,16Z)-docosapentaenoyl-CoA[c] + ATP[c] + H2O[c] => (4Z,7Z,10Z,13Z,16Z)-docosapentaenoyl-CoA[x] + ADP[c] + H+[c] + Pi[c]",,ENSG00000101986 and ENSG00000173208,ABCD1 and ABCD2,,,,,bigg.reaction/DCSPTN1COAtxc;vmhreaction/DCSPTN1COAtxc;metanetx.reaction/MNXR97195;sbo/SBO:0000185,Transport reactions,,,PMID:18854420,0
MAR04803,Transport of 13-Docosenoylcoa into Peroxisomes,ATP[c] + H2O[c] + 13-Docosenoyl Coenzyme A[c] => ADP[c] + H+[c] + Pi[c] + 13-Docosenoyl Coenzyme A[x],,ENSG00000101986 and ENSG00000173208,ABCD1 and ABCD2,,,,,bigg.reaction/DOCO13ECOAtxc;vmhreaction/DOCO13ECOAtxc;sbo/SBO:0000185,Transport reactions,,,PMID:18854420,0
MAR04805,Absorption Or Uptake of 13-Docosenoic Acid into Cells,ATP[c] + cis-erucic acid[e] + CoA[c] => AMP[c] + PPi[c] + 13-Docosenoyl Coenzyme A[c],,ENSG00000083807 or ENSG00000113396 or ENSG00000130304 or ENSG00000140284 or ENSG00000143554 or ENSG00000167114,SLC27A5 or SLC27A6 or SLC27A1 or SLC27A2 or SLC27A3 or SLC27A4,,,,,bigg.reaction/DOCO13EFATP;vmhreaction/DOCO13EFATP;sbo/SBO:0000176,Fatty acid oxidation,,,PMID:16868315;PMID:17901542;PMID:16357361;PMID:17495600,0
MAR04807,Transport of Docosanoic Acid by Diffusion,behenic acid[c] <=> behenic acid[r],,,,,,,,bigg.reaction/DOCOSACTDr;vmhreaction/DOCOSACTDr;sbo/SBO:0000185,Fatty acid oxidation,,,PMID:10331655;PMID:11478365,0
MAR04809,Transport of Docosanedioic Acid by Diffusion,Docosanedioicacid[r] <=> Docosanedioicacid[c],,,,,,,,bigg.reaction/DOCOSADIACTD;vmhreaction/DOCOSADIACTD;sbo/SBO:0000185,Fatty acid oxidation,,,PMID:10331655;PMID:11478366,0
MAR04811,Transport of Behenoylcoa into Peroxisomes,ATP[c] + docosanoyl-CoA[c] + H2O[c] => ADP[c] + docosanoyl-CoA[x] + H+[c] + Pi[c],,ENSG00000101986 and ENSG00000173208,ABCD1 and ABCD2,,,,,bigg.reaction/DOCOSCOAtxc;vmhreaction/DOCOSCOAtxc;metanetx.reaction/MNXR97683;sbo/SBO:0000185,Transport reactions,,,PMID:18854420,0
MAR04813,Excretion of Docosanedioic Acid,Docosanedioicacid[c] <=> Docosanedioicacid[e],,,,,,,,bigg.reaction/DOCOSDIACTD;vmhreaction/DOCOSDIACTD;sbo/SBO:0000185,Fatty acid oxidation,,,PMID:15716582,0
MAR04815,Exchange of 3-Hydroxy Butyryl Carnitine,3-Hydroxy Butyryl Carnitine[e] <=> ,,,,,,,,bigg.reaction/EX_3bcrn_e;vmhreaction/EX_3bcrn[e];metanetx.reaction/MNXR98035;sbo/SBO:0000627,Exchange/demand reactions,,,,0
MAR04820,Exchange of 3-Hydroxydodecanoylcarnitine,3-Hydroxydodecanoylcarnitine[e] <=> ,,,,,,,,bigg.reaction/EX_3ddcrn_e;vmhreaction/EX_3ddcrn[e];metanetx.reaction/MNXR98038;sbo/SBO:0000627,Exchange/demand reactions,,,,0
MAR04821,Exchange of 3-Hydroxydecanoylcarnitine,3-Hydroxydecanoylcarnitine[e] <=> ,,,,,,,,bigg.reaction/EX_3deccrn_e;vmhreaction/EX_3deccrn[e];metanetx.reaction/MNXR98039;sbo/SBO:0000627,Exchange/demand reactions,,,,0
MAR04822,Exchange of 3-Hydroxyhexadecenoylcarnitine,3-Hydroxyhexadecenoylcarnitine[e] <=> ,,,,,,,,bigg.reaction/EX_3hdececrn_e;vmhreaction/EX_3hdececrn[e];sbo/SBO:0000627,Exchange/demand reactions,,,,0
MAR04823,Exchange of 3-Hydroxyhexadecanoylcarnitine,3-Hydroxyhexadecanoylcarnitine[e] <=> ,,,,,,,,bigg.reaction/EX_3hexdcrn_e;vmhreaction/EX_3hexdcrn[e];metanetx.reaction/MNXR98042;sbo/SBO:0000627,Exchange/demand reactions,,,,0
MAR04824,Exchange of 3-Hydroxy-Isovaleryl Carnitine,3-Hydroxy-Isovaleryl Carnitine[e] <=> ,,,,,,,,bigg.reaction/EX_3ivcrn_e;vmhreaction/EX_3ivcrn[e];sbo/SBO:0000627,Exchange/demand reactions,,,,0
MAR04825,Exchange of 3-Hydroxyoctadecadienoylcarnitine,3-Hydroxyoctadecadienoylcarnitine[e] <=> ,,,,,,,,bigg.reaction/EX_3octdec2crn_e;vmhreaction/EX_3octdec2crn[e];sbo/SBO:0000627,Exchange/demand reactions,,,,0
MAR04826,Exchange of 3-Hydroxyoctadecanoyl Carnitine,3-Hydroxyoctadecanoyl Carnitine[e] <=> ,,,,,,,,bigg.reaction/EX_3octdeccrn_e;vmhreaction/EX_3octdeccrn[e];sbo/SBO:0000627,Exchange/demand reactions,,,,0
MAR04827,Exchange of 3-Hydroxy-Octadecenoyl Carnitine,3-Hydroxy-Octadecenoyl Carnitine[e] <=> ,,,,,,,,bigg.reaction/EX_3octdece1crn_e;vmhreaction/EX_3octdece1crn[e];sbo/SBO:0000627,Exchange/demand reactions,,,,0
MAR04828,Exchange of 3-Hydroxy-Tetradecanoyl Carnitine,3-Hydroxy-Tetradecanoyl Carnitine[e] <=> ,,,,,,,,bigg.reaction/EX_3tdcrn_e;vmhreaction/EX_3tdcrn[e];metanetx.reaction/MNXR98056;sbo/SBO:0000627,Exchange/demand reactions,,,,0
MAR04829,Exchange of 3-Hydroxy Tetradecenoyl-7-Carnitine,3-Hydroxy Tetradecenoyl-7-Carnitine[e] <=> ,,,,,,,,bigg.reaction/EX_3tetd7ecoacrn_e;vmhreaction/EX_3tetd7ecoacrn[e];sbo/SBO:0000627,Exchange/demand reactions,,,,0
MAR04830,"Exchange of 3-Hydroxy Trans7,10-Hexadecadienoyl Carnitine","3-Hydroxy Trans7,10-Hexadecadienoyl Carnitine[e] <=> ",,,,,,,,bigg.reaction/EX_3thexddcoacrn_e;vmhreaction/EX_3thexddcoacrn[e];sbo/SBO:0000627,Exchange/demand reactions,,,,0
MAR04853,"Exchange of 3-Hydroxy Trans5,8Tetradecadienoyl Carnitine","3-Hydroxy Trans5,8Tetradecadienoyl Carnitine[e] <=> ",,,,,,,,bigg.reaction/EX_3ttetddcoacrn_e;vmhreaction/EX_3ttetddcoacrn[e];sbo/SBO:0000627,Exchange/demand reactions,,,,0
MAR04857,Exchange of Decenoyl Carnitine,Decenoyl Carnitine[e] <=> ,,,,,,,,bigg.reaction/EX_c101crn_e;vmhreaction/EX_c101crn[e];sbo/SBO:0000627,Exchange/demand reactions,,,,0
MAR04859,Exchange of Decanoyl Carnitine,Decanoyl Carnitine[e] <=> ,,,,,,,,bigg.reaction/EX_c10crn_e;vmhreaction/EX_c10crn[e];sbo/SBO:0000627,Exchange/demand reactions,,,,0
MAR04866,Exchange of Sebacoyl Carnitine,Sebacoyl Carnitine[e] <=> ,,,,,,,,bigg.reaction/EX_c10dc_e;vmhreaction/EX_c10dc[e];metanetx.reaction/MNXR98311;sbo/SBO:0000627,Exchange/demand reactions,,,,0
MAR04869,Exchange of Dodecanedioyl Carnitine,Dodecanedioyl Carnitine[e] <=> ,,,,,,,,bigg.reaction/EX_c12dc_e;vmhreaction/EX_c12dc[e];sbo/SBO:0000627,Exchange/demand reactions,,,,0
MAR04884,Exchange of Hexadecanedioic Acid Mono-L-Carnitine Ester,Hexadecanedioic Acid Mono-L-Carnitine Ester[e] <=> ,,,,,,,,bigg.reaction/EX_c16dc_e;vmhreaction/EX_c16dc[e];sbo/SBO:0000627,Exchange/demand reactions,,,,0
MAR04886,Exchange of malonyl-carnitine,malonyl-carnitine[e] <=> ,,,,,,,,bigg.reaction/EX_c3dc_e;vmhreaction/EX_c3dc[e];sbo/SBO:0000627,Exchange/demand reactions,,,,0
MAR04889,Exchange of O-butanoylcarnitine,O-butanoylcarnitine[e] <=> ,,,,,,,,bigg.reaction/EX_c4crn_e;vmhreaction/EX_c4crn[e];metanetx.reaction/MNXR98312;sbo/SBO:0000627,Exchange/demand reactions,,,,0
MAR04891,Exchange of Succinyl Carnitine,Succinyl Carnitine[e] <=> ,,,,,,,,bigg.reaction/EX_c4dc_e;vmhreaction/EX_c4dc[e];metanetx.reaction/MNXR98313;sbo/SBO:0000627,Exchange/demand reactions,,,,0
MAR04895,Exchange of Tiglyl Carnitine,Tiglyl Carnitine[e] <=> ,,,,,,,,bigg.reaction/EX_c51crn_e;vmhreaction/EX_c51crn[e];metanetx.reaction/MNXR98314;sbo/SBO:0000627,Exchange/demand reactions,,,,0
MAR04897,Exchange of Glutaryl Carnitine,Glutaryl Carnitine[e] <=> ,,,,,,,,bigg.reaction/EX_c5dc_e;vmhreaction/EX_c5dc[e];sbo/SBO:0000627,Exchange/demand reactions,,,,0
MAR04899,Exchange of Hexanoyl Carnitine,Hexanoyl Carnitine[e] <=> ,,,,,,,,bigg.reaction/EX_c6crn_e;vmhreaction/EX_c6crn[e];sbo/SBO:0000627,Exchange/demand reactions,,,,0
MAR04901,Exchange of Adipoyl Carnitine,Adipoyl Carnitine[e] <=> ,,,,,,,,bigg.reaction/EX_c6dc_e;vmhreaction/EX_c6dc[e];metanetx.reaction/MNXR98315;sbo/SBO:0000627,Exchange/demand reactions,,,,0
MAR04909,Exchange of Octenoyl Carnitine,Octenoyl Carnitine[e] <=> ,,,,,,,,bigg.reaction/EX_c81crn_e;vmhreaction/EX_c81crn[e];sbo/SBO:0000627,Exchange/demand reactions,,,,0
MAR04918,Exchange of L-octanoylcarnitine,L-octanoylcarnitine[e] <=> ,,,,,,,,bigg.reaction/EX_c8crn_e;vmhreaction/EX_c8crn[e];metanetx.reaction/MNXR98316;sbo/SBO:0000627,Exchange/demand reactions,,,,0
MAR04920,Exchange of Suberyl Carnitine,Suberyl Carnitine[e] <=> ,,,,,,,,bigg.reaction/EX_c8dc_e;vmhreaction/EX_c8dc[e];metanetx.reaction/MNXR98317;sbo/SBO:0000627,Exchange/demand reactions,,,,0
MAR04921,Exchange of Dodecenoyl Carnitine,Dodecenoyl Carnitine[e] <=> ,,,,,,,,bigg.reaction/EX_ddece1crn_e;vmhreaction/EX_ddece1crn[e];sbo/SBO:0000627,Exchange/demand reactions,,,,0
MAR04923,Exchange of dodecanoylcarnitine,dodecanoylcarnitine[e] <=> ,,,,,,,,bigg.reaction/EX_ddeccrn_e;vmhreaction/EX_ddecrn[e];sbo/SBO:0000627,Exchange/demand reactions,,,,0
MAR04925,Exchange of Decadienoyl Carnitine,Decadienoyl Carnitine[e] <=> ,,,,,,,,bigg.reaction/EX_decdicrn_e;vmhreaction/EX_decdicrn[e];sbo/SBO:0000627,Exchange/demand reactions,,,,0
MAR04927,Exchange of cis-erucic acid,cis-erucic acid[e] <=> ,,,,,,,,bigg.reaction/EX_doco13ac_e;vmhreaction/EX_doco13ac[e];sbo/SBO:0000627,Exchange/demand reactions,,,,0
MAR04929,Exchange of behenic acid,behenic acid[e] <=> ,,,,,,,,bigg.reaction/EX_docosac_e;vmhreaction/EX_docosac[e];metanetx.reaction/MNXR98426;sbo/SBO:0000627,Exchange/demand reactions,,,,0
