id	name	subsystem	formula	ecnumber	keggId	keggorthology	cog	seed	metanetx
HMR_6907	HMR_6907	2dp6mep[m] + 3.0 h[m] + nadph[m] + o2[m] -> h2o[m] + M00658[m] + nadp[m] 	Ubiquinone synthesis	EC:1.14.13.-					
HMR_6908	2-Methoxy-6-Polyprenyl-1, 4-Benzoquinol Methylase	amet[m] + M00658[m] -> ahcys[m] + h[m] + M01165[m] 	Ubiquinone synthesis	EC:2.1.1.201					
HMR_6909	HMR_6909	h[m] + M01165[m] + nadph[m] + o2[m] -> h2o[m] + M00770[m] + nadp[m] 	Ubiquinone synthesis	EC:1.14.-.-					
HMR_6910	3-Demethylubiquinol 3-O-Methyltransferase	amet[m] + M00770[m] -> ahcys[m] + 3.0 h[m] + q10h2[m] 	Ubiquinone synthesis	EC:2.1.1.64					
HMR_6928	HMR_6928	sprm[c] <=> sprm[x] 	Transport, peroxisomal	EC:1.1.1.21					
HMR_6929	Diamine N-Acetyltransferase	coa[c] + h[c] + N1sprm[c] <=> accoa[c] + sprm[c] 	Arginine and proline metabolism	EC:2.3.1.57					
HMR_6937	HMR_6937	spmd[c] <=> spmd[x] 	Transport, peroxisomal	EC:1.1.1.179					
HMR_6939	Diamine N-Acetyltransferase	coa[x] + h[x] + N1aspmd[x] <=> accoa[x] + spmd[x] 	Arginine and proline metabolism	EC:2.3.1.57					
HMR_6957	HMR_6957	C03413[x] + coa[x] + h[x] <=> accoa[x] + N1sprm[x] 	Arginine and proline metabolism	EC:1.1.1.34					
HMR_6975	HMR_6975	amet[c] + peplys[c] -> ahcys[c] + M00213[c] 	Lysine metabolism	EC:2.1.1.43	R03875				
HMR_6976	S-Adenosyl-L-Methionine:Cytochrome-C-L-Lysine N6-Methyltransferase	amet[c] + M00213[c] -> ahcys[c] + Ndmelys[c] 	Lysine metabolism	EC:2.1.1.43	R04866				
HMR_6977	S-Adenosyl-L-Methionine:Cytochrome-C-L-Lysine N6-Methyltransferase	amet[c] + Ndmelys[c] -> ahcys[c] + Ntmelys[c] 	Lysine metabolism	EC:2.1.1.43	R04867				
HMR_6978	Signal Peptidase I	h2o[c] + Ntmelys[c] -> h[c] + tmlys[c] 	Lysine metabolism	EC:3.4.21.89;EC:3.4.-.-	R04313				
HMR_6983	Protein Lysine, 2-Oxoglutarate:Oxygen Oxidoreductase (5-Hydroxylating)	akg[c] + h[c] + o2[c] + peplys[c] -> co2[c] + h2o[c] + M02767[c] + succ[c] 	Lysine metabolism	EC:1.14.11.4	R03376				
HMR_6984	UDP-Alpha-D-Galactose:Procollagen-5-Hydroxy-L-Lysine D-Galactosyltransferase	M02767[c] + udpgal[c] -> h[c] + M01036[c] + udp[c] 	Lysine metabolism	EC:2.4.1.50	R03380				
HMR_6985	UDPglucose:5- (D-Galactosyloxy)-L-Lysine-Procollagen D-Glucosyltransferase	M01036[c] + udpg[c] -> h[c] + M00232[c] + udp[c] 	Lysine metabolism	EC:2.4.1.66	R04491				
HMR_6986	HMR_6986	icit[c] <=> icit[x] 	Transport, peroxisomal	EC:1.1.99.1					
HMR_6989	HMR_6989	i[e] + na1[e] -> i[c] + na1[c] 	Transport, extracellular	EC:2.1.1.5					
HMR_6990	HMR_6990	i[c] <=> i[r] 	Transport, endoplasmic reticular	EC:1.5.8.4					
HMR_6991	HMR_6991	no2[c] <=> no2[e] 	Transport, extracellular	EC:1.5.8.4					
HMR_6992	Unspecific Monooxygenase	C07535[c] + h[c] + nadph[c] + o2[c] -> C14849[c] + h2o[c] + nadp[c] 	Xenobiotics metabolism	EC:1.14.14.1	R07079				
HMR_6993	Benzpyrene, NADPH:Oxygen Oxidoreductase (Rh-Hydroxylating Or -Epoxidizing)	C07535[c] + h[c] + nadph[c] + o2[c] -> h2o[c] + M01378[c] + nadp[c] 	Xenobiotics metabolism	EC:1.14.14.1	R07080				
HMR_6994	Benzpyrene, NADPH:Oxygen Oxidoreductase (Rh-Hydroxylating Or -Epoxidizing)	C07535[c] + h[c] + nadph[c] + o2[c] -> C14851[c] + h2o[c] + nadp[c] 	Xenobiotics metabolism	EC:1.14.14.1	R07081				
HMR_6995	4, 5-Dihydro-4-Hydroxy-5-S-Glutathionyl-Benzo[A]Pyrene Glutathione-Lyase (Epoxide-Forming)	M00944[c] <=> C14851[c] + gthrd[c] + h[c] 	Xenobiotics metabolism	EC:2.5.1.18	R07083				
HMR_6996	Benzo[A]Pyrene-7, 8-Oxide Hydrolase	h2o[c] + M01378[c] <=> M01377[c] 	Xenobiotics metabolism	EC:3.3.2.9	R07082				
HMR_6997	HMR_6997	C14849[c] -> M01241[c] 	Xenobiotics metabolism	NonEnzymatic	R07086				
HMR_6998	7, 8-Dihydro-7-Hydroxy-8-S-Glutathionyl-Benzo[A]Pyrene Hydrolase	gthrd[c] + h[c] + M01377[c] -> h2o[c] + M01175[c] 	Xenobiotics metabolism	EC:2.5.1.18	R07084				
HMR_6999	Benzo[A]Pyrene-7, 8-Diol, NADPH:Oxygen Oxidoreductase (Rh-Hydroxylating Or -Epoxidizing)	h[c] + M01377[c] + nadph[c] + o2[c] -> h2o[c] + M01376[c] + nadp[c] 	Xenobiotics metabolism	EC:1.14.14.1	R07085				
HMR_7000	Unspecific Monooxygenase	h[c] + M01241[c] + nadph[c] + o2[c] -> h2o[c] + M01242[c] + nadp[c] 	Xenobiotics metabolism	EC:1.14.14.1	R07087				
HMR_7002	Naphthalene, NADPH:Oxygen Oxidoreductase (Rh-Hydroxylating Or -Epoxidizing)	h[c] + nadph[c] + npthl[c] + o2[c] -> h2o[c] + M00034[c] + nadp[c] 	Xenobiotics metabolism	EC:1.14.14.1	R07001				
HMR_7003	 (1R)-Hydroxy- (2R)-Glutathionyl-1, 2-Dihydronaphthalene Glutathione-Lyase (Epoxide-Forming)	gthrd[c] + onpthl[c] -> h[c] + M00031[c] 	Xenobiotics metabolism	EC:2.5.1.18	R07002				
HMR_7004	Microsomal Epoxide Hydrolase	h2o[c] + onpthl[c] -> M00243[c] 	Xenobiotics metabolism	EC:3.3.2.9	R07013				
HMR_7005	1, 2-Dihydronaphthalene-1, 2-Diol Dehydrogenase	M00243[c] + nadp[c] -> h[c] + M02557[c] + nadph[c] 	Xenobiotics metabolism	EC:1.3.1.20	R07015				
HMR_7006	HMR_7006	M02557[c] -> 2.0 h[c] + M00246[c] 	Xenobiotics metabolism	Spontaneous	R07017				
HMR_7007	1, 2-Dihydronaphthalene-1, 2-Diol, NADPH:Oxygen Oxidoreductase (Rh-Hydroxylating Or -Epoxidizing)	h[c] + M00243[c] + nadph[c] + o2[c] -> h2o[c] + M00244[c] + nadp[c] 	Xenobiotics metabolism	EC:1.14.11.2	R07016				
HMR_7008	HMR_7008	onpthl[c] -> M00538[c] 	Xenobiotics metabolism	spontaneous	R07009				
HMR_7009	HMR_7009	2.0 M00538[c] + o2[c] -> 2.0 M00250[c] 	Xenobiotics metabolism	EC:1.5.99.-	R07018				
HMR_7010	HMR_7010	M00250[c] -> 2.0 h[c] + M00251[c] 	Xenobiotics metabolism	EC:1.5.99.-	R07019				
HMR_7011	HMR_7011	onpthl[c] -> M00668[c] 	Xenobiotics metabolism	spontaneous	R07011				
HMR_7012	HMR_7012	h[c] + M00668[c] + nadph[c] + o2[c] -> h2o[c] + M02557[c] + nadp[c] 	Xenobiotics metabolism	EC:4.1.3.16	R07020				
HMR_7013	 (1S)-Hydroxy- (2S)-Glutathionyl-1, 2-Dihydronaphthalene Glutathione-Lyase (Epoxide-Forming)	gthrd[c] + M00034[c] -> h[c] + M00033[c] 	Xenobiotics metabolism	EC:2.5.1.18	R07004				
HMR_7014	 (1S, 2R)-Naphthalene 1, 2-Oxide Hydrolase	h2o[c] + M00034[c] -> M00243[c] 	Xenobiotics metabolism	EC:3.3.2.9	R07014				
HMR_7015	HMR_7015	M00034[c] -> M00538[c] 	Xenobiotics metabolism	spontaneous	R07010				
HMR_7016	HMR_7016	M00034[c] -> M00668[c] 	Xenobiotics metabolism	spontaneous	R07012				
HMR_7017	HMR_7017	aflatoxin[c] + h[c] + nadph[c] + o2[c] -> h2o[c] + M01302[c] + nadp[c] 	Xenobiotics metabolism	EC:1.14.14.1	R09404				
HMR_7018	Unspecific Monooxygenase	aflatoxin[c] + h[c] + nadph[c] + o2[c] -> h2o[c] + M01300[c] + nadp[c] 	Xenobiotics metabolism	EC:1.14.14.1	R09405				
HMR_7019	Unspecific Monooxygenase	h[c] + M01300[c] + nadph[c] + o2[c] <=> h2o[c] + M01301[c] + nadp[c] 	Xenobiotics metabolism	EC:1.14.14.1	R09406				
HMR_7020	Unspecific Monooxygenase	aflatoxin[c] + h[c] + nadph[c] + o2[c] -> h2o[c] + M01297[c] + nadp[c] 	Xenobiotics metabolism	EC:1.14.14.1	R09407				
HMR_7022	Glutathione Transferase	eaflatoxin[c] + gthrd[c] + h[c] -> M01299[c] 	Xenobiotics metabolism	EC:2.5.1.18	R09409				
HMR_7023	Epoxide Hydrolase	eaflatoxin[c] + h2o[c] -> M01295[c] 	Xenobiotics metabolism	EC:3.3.2.9	R09410				
HMR_7024	HMR_7024	M01295[c] -> M01294[c] 	Xenobiotics metabolism		R09411				
HMR_7025	D-Arabinitol 4-Dehydrogenase	M01294[c] -> M00229[c] 	Xenobiotics metabolism	EC:1.1.1.11	R09412				
HMR_7026	D-Arabinitol 4-Dehydrogenase	2.0 h[c] + M00229[c] -> M01156[c] 	Xenobiotics metabolism	EC:1.1.1.11	R09414				
HMR_7027	D-Arabinitol 4-Dehydrogenase	M01294[c] -> M01318[c] 	Xenobiotics metabolism	EC:1.1.1.11	R09413				
HMR_7028	D-Arabinitol 4-Dehydrogenase	2.0 h[c] + M01318[c] -> M01156[c] 	Xenobiotics metabolism	EC:1.1.1.11	R09415				
HMR_7029	Trichloroethene:Glutathione S- (1, 2-Dichlorovinyl)Transferase	gthrd[c] + M03044[c] -> M02144[c] + M02850[c] 	Xenobiotics metabolism	EC:2.5.1.18	R07100				
HMR_7030	Unspecific Monooxygenase	h[c] + M03044[c] + nadph[c] + o2[c] -> h2o[c] + M02954[c] + nadp[c] 	Xenobiotics metabolism	EC:1.14.14.1	R07098				
HMR_7031	HMR_7031	M02954[c] -> M01692[c] 	Xenobiotics metabolism		R07102				
HMR_7032	HMR_7032	h2o[c] + M01692[c] -> h[c] + M01691[c] + M02144[c] 	Xenobiotics metabolism	TCDB:2.A.1.13.1;TCDB:2.A.1.13.5	R07103				
HMR_7033	Trichloroethene, NADPH:Oxygen Oxidoreductase (Rh-Hydroxylating Or -Epoxidizing)	h[c] + M03044[c] + nadph[c] + o2[c] -> h2o[c] + M01441[c] + nadp[c] 	Xenobiotics metabolism	EC:1.14.14.1	R07099				
HMR_7034	HMR_7034	h2o[c] + M01441[c] -> M01440[c] 	Xenobiotics metabolism		R07101				
HMR_7035	Aldehyde Dehydrogenase [NAD (P)+]	M01440[c] + nad[c] -> 2.0 h[c] + M03041[c] + nadh[c] 	Xenobiotics metabolism	EC:1.2.1.5	R07104				
HMR_7036	Trichloroethanol, NADPH:Oxygen Oxidoreductase (Rh-Hydroxylating Or -Epoxidizing)	h[c] + M03043[c] + 2.0 nadph[c] + 2.0 o2[c] -> 3.0 h2o[c] + M03041[c] + 2.0 nadp[c] 	Xenobiotics metabolism	EC:1.14.14.1	R07107				
HMR_7037	HMR_7037	h[c] + M03041[c] + nadph[c] -> h2o2[c] + M01691[c] + M02144[c] + nadp[c] 	Xenobiotics metabolism		R07123				
HMR_7038	Trichloroethanol:NAD+ Oxidoreductase	h[c] + M01440[c] + nadh[c] -> h2o[c] + M03043[c] + nad[c] 	Xenobiotics metabolism	EC:1.1.1.1	R07105				
HMR_7039	UDP-Glucuronate Beta-D-Glucuronosyltransferase	M03043[c] + udpglcur[c] -> h[c] + M03042[c] + udp[c] 	Xenobiotics metabolism	EC:2.4.1.17	R07106				
HMR_7040	Bromobenzene, NADPH:Oxygen Oxidoreductase (Rh-Hydroxylating Or -Epoxidizing)	h[c] + M01403[c] + nadph[c] + o2[c] -> h2o[c] + M01407[c] + nadp[c] 	Xenobiotics metabolism	EC:1.14.14.1	R07066				
HMR_7041	3, 4-Dihydro-3-Hydroxy-4-S-Glutathionyl Bromobenzene Glutathione-Lyase (Epoxide-Forming)	gthrd[c] + h[c] + M01407[c] -> M00724[c] 	Xenobiotics metabolism	EC:2.5.1.18	R07069				
HMR_7042	Bromobenzene-3, 4-Oxide Hydrolase	h2o[c] + M01407[c] -> M01406[c] 	Xenobiotics metabolism	EC:3.3.2.9	R07071				
HMR_7043	HMR_7043	M01407[c] -> M00974[c] 	Xenobiotics metabolism		R07073				
HMR_7044	Unspecific Monooxygenase	h[c] + M00974[c] + nadph[c] + o2[c] -> h2o[c] + M00975[c] + nadp[c] 	Xenobiotics metabolism	EC:1.14.14.1	R07075				
HMR_7045	HMR_7045	M00975[c] -> M00973[c] 	Xenobiotics metabolism	TCDB:2.A.29.4.1	R07076				
HMR_7046	HMR_7046	M00973[c] -> 2.0 h[c] + M00972[c] 	Xenobiotics metabolism	TCDB:2.A.3.3;TCDB:2.A.3.8;TCDB:2.A.1.44	R07077				
HMR_7047	HMR_7047	M01406[c] -> 2.0 h[c] + M00973[c] 	Xenobiotics metabolism	TCDB:2.A.3.3;TCDB:2.A.3.8;TCDB:2.A.1.44	R07078				
HMR_7048	Unspecific Monooxygenase	h[c] + M01403[c] + nadph[c] + o2[c] <=> h2o[c] + M01405[c] + nadp[c] 	Xenobiotics metabolism	EC:1.14.14.1	R07068				
HMR_7049	HMR_7049	M00637[c] <=> M01405[c] 	Xenobiotics metabolism	TCDB:2.A.3.3;TCDB:2.A.3.8;TCDB:2.A.1.44	R07074				
HMR_7050	2, 3-Dihydro-2-S-Glutathionyl-3-Hydroxy Bromobenzene Glutathione-Lyase (Epoxide-Forming)	gthrd[c] + h[c] + M01405[c] -> M00571[c] 	Xenobiotics metabolism	EC:2.5.1.18	R07070				
HMR_7051	Bromobenzene-2, 3-Oxide Hydrolase	h2o[c] + M01405[c] -> M01404[c] 	Xenobiotics metabolism	EC:3.3.2.9	R07072				
HMR_7052	Unspecific Monooxygenase	CN0020[c] + h[c] + nadph[c] + o2[c] -> h2o[c] + M00435[c] + nadp[c] 	Xenobiotics metabolism	EC:1.14.14.1	R09416				
HMR_7053	Unspecific Monooxygenase	CN0020[c] + h[c] + nadph[c] + o2[c] -> h2o[c] + M01196[c] + nadp[c] 	Xenobiotics metabolism	EC:1.14.14.1	R09441				
HMR_7054	Unspecific Monooxygenase	CN0020[c] + h[c] + nadph[c] + o2[c] -> h2o[c] + M01173[c] + nadp[c] 	Xenobiotics metabolism	EC:1.14.14.1	R09442				
HMR_7055	Microsomal Epoxide Hydrolase	h2o[c] + M00435[c] -> M03032[c] 	Xenobiotics metabolism	EC:3.3.2.9	R09417				
HMR_7056	HMR_7056	h[c] + M03032[c] + nadph[c] + o2[c] -> h2o[c] + M00030[c] + nadp[c] 	Xenobiotics metabolism	EC:1.14.14.1	R09418				
HMR_7057	3'-Phosphoadenylyl-Sulfate:7-Hydroxymethyl-12-Methylbenz[A]Anthracene Sulfotransferase	M01196[c] + paps[c] -> M01195[c] + pap[c] 	Xenobiotics metabolism	EC:2.8.2.14	R09444				
HMR_7058	Microsomal Epoxide Hydrolase	h2o[c] + M01173[c] -> M03038[c] 	Xenobiotics metabolism	EC:3.3.2.9	R09443				
HMR_7059	11Beta-Hydroxysteroid Dehydrogenase	h[c] + M00932[c] + nadph[c] -> M00929[c] + nadp[c] 	Xenobiotics metabolism	EC:1.1.1.146;EC:1.1.1.184;EC:1.3.1.20	R09420				
HMR_7060	HMR_7060	h[c] + M00932[c] + nadph[c] + o2[c] -> h2o[c] + M00951[c] + nadp[c] 	Xenobiotics metabolism	EC:1.14.14.1	R09421				
HMR_7061	Unspecific Monooxygenase	h[c] + M00932[c] + nadph[c] + o2[c] -> h2o[c] + M00992[c] + nadp[c] 	Xenobiotics metabolism	EC:1.14.14.1	R09423				
HMR_7062	HMR_7062	2.0 M00932[c] + o2[c] -> 2.0 M00927[c] 	Xenobiotics metabolism	EC:6.1.1.12	R09429				
HMR_7063	HMR_7063	h[c] + M00929[c] + nadph[c] + o2[c] -> h2o[c] + M00226[c] + nadp[c] 	Xenobiotics metabolism	EC:6.1.1.16	R09424				
HMR_7064	HMR_7064	h[c] + M00929[c] + nadph[c] + o2[c] -> h2o[c] + M01320[c] + nadp[c] 	Xenobiotics metabolism	EC:6.1.1.18	R09425				
HMR_7065	Glucuronosyltransferase	M00929[c] + udpglcur[c] -> M00928[c] + udp[c] 	Xenobiotics metabolism	EC:2.4.1.17	R09426				
HMR_7066	Glucuronosyltransferase	M00929[c] + udpglcur[c] -> M02607[c] + udp[c] 	Xenobiotics metabolism	EC:2.4.1.17	R09427				
HMR_7067	HMR_7067	2.0 M00929[c] + o2[c] -> 2.0 M00930[c] 	Xenobiotics metabolism	EC:6.1.1.21	R09430				
HMR_7068	HMR_7068	M00951[c] -> fald[c] + M00931[c] 	Xenobiotics metabolism	EC:6.1.1.5	R09431				
HMR_7069	HMR_7069	M00931[c] -> M00985[c] + M02589[c] 	Xenobiotics metabolism	EC:6.1.1.4	R09435				
HMR_7070	HMR_7070	M00985[c] -> h2o[c] + M00917[c] 	Xenobiotics metabolism	EC:6.1.1.6	R09438				
HMR_7071	HMR_7071	M00992[c] -> M01025[c] + M02608[c] 	Xenobiotics metabolism	EC:6.1.1.10	R09433				
HMR_7072	HMR_7072	2.0 M01025[c] + o2[c] -> 2.0 M00917[c] 	Xenobiotics metabolism	EC:2.1.2.9	R09437				
HMR_7073	HMR_7073	M00226[c] -> M01035[c] + M02608[c] 	Xenobiotics metabolism	EC:6.1.1.20	R09434				
HMR_7074	HMR_7074	2.0 M01035[c] + o2[c] -> 2.0 h[c] + 2.0 M01929[c] 	Xenobiotics metabolism	EC:6.1.1.15	R09439				
HMR_7075	HMR_7075	M01319[c] -> M00225[c] + M02589[c] 	Xenobiotics metabolism	EC:6.1.1.11	R09436				
HMR_7076	HMR_7076	M00225[c] -> h2o[c] + M01929[c] 	Xenobiotics metabolism	EC:6.1.1.3	R09440				
HMR_7077	HMR_7077	M01320[c] -> fald[c] + M01319[c] 	Xenobiotics metabolism	EC:6.1.1.2	R09432				
HMR_7078	1-Nitronaphthalene, NADPH:Oxygen Oxidoreductase (Rh-Hydroxylating Or -Epoxidizing)	2.0 h[c] + M00545[c] + nadph[c] + o2[c] -> h2o[c] + M00546[c] + nadp[c] 	Xenobiotics metabolism	EC:1.14.14.1	R07022				
HMR_7079	1-Nitro-5-Hydroxy-6-Glutathionyl-5, 6-Dihydronaphthalene Glutathione-Lyase (Epoxide-Forming)	gthrd[c] + h[c] + M00546[c] -> M00542[c] 	Xenobiotics metabolism	EC:2.5.1.18	R07025				
HMR_7080	1-Nitro-5-Glutathionyl-6-Hydroxy-5, 6-Dihydronaphthalene Glutathione-Lyase (Epoxide-Forming)	gthrd[c] + h[c] + M00546[c] -> M00541[c] 	Xenobiotics metabolism	EC:2.5.1.18	R07026				
HMR_7081	1-Nitronaphthalene-5, 6-Oxide Hydrolase	h2o[c] + M00546[c] -> M00540[c] 	Xenobiotics metabolism	EC:3.3.2.9	R07027				
HMR_7082	1-Nitronaphthalene, NADPH:Oxygen Oxidoreductase (Rh-Hydroxylating Or -Epoxidizing)	2.0 h[c] + M00545[c] + nadph[c] + o2[c] -> h2o[c] + M00547[c] + nadp[c] 	Xenobiotics metabolism	EC:1.14.14.1	R07021				
HMR_7083	1-Nitro-7-Hydroxy-8-Glutathionyl-7, 8-Dihydronaphthalene Glutathione-Lyase (Epoxide-Forming)	gthrd[c] + h[c] + M00547[c] -> M00544[c] 	Xenobiotics metabolism	EC:2.5.1.18	R07023				
HMR_7084	1-Nitro-7-Glutathionyl-8-Hydroxy-7, 8-Dihydronaphthalene Glutathione-Lyase (Epoxide-Forming)	gthrd[c] + h[c] + M00547[c] -> M00543[c] 	Xenobiotics metabolism	EC:2.5.1.18	R07024				
HMR_7085	HMR_7085	h[c] + M00545[c] + nadph[c] + o2[c] -> h2o2[c] + M00548[c] + nadp[c] 	Xenobiotics metabolism		R07028				
HMR_7086	HMR_7086	2.0 h[c] + M00548[c] -> M02580[c] 	Xenobiotics metabolism		R07029				
HMR_7087	HMR_7087	h2o2[c] + M02580[c] -> h2o[c] + M00539[c] + o2[c] 	Xenobiotics metabolism		R07030				
HMR_7088	1, 1-Dichloroethylene, NADPH:Oxygen Oxidoreductase (Rh-Hydroxylating Or -Epoxidizing)	h[c] + M00228[c] + nadph[c] + o2[c] -> h2o[c] + M00568[c] + nadp[c] 	Xenobiotics metabolism	EC:1.14.14.1	R07088				
HMR_7089	S- (2, 2-Dichloro-1-Hydroxy)Ethyl-Glutathione 2, 2-Dichloroacetaldehyde-Lyase (Glutathione-Forming)	gthrd[c] + h[c] + M00568[c] -> M02853[c] 	Xenobiotics metabolism	EC:2.5.1.18	R07091				
HMR_7090	HMR_7090	h2o[c] + M00568[c] -> M00567[c] 	Xenobiotics metabolism		R07095				
HMR_7091	1, 1-Dichloroethylene, NADPH:Oxygen Oxidoreductase (Rh-Hydroxylating Or -Epoxidizing)	h[c] + M00228[c] + nadph[c] + o2[c] -> h2o[c] + M00227[c] + nadp[c] 	Xenobiotics metabolism	EC:1.14.14.1	R07089				
HMR_7092	1, 1-Dichloroethylene-Epoxide:Glutathione S- (Chloroepoxyethyl)Transferase [2- (S-Glutathionyl)Acetyl-Chloride-Forming]	gthrd[c] + M00227[c] -> M00565[c] + M02144[c] 	Xenobiotics metabolism	EC:2.5.1.18	R07092				
HMR_7093	2- (S-Glutathionyl)Acetyl-Chloride:Glutathione 2- (S-Glutathionyl)Acetyltransferase	gthrd[c] + M00565[c] -> M00566[c] + M02144[c] 	Xenobiotics metabolism	EC:2.5.1.18	R07094				
HMR_7094	HMR_7094	h2o[c] + M00565[c] -> cl[c] + h[c] + M00676[c] 	Xenobiotics metabolism		R07097				
HMR_7095	HMR_7095	h2o[c] + M00566[c] -> gthrd[c] + M00676[c] 	Xenobiotics metabolism		R07124				
HMR_7096	1, 1-Dichloroethylene, NADPH:Oxygen Oxidoreductase (Rh-Hydroxylating Or -Epoxidizing)	h[c] + M00228[c] + nadph[c] + o2[c] -> h2o[c] + M01444[c] + nadp[c] 	Xenobiotics metabolism	EC:1.14.14.1	R07090				
HMR_7097	Chloroacetyl-Chloride:Glutathione S-Chloroacetyltransferase	gthrd[c] + M01444[c] -> M02144[c] + M02854[c] 	Xenobiotics metabolism	EC:2.5.1.18	R07093				
HMR_7098	HMR_7098	h2o[c] + M01444[c] -> cl[c] + 2.0 h[c] + M01443[c] 	Xenobiotics metabolism		R07096				
HMR_7099	1, 2-Dibromoethane, NADPH:Oxygen Oxidoreductase (Rh-Hydroxylating Or -Epoxidizing)	M00242[c] + nadph[c] + o2[c] -> h2o[c] + M00636[c] + M02143[c] + nadp[c] 	Xenobiotics metabolism	EC:1.14.14.1	R07112				
HMR_7100	Glutathione Transferase	gthrd[c] + M00636[c] -> 2.0 h[c] + M02143[c] + M02861[c] 	Xenobiotics metabolism	EC:2.5.1.18	R07116				
HMR_7103	1, 2-Dibromoethane:Glutathione Ethylenetransferase (Episulfonium-Forming)	gthrd[c] + M00242[c] -> 2.0 h[c] + M01978[c] + 2.0 M02143[c] 	Xenobiotics metabolism		R07113				
HMR_7104	HMR_7104	h2o[c] + M01978[c] -> h[c] + M02855[c] 	Xenobiotics metabolism		R07117				
HMR_7106	HMR_7106	2.0 h[c] + M02861[c] -> M02855[c] 	Xenobiotics metabolism		R07120				
HMR_7109	HMR_7109	C07535[e] -> C07535[c] 	Transport, extracellular						
HMR_7115	HMR_7115	M03044[e] -> M03044[c] 	Transport, extracellular						
HMR_7117	HMR_7117	M01403[e] -> M01403[c] 	Transport, extracellular						
HMR_7119	HMR_7119	CN0020[e] -> CN0020[c] 	Transport, extracellular						
HMR_7121	HMR_7121	M00932[e] -> M00932[c] 	Transport, extracellular						
HMR_7123	HMR_7123	M00545[e] -> M00545[c] 	Transport, extracellular						
HMR_7125	HMR_7125	M00228[e] -> M00228[c] 	Transport, extracellular						
HMR_7127	HMR_7127	M00242[e] -> M00242[c] 	Transport, extracellular						
HMR_7130	HMR_7130	3padsel[c] + nadph[c] -> h[c] + nadp[c] + pap[c] + selni[c] 	Selenoamino acid metabolism	EC:3.1.1.4	R04940				
HMR_7131	Hydrogen Selenide:NADP+ Oxidoreductase	4.0 h[c] + 3.0 nadph[c] + selni[c] <=> 3.0 h2o[c] + 3.0 nadp[c] + seln[c] 	Selenoamino acid metabolism	EC:1.8.1.9	R03596				
HMR_7137	Cystathionine Gamma-Lyase	h2o[c] + selmeth[c] <=> 2obut[c] + M02469[c] + nh4[c] 	Selenoamino acid metabolism	EC:4.4.1.1	R04770				
HMR_7140	S-Adenosyl-L-Methionine:Thiol S-Methyltransferase	ahcys[c] + h[c] + M02895[c] <=> amet[c] + selcys[c] 	Selenoamino acid metabolism	EC:2.1.1.9	R04931				
HMR_7141	Se-Methyl-L-Selenocysteine Methaneselenol-Lyase (Deaminating, Pyruvate-Forming)	h2o[c] + M02895[c] -> M02469[c] + nh4[c] + pyr[c] 	Selenoamino acid metabolism	EC:4.4.1.16	R09366				
HMR_7145	GTP 8, 9-Lyase (Cyclic Pyranopterin Monophosphate-Forming)	gtp[c] + h2o[c] -> M01618[c] + ppi[c] 	Folate metabolism	EC:4.1.99.18	R09394				
HMR_7146	Thiocarboxylated Molybdopterin Synthase:Cyclic Pyranopterin Phosphate Sulfurtransferase	M01618[c] + 2.0 paps[c] -> M02488[c] + 2.0 pap[c] 	Folate metabolism		R09395				
HMR_7147	ATP:Molybdopterin Adenylyltransferase	atp[c] + h[c] + M02488[c] -> M01281[c] + ppi[c] 	Folate metabolism	EC:2.7.7.75	R09726				
HMR_7160	Dna-Directed DNA Polymerase	0.3 datp[c] + 0.2 dctp[c] + 0.2 dgtp[c] + 0.3 dttp[c] -> dna[c] + ppi[c] 	Nucleotide metabolism	EC:2.7.7.7					
HMR_7161	Dna-Directed Rna Polymerase	0.18 atp[c] + 0.3 ctp[c] + 0.34 gtp[c] + 0.18 utp[c] -> M02847[c] + ppi[c] 	Nucleotide metabolism	EC:2.7.7.6;EC:2.7.7.19;EC:2.7.7.52					
HMR_7162	Polyribonucleotide Nucleotidyltransferase	0.18 adp[c] + 0.3 cdp[c] + 0.34 gdp[c] + 0.18 udp[c] -> M02847[c] + pi[c] 	Nucleotide metabolism	EC:2.7.7.8					
HMR_7163	Exodeoxyribonuclease Iii	dna[c] + h2o[c] -> 0.3 damp[c] + 0.2 dcmp[c] + 0.2 dgmp[c] + 0.3 dtmp[c] 	Nucleotide metabolism	EC:3.1.11.2					
HMR_7164	Exodeoxyribonuclease Iii	h2o[c] + M02847[c] -> 0.18 amp[c] + 0.3 cmp[c] + 0.34 gmp[c] + 0.18 ump[c] 	Nucleotide metabolism	EC:3.1.11.2					
HMR_7165	HMR_7165	cys_L[c] -> h2o[c] + M00200[c] 	Ubiquinone synthesis	TCDB:2.A.18.6.7					
HMR_7166	Farnesyl-Diphosphate:Protein-Cysteine Farnesyltransferase	frdp[c] + M00200[c] -> M02898[c] + ppi[c] 	Ubiquinone synthesis	EC:2.5.1.58	R09844				
HMR_7167	Caax Protease	h2o[c] + M02898[c] -> M00194[c] 	Ubiquinone synthesis	EC:3.4.22.-	R09845				
HMR_7168	S-Adenosyl-L-Methionine:Protein-C-Terminal-S-Farnesyl-L-Cysteine O-Methyltransferase	amet[c] + M00194[c] -> ahcys[c] + h[c] + M00195[c] 	Ubiquinone synthesis	EC:2.1.1.100	R04496				
