id	name	formula	charge	chebiId	keggID	pubChemID	inchiString	hepatoNetID	ehmnId	hmdbId
CE2173[c]	N-methyl-4,6,7-trihydroxy-1,2,3,4-tetrahydroisoquinoline	C10H13NO3	0			157875	InChI=1/C10H13NO3/c1-11-4-6-2-8(12)9(13)3-7(6)10(14)5-11/h2-3,10,12-14H,4-5H2,1H3		CE2173	
CE2174[c]	4,6,7-trihydroxy-1,2,3,4-tetrahydroisoquinoline	C9H12NO3	1			3016280	InChI=1/C9H11NO3/c11-7-1-5-3-10-4-9(13)6(5)2-8(7)12/h1-2,9-13H,3-4H2		CE2174	
CE2122[c]	methyl indole-3-acetate	C11H11NO2	0			74706	InChI=1/C11H11NO2/c1-14-11(13)6-8-7-12-10-5-3-2-4-9(8)10/h2-5,7,12H,6H2,1H3		CE2122	
CE5747[c]	N-retinylidene-N-retinylethanolamine	C42H58NO	1				InChI=1/C42H58NO/c1-32(20-22-39-35(4)17-12-25-41(39,6)7)14-10-16-34(3)30-38-31-37(24-27-43(38)28-29-44)19-11-15-33(2)21-23-40-36(5)18-13-26-42(40,8)9/h10-11,14-16,19-24,27,30-31,44H,12-13,17-18,25-26,28-29H2,1-9H3/q+1/b16-10+,19-11+,22-20+,23-21+,32-14+,33-15+,34-30+		CE5747	
CE5752[c]	iso-A2E(13-cis)	C42H58NO	1				InChI=1/C42H58NO/c1-32(20-22-39-35(4)17-12-25-41(39,6)7)14-10-16-34(3)30-38-31-37(24-27-43(38)28-29-44)19-11-15-33(2)21-23-40-36(5)18-13-26-42(40,8)9/h10-11,14-16,19-24,27,30-31,44H,12-13,17-18,25-26,28-29H2,1-9H3/q+1/b16-10+,19-11+,22-20+,23-21+,32-14+,33-15+,34-30-		CE5752	
CE5753[c]	iso-A2E(11-cis)	C42H58NO	1				InChI=1/C42H58NO/c1-32(20-22-39-35(4)17-12-25-41(39,6)7)14-10-16-34(3)30-38-31-37(24-27-43(38)28-29-44)19-11-15-33(2)21-23-40-36(5)18-13-26-42(40,8)9/h10-11,14-16,19-24,27,30-31,44H,12-13,17-18,25-26,28-29H2,1-9H3/q+1/b16-10+,19-11-,22-20+,23-21+,32-14+,33-15+,34-30+		CE5753	
CE5754[c]	iso-A2E(9-cis)	C42H58NO	1				InChI=1/C42H58NO/c1-32(20-22-39-35(4)17-12-25-41(39,6)7)14-10-16-34(3)30-38-31-37(24-27-43(38)28-29-44)19-11-15-33(2)21-23-40-36(5)18-13-26-42(40,8)9/h10-11,14-16,19-24,27,30-31,44H,12-13,17-18,25-26,28-29H2,1-9H3/q+1/b16-10+,19-11+,22-20+,23-21+,32-14+,33-15-,34-30+		CE5754	
CE5755[c]	iso-A2E(9,13-di-cis)	C42H58NO	1				InChI=1/C42H58NO/c1-32(20-22-39-35(4)17-12-25-41(39,6)7)14-10-16-34(3)30-38-31-37(24-27-43(38)28-29-44)19-11-15-33(2)21-23-40-36(5)18-13-26-42(40,8)9/h10-11,14-16,19-24,27,30-31,44H,12-13,17-18,25-26,28-29H2,1-9H3/q+1/b16-10+,19-11+,22-20+,23-21+,32-14+,33-15-,34-30-		CE5755	
CE2953[c]	rac-5,6-epoxy-retinoate	C20H27O3	-1			536537	InChI=1/C20H28O3/c1-15(8-6-9-16(2)14-17(21)22)10-13-20-18(3,4)11-7-12-19(20,5)23-20/h6,8-10,13-14H,7,11-12H2,1-5H3,(H,21,22)/p-1/b9-6+,13-10+,15-8+,16-14+		CE2953	
CE2958[c]	rac-5,6-epoxy-retinoyl-beta-D-glucuronide	C26H35O9	-1				InChI=1/C26H36O9/c1-15(10-13-26-24(3,4)11-7-12-25(26,5)35-26)8-6-9-16(2)14-17(27)33-23-20(30)18(28)19(29)21(34-23)22(31)32/h6,8-10,13-14,18-21,23,28-30H,7,11-12H2,1-5H3,(H,31,32)/p-1/b9-6+,13-10+,15-8+,16-14+/t18-,19+,20-,21-,23?,25?,26?/m1/s1		CE2958	
CE2953[r]	rac-5,6-epoxy-retinoate	C20H27O3	-1			536537	InChI=1/C20H28O3/c1-15(8-6-9-16(2)14-17(21)22)10-13-20-18(3,4)11-7-12-19(20,5)23-20/h6,8-10,13-14H,7,11-12H2,1-5H3,(H,21,22)/p-1/b9-6+,13-10+,15-8+,16-14+		CE2953	
CE2958[r]	rac-5,6-epoxy-retinoyl-beta-D-glucuronide	C26H35O9	-1				InChI=1/C26H36O9/c1-15(10-13-26-24(3,4)11-7-12-25(26,5)35-26)8-6-9-16(2)14-17(27)33-23-20(30)18(28)19(29)21(34-23)22(31)32/h6,8-10,13-14,18-21,23,28-30H,7,11-12H2,1-5H3,(H,31,32)/p-1/b9-6+,13-10+,15-8+,16-14+/t18-,19+,20-,21-,23?,25?,26?/m1/s1		CE2958	
CE2959[r]	13-cis-retinoyl-beta-D-glucuronide	C26H35O8	-1	28870	C11061		InChI=1/C26H36O8/c1-15(11-12-18-17(3)10-7-13-26(18,4)5)8-6-9-16(2)14-19(27)33-25-22(30)20(28)21(29)23(34-25)24(31)32/h6,8-9,11-12,14,20-23,25,28-30H,7,10,13H2,1-5H3,(H,31,32)/p-1/b9-6+,12-11+,15-8+,16-14-/t20-,21+,22-,23-,25?/m1/s1		CE2959	HMDB03141
CE2961[c]	4-hydroxy-all-trans-retinyl acetate	C22H32O3	0			54359871	InChI=1/C22H32O3/c1-16(8-7-9-17(2)13-15-25-19(4)23)10-11-20-18(3)21(24)12-14-22(20,5)6/h7-11,13,21,24H,12,14-15H2,1-6H3/b9-7+,11-10+,16-8+,17-13+		CE2961	
CE2962[c]	rac-4-hydroxy-4-O-(beta-D-glucuronide)-all-trans-retinyl acetate	C28H39O9	-1				InChI=1/C28H40O9/c1-16(8-7-9-17(2)13-15-35-19(4)29)10-11-20-18(3)21(12-14-28(20,5)6)36-27-24(32)22(30)23(31)25(37-27)26(33)34/h7-11,13,21-25,27,30-32H,12,14-15H2,1-6H3,(H,33,34)/p-1/b9-7+,11-10+,16-8+,17-13+/t21u,22-,23+,24-,25-,27?/m1/s1		CE2962	
CE2961[r]	4-hydroxy-all-trans-retinyl acetate	C22H32O3	0			54359871	InChI=1/C22H32O3/c1-16(8-7-9-17(2)13-15-25-19(4)23)10-11-20-18(3)21(24)12-14-22(20,5)6/h7-11,13,21,24H,12,14-15H2,1-6H3/b9-7+,11-10+,16-8+,17-13+		CE2961	
CE2962[r]	rac-4-hydroxy-4-O-(beta-D-glucuronide)-all-trans-retinyl acetate	C28H39O9	-1				InChI=1/C28H40O9/c1-16(8-7-9-17(2)13-15-35-19(4)29)10-11-20-18(3)21(12-14-28(20,5)6)36-27-24(32)22(30)23(31)25(37-27)26(33)34/h7-11,13,21-25,27,30-32H,12,14-15H2,1-6H3,(H,33,34)/p-1/b9-7+,11-10+,16-8+,17-13+/t21u,22-,23+,24-,25-,27?/m1/s1		CE2962	
CE5756[c]	9-cis-retinoyl-beta-D-glucuronide	C26H35O8	-1	28870	C11061	5281877	InChI=1/C26H36O8/c1-15(11-12-18-17(3)10-7-13-26(18,4)5)8-6-9-16(2)14-19(27)33-25-22(30)20(28)21(29)23(34-25)24(31)32/h6,8-9,11-12,14,20-23,25,28-30H,7,10,13H2,1-5H3,(H,31,32)/p-1/b9-6+,12-11+,15-8-,16-14+/t20-,21+,22-,23-,25?/m1/s1		CE5756	HMDB03141
CE5756[r]	9-cis-retinoyl-beta-D-glucuronide	C26H35O8	-1	28870	C11061	5281877	InChI=1/C26H36O8/c1-15(11-12-18-17(3)10-7-13-26(18,4)5)8-6-9-16(2)14-19(27)33-25-22(30)20(28)21(29)23(34-25)24(31)32/h6,8-9,11-12,14,20-23,25,28-30H,7,10,13H2,1-5H3,(H,31,32)/p-1/b9-6+,12-11+,15-8-,16-14+/t20-,21+,22-,23-,25?/m1/s1		CE5756	HMDB03141
CE5757[c]	4-oxo-9-cis-retinoyl-beta-glucuronide	C26H33O9	-1				InChI=1/C26H34O9/c1-14(9-11-17-16(3)10-12-18(27)26(17,4)5)7-6-8-15(2)13-19(28)34-25-22(31)20(29)21(30)23(35-25)24(32)33/h6-9,11,13,20-23,25,29-31H,10,12H2,1-5H3,(H,32,33)/p-1/b8-6+,11-9+,14-7-,15-13+/t20-,21+,22-,23-,25?/m1/s1		CE5757	
CE5757[r]	4-oxo-9-cis-retinoyl-beta-glucuronide	C26H33O9	-1				InChI=1/C26H34O9/c1-14(9-11-17-16(3)10-12-18(27)26(17,4)5)7-6-8-15(2)13-19(28)34-25-22(31)20(29)21(30)23(35-25)24(32)33/h6-9,11,13,20-23,25,29-31H,10,12H2,1-5H3,(H,32,33)/p-1/b8-6+,11-9+,14-7-,15-13+/t20-,21+,22-,23-,25?/m1/s1		CE5757	
CE1162[c]	vitamin A2	C20H28O	0	1260188		65722	InChI=1/C20H28O/c1-16(8-6-9-17(2)13-15-21)11-12-19-18(3)10-7-14-20(19,4)5/h6-13,21H,14-15H2,1-5H3/b9-6+,12-11+,16-8+,17-13+		CE1162	HMDB13117
CE2955[c]	all-trans-3,4-didehydroretinoate	C20H25O2	-1				InChI=1/C20H26O2/c1-15(8-6-9-16(2)14-19(21)22)11-12-18-17(3)10-7-13-20(18,4)5/h6-12,14H,13H2,1-5H3,(H,21,22)/p-1/b9-6+,12-11+,15-8+,16-14+		CE2955	
C03681[c]	5alpha-Pregnane-3,20-dione	C21H32O2	0	28952	C03681	92810	InChI=1S/C21H32O2/c1-13(22)17-6-7-18-16-5-4-14-12-15(23)8-10-20(14,2)19(16)9-11-21(17,18)3/h14,16-19H,4-12H2,1-3H3/t14-,16-,17+,18-,19-,20-,21+/m0/s1		C03681	HMDB03759
CE2211[c]	allopregnanolone	C21H34O2	0	50169	C13712	92786	InChI=1S/C21H34O2/c1-13(22)17-6-7-18-16-5-4-14-12-15(23)8-10-20(14,2)19(16)9-11-21(17,18)3/h14-19,23H,4-12H2,1-3H3/t14-,15+,16-,17+,18-,19-,20-,21+/m0/s1		CE2211	HMDB01449
CE5072[c]	21-hydroxyallopregnanolone	C21H34O3	0	805752	C13713	101771			CE5072	HMDB00879
CE2211[r]	allopregnanolone	C21H34O2	0	50169	C13712	92786	InChI=1S/C21H34O2/c1-13(22)17-6-7-18-16-5-4-14-12-15(23)8-10-20(14,2)19(16)9-11-21(17,18)3/h14-19,23H,4-12H2,1-3H3/t14-,15+,16-,17+,18-,19-,20-,21+/m0/s1		CE2211	HMDB01449
CE5072[r]	21-hydroxyallopregnanolone	C21H34O3	0	805752	C13713	101771			CE5072	HMDB00879
cyst_L[m]	L-cystathionine	C7H14N2O4S	0	17482	C02291	439258	InChI=1S/C7H14N2O4S/c8-4(6(10)11)1-2-14-3-5(9)7(12)13/h4-5H,1-3,8-9H2,(H,10,11)(H,12,13)/t4-,5-/m0/s1	HC00916		HMDB00099
CE5082[m]	N-acetyl-L-cystathionine	C9H15N2O5S	-1						CE5082	
CE5775[c]	iso-A2E(9'-cis)	C42H58NO	1						CE5775	
CE5776[c]	iso-A2E(11'-cis)	C42H58NO	1						CE5776	
CE1293[c]	27alpha-hydroxy-7-dehydrocholesterol	C27H44O2	0						CE1293	
CE1297[c]	8-dehydrocholesterol	C27H44O	0			129846	InChI=1/C27H44O/c1-18(2)7-6-8-19(3)23-11-12-24-22-10-9-20-17-21(28)13-15-26(20,4)25(22)14-16-27(23,24)5/h9,18-19,21,23-24,28H,6-8,10-17H2,1-5H3/t19-,21+,23-,24+,26+,27-/m1/s1		CE1297	HMDB02027
CE1294[c]	27alpha-hydroxy-8-dehydrocholesterol	C27H44O2	0				InChI=1/C27H44O2/c1-18(17-28)6-5-7-19(2)23-10-11-24-22-9-8-20-16-21(29)12-14-26(20,3)25(22)13-15-27(23,24)4/h8,18-19,21,23-24,28-29H,5-7,9-17H2,1-4H3/t18u,19-,21+,23-,24-,26+,27-/m1/s1		CE1294	
CE1297[m]	8-dehydrocholesterol	C27H44O	0			129846	InChI=1/C27H44O/c1-18(2)7-6-8-19(3)23-11-12-24-22-10-9-20-17-21(28)13-15-26(20,4)25(22)14-16-27(23,24)5/h9,18-19,21,23-24,28H,6-8,10-17H2,1-5H3/t19-,21+,23-,24+,26+,27-/m1/s1		CE1297	HMDB02027
CE1294[m]	27alpha-hydroxy-8-dehydrocholesterol	C27H44O2	0				InChI=1/C27H44O2/c1-18(17-28)6-5-7-19(2)23-10-11-24-22-9-8-20-16-21(29)12-14-26(20,3)25(22)13-15-27(23,24)4/h8,18-19,21,23-24,28-29H,5-7,9-17H2,1-4H3/t18u,19-,21+,23-,24-,26+,27-/m1/s1		CE1294	
CE1310[m]	N-acetyl-L-cysteine	C5H8NO3S	-1	28939	C06809	12035	InChI=1S/C5H9NO3S/c1-3(7)6-4(2-10)5(8)9/h4,10H,2H2,1H3,(H,6,7)(H,8,9)/t4-/m0/s1		CE1310	HMDB01890
C05300[c]	16alpha-Hydroxyestrone	C18H22O3	0	776	C05300	115116	InChI=1S/C18H22O3/c1-18-7-6-13-12-5-3-11(19)8-10(12)2-4-14(13)15(18)9-16(20)17(18)21/h3,5,8,13-16,19-20H,2,4,6-7,9H2,1H3/t13-,14-,15+,16-,18+/m1/s1		C05300	HMDB00335
C05300[r]	16alpha-Hydroxyestrone	C18H22O3	0	776	C05300	115116	InChI=1S/C18H22O3/c1-18-7-6-13-12-5-3-11(19)8-10(12)2-4-14(13)15(18)9-16(20)17(18)21/h3,5,8,13-16,19-20H,2,4,6-7,9H2,1H3/t13-,14-,15+,16-,18+/m1/s1		C05300	HMDB00335
CE2963[c]	5,6-epoxy-13-cis-retinoate	C20H27O3	-1			536537			CE2963	
CE2964[c]	5,8-epoxy-13-cis-retinoate	C20H27O3	-1			92945			CE2964	
CE5932[c]	13,14-epoxy-retinol	C20H30O2	0						CE5932	
CE5013[c]	14-hydroxy-4,14-retro-retinol	C20H30O2	0			6449967			CE5013	
CE5014[c]	anhydroretinol	C20H28	0	793340		5287678			CE5014	
CE3136[c]	9-cis-4-oxo-13,14-dihydro-retinoate	C20H27O3	-1						CE3136	
CE5782[c]	somatostatin	C76H106N18O19S2	2	64628		44291156			CE5782	
CE5783[c]	Somatostatin fragment 3-14	C72H100N16O17S2	2			53481604			CE5783	HMDB13071
CE5786[c]	kinetensin	C56H87N17O11	2			147043			CE5786	HMDB12988
CE5788[c]	kinetensin 1-7	C41H67N15O9	2			53481565			CE5788	HMDB12984
CE5786[e]	kinetensin	C56H87N17O11	2			147043			CE5786	HMDB12988
CE5788[e]	kinetensin 1-7	C41H67N15O9	2			53481565			CE5788	HMDB12984
CE5789[c]	kinetensin 1-8	C50H76N16O10	2			53481566			CE5789	HMDB12985
CE5789[e]	kinetensin 1-8	C50H76N16O10	2			53481566			CE5789	HMDB12985
CE5794[c]	neuromedin B	C52H74N15O12S	1			53481579			CE5794	HMDB13018
CE5795[c]	neuromedin B (1-3)	C12H22N4O5	0			53481577			CE5795	HMDB13016
CE5796[c]	neuromedin B (4-10)	C40H54N11O8S	1			53481578			CE5796	HMDB13017
CE5794[l]	neuromedin B	C52H74N15O12S	1			53481579			CE5794	HMDB13018
CE5795[l]	neuromedin B (1-3)	C12H22N4O5	0			53481577			CE5795	HMDB13016
CE5796[l]	neuromedin B (4-10)	C40H54N11O8S	1			53481578			CE5796	HMDB13017
CE5797[c]	neuromedin N	C32H51N5O7	0			53481583			CE5797	HMDB13022
CE5798[c]	neuromedin N (1-4)	C26H40N4O6	0			53481582			CE5798	HMDB13021
CE5797[e]	neuromedin N	C32H51N5O7	0			53481583			CE5797	HMDB13022
CE5798[e]	neuromedin N (1-4)	C26H40N4O6	0			53481582			CE5798	HMDB13021
CE5456[c]	(R)-2-hydroxy-4-methylpentanoate	C6H11O3	-1	55534	C03264	439960	InChI=1S/C6H12O3/c1-4(2)3-5(7)6(8)9/h4-5,7H,3H2,1-2H3,(H,8,9)/p-1/t5-/m1/s1		CE5456	HMDB00624
CE5276[c]	dopamine o-quinone	C8H10NO2	1		C17755	162602	InChI=1/C8H9NO2/c9-4-3-6-1-2-7(10)8(11)5-6/h1-2,5H,3-4,9H2/p+1		CE5276	HMDB12219
CE5025[c]	5-S-glutathionyl-dopamine	C18H26N4O8S	0						CE5025	
CE5276[x]	dopamine o-quinone	C8H10NO2	1		C17755	162602	InChI=1/C8H9NO2/c9-4-3-6-1-2-7(10)8(11)5-6/h1-2,5H,3-4,9H2/p+1		CE5276	HMDB12219
CE5025[x]	5-S-glutathionyl-dopamine	C18H26N4O8S	0						CE5025	
CE5787[e]	kinetensin 1-3	C15H31N6O4	1			53481564			CE5787	HMDB12983
CE5791[e]	kinetensin 4-8	C35H47N10O7	1			53481568			CE5791	HMDB12987
C03958[c]	Thyrotropin releasing hormone	C16H22N6O4	0	35940	C03958	638678	InChI=1S/C16H22N6O4/c17-14(24)12-2-1-5-22(12)16(26)11(6-9-7-18-8-19-9)21-15(25)10-3-4-13(23)20-10/h7-8,10-12H,1-6H2,(H2,17,24)(H,18,19)(H,20,23)(H,21,25)/t10-,11-,12-/m0/s1		C03958	HMDB05763
CE5820[c]	histidyl-prolinamide	C11H18N5O2	1						CE5820	
CE5241[c]	2-hydroxy-17beta-estradiol-1-S-glutathione	C28H38N3O9S	-1						CE5241	
CE5241[m]	2-hydroxy-17beta-estradiol-1-S-glutathione	C28H38N3O9S	-1						CE5241	
CE5241[r]	2-hydroxy-17beta-estradiol-1-S-glutathione	C28H38N3O9S	-1						CE5241	
CE5241[x]	2-hydroxy-17beta-estradiol-1-S-glutathione	C28H38N3O9S	-1						CE5241	
CE5240[c]	2-hydroxyestrone-4-S-glutathione	C28H36N3O9S	-1			53481502			CE5240	HMDB12624
CE5240[m]	2-hydroxyestrone-4-S-glutathione	C28H36N3O9S	-1			53481502			CE5240	HMDB12624
CE5240[r]	2-hydroxyestrone-4-S-glutathione	C28H36N3O9S	-1			53481502			CE5240	HMDB12624
CE5240[x]	2-hydroxyestrone-4-S-glutathione	C28H36N3O9S	-1			53481502			CE5240	HMDB12624
CE5021[c]	alpha-tocopheryl hydroquinone	C29H52O3	0						CE5021	
CE5022[c]	alpha-tocopheryl quinone	C29H50O3	0			24205			CE5022	
CE2072[c]	putreanine	C7H17N2O2	1			53477800	InChI=1/C7H16N2O2/c8-4-1-2-5-9-6-3-7(10)11/h9H,1-6,8H2,(H,10,11)/p+1		CE2072	HMDB06078
CE1941[c]	isoputreanine	C7H17N2O2	1			171763	InChI=1/C7H16N2O2/c8-4-2-6-9-5-1-3-7(10)11/h9H,1-6,8H2,(H,10,11)		CE1941	HMDB06009
CE1937[c]	spermic acid 1	C10H25N3O2	2			125245	InChI=1/C10H23N3O2/c11-5-3-8-12-6-1-2-7-13-9-4-10(14)15/h12-13H,1-9,11H2,(H,14,15)/p+2		CE1937	
CE2576[c]	4-hydroperoxy-2-nonenal	C9H16O3	0			55189	InChI=1/C9H16O3/c1-2-3-4-6-9(12-11)7-5-8-10/h5,7-9,11H,2-4,6H2,1H3/b7-5+		CE2576	
CE2577[c]	4-oxo-2-nonenal	C9H14O2	0	58972		216297	InChI=1S/C9H14O2/c1-2-3-4-6-9(11)7-5-8-10/h5,7-8H,2-4,6H2,1H3/b7-5+		CE2577	
hLkynr[m]	3-hydroxy-L-kynurenine	C10H12N2O4	0	17380	C03227	11811	InChI=1S/C10H12N2O4/c11-6(10(15)16)4-8(14)5-2-1-3-7(13)9(5)12/h1-3,6,13H,4,11-12H2,(H,15,16)/t6-/m0/s1	HC01079	C03227	HMDB11631
C02470[m]	Xanthurenic acid	C10H6NO4	-1	217069	C02470	5699	InChI=1/C10H7NO4/c12-7-3-1-2-5-8(13)4-6(10(14)15)11-9(5)7/h1-4,12H,(H,11,13)(H,14,15)	HC00945	C02470	HMDB00881
CE4936[c]	N-acetyl-leukotriene E4	C25H37NO6S	-2		C11361	53477792	InChI=1/C25H39NO6S/c1-3-4-5-6-7-8-9-10-11-12-13-14-17-23(22(28)16-15-18-24(29)30)33-19-21(25(31)32)26-20(2)27/h7-8,10-14,17,21-23,28H,3-6,9,15-16,18-19H2,1-2H3,(H,26,27)(H,29,30)(H,31,32)/p-2/b8-7-,11-10-,13-12+,17-14+/t21-,22-,23+/m1/s1		CE4936	HMDB05084
leuktrE4[n]	leukotriene E4(1-)	C23H36NO5S	-1	15650	C05952	440857	InChI=1S/C23H37NO5S/c1-2-3-4-5-6-7-8-9-10-11-12-13-16-21(30-18-19(24)23(28)29)20(25)15-14-17-22(26)27/h6-7,9-13,16,19-21,25H,2-5,8,14-15,17-18,24H2,1H3,(H,26,27)(H,28,29)/p-1/b7-6-,10-9-,12-11+,16-13+/t19-,20-,21+/m0/s1		C05952	HMDB02200
CE4936[n]	N-acetyl-leukotriene E4	C25H37NO6S	-2		C11361	53477792	InChI=1/C25H39NO6S/c1-3-4-5-6-7-8-9-10-11-12-13-14-17-23(22(28)16-15-18-24(29)30)33-19-21(25(31)32)26-20(2)27/h7-8,10-14,17,21-23,28H,3-6,9,15-16,18-19H2,1-2H3,(H,26,27)(H,29,30)(H,31,32)/p-2/b8-7-,11-10-,13-12+,17-14+/t21-,22-,23+/m1/s1		CE4936	HMDB05084
CE5835[c]	8alpha-hydroxytocopherone	C29H50O3	0						CE5835	
CE5837[c]	7,8-epoxy-8alpha-hydroperoxytocopherone	C29H50O5	0						CE5837	
CE5838[c]	5,6-epoxy-alpha-tocopheryl quinone	C29H50O4	0						CE5838	
CE5839[c]	4alpha,5-epoxy-8alpha-hydroperoxytocopherone	C29H50O5	0						CE5839	
CE5840[c]	2,3-epoxy-alpha-tocopheryl quinone	C29H50O4	0						CE5840	
CE1924[c]	(+)-gama-tocopherol	C28H48O2	0						CE1924	
CE5655[c]	13'-hydroxy-gama-tocopherol	C28H48O3	0			53481467			CE5655	HMDB12561
CE1924[r]	(+)-gama-tocopherol	C28H48O2	0						CE1924	
CE5655[r]	13'-hydroxy-gama-tocopherol	C28H48O3	0			53481467			CE5655	HMDB12561
CE5842[c]	13'-hydroxy-alpha-tocopherol	C29H50O3	0			53481465			CE5842	HMDB12559
CE5843[c]	13'-carboxy-alpha-tocopherol	C29H47O4	-1			53481461			CE5843	HMDB12555
CE5842[r]	13'-hydroxy-alpha-tocopherol	C29H50O3	0			53481465			CE5842	HMDB12559
CE5843[r]	13'-carboxy-alpha-tocopherol	C29H47O4	-1			53481461			CE5843	HMDB12555
CE2196[c]	(R)-1,2-dimethyl-5,6-dihydroxy-tetrahydroisoquinoline	C11H16NO2	1			53481438			CE2196	HMDB12484
C05302[c]	2-Methoxyestradiol-17beta	C19H26O3	0	28955	C05302	66414	InChI=1S/C19H26O3/c1-19-8-7-12-13(15(19)5-6-18(19)21)4-3-11-9-16(20)17(22-2)10-14(11)12/h9-10,12-13,15,18,20-21H,3-8H2,1-2H3/t12-,13+,15-,18-,19-/m0/s1		C05302	HMDB00405
avite1[r]	(+)-alpha-tocopherol	C29H50O2	0	18145	C02477	14985	InChI=1S/C29H50O2/c1-20(2)12-9-13-21(3)14-10-15-22(4)16-11-18-29(8)19-17-26-25(7)27(30)23(5)24(6)28(26)31-29/h20-22,30H,9-19H2,1-8H3/t21-,22-,29-/m1/s1		C02477	HMDB01893
CE4898[c]	13'-carboxy-gama-tocopherol	C28H45O4	-1			53481463			CE4898	HMDB12557
CE4898[r]	13'-carboxy-gama-tocopherol	C28H45O4	-1			53481463			CE4898	HMDB12557
CE1925[c]	3'-carboxy-alpha-chromanol	C16H21O4	-1	626842		9943542			CE1925	HMDB01518
CE5853[c]	alpha-CEHC-glucuronide	C22H29O10	-1						CE5853	
CE1925[r]	3'-carboxy-alpha-chromanol	C16H21O4	-1	626842		9943542			CE1925	HMDB01518
CE5853[r]	alpha-CEHC-glucuronide	C22H29O10	-1						CE5853	
CE1926[c]	gama-carboxyethyl-hydroxychroman	C15H19O4	-1			133098			CE1926	
CE5854[c]	gama-CEHC-glucuronide	C21H27O10	-1						CE5854	
CE1926[r]	gama-carboxyethyl-hydroxychroman	C15H19O4	-1			133098			CE1926	
CE5854[r]	gama-CEHC-glucuronide	C21H27O10	-1						CE5854	
C05109[c]	24,25-Dihydrolanosterol	C30H52O	0	28113	C05109	440560	InChI=1S/C30H52O/c1-20(2)10-9-11-21(3)22-14-18-30(8)24-12-13-25-27(4,5)26(31)16-17-28(25,6)23(24)15-19-29(22,30)7/h20-22,25-26,31H,9-19H2,1-8H3/t21-,22-,25+,26+,28-,29-,30+/m1/s1		C05109	HMDB06839
CE2321[c]	cholesta-5,7,24-trien-3beta-ol	C27H42O	0	27910	C05107	440558	InChI=1/C27H42O/c1-18(2)7-6-8-19(3)23-11-12-24-22-10-9-20-17-21(28)13-15-26(20,4)25(22)14-16-27(23,24)5/h7,9-10,19,21,23-25,28H,6,8,11-17H2,1-5H3/t19-,21+,23-,24+,25+,26+,27-/m1/s1		CE2321	HMDB03896
dsmsterol[c]	desmosterol	C27H44O	0	17737	C01802	439577	InChI=1S/C27H44O/c1-18(2)7-6-8-19(3)23-11-12-24-22-10-9-20-17-21(28)13-15-26(20,4)25(22)14-16-27(23,24)5/h7,9,19,21-25,28H,6,8,10-17H2,1-5H3/t19-,21+,22+,23-,24+,25+,26+,27-/m1/s1	HC00847	C01802	HMDB02719
CE2321[n]	cholesta-5,7,24-trien-3beta-ol	C27H42O	0	27910	C05107	440558	InChI=1/C27H42O/c1-18(2)7-6-8-19(3)23-11-12-24-22-10-9-20-17-21(28)13-15-26(20,4)25(22)14-16-27(23,24)5/h7,9-10,19,21,23-25,28H,6,8,11-17H2,1-5H3/t19-,21+,23-,24+,25+,26+,27-/m1/s1		CE2321	HMDB03896
dsmsterol[n]	desmosterol	C27H44O	0	17737	C01802	439577	InChI=1S/C27H44O/c1-18(2)7-6-8-19(3)23-11-12-24-22-10-9-20-17-21(28)13-15-26(20,4)25(22)14-16-27(23,24)5/h7,9,19,21-25,28H,6,8,10-17H2,1-5H3/t19-,21+,22+,23-,24+,25+,26+,27-/m1/s1	HC00847	C01802	HMDB02719
CE4968[m]	isovalerylglycine	C7H12NO3	-1	70984		546304			CE4968	HMDB00678
CE4970[m]	2-methylbutyrylglycine	C7H12NO3	-1	240943		193872			CE4970	HMDB00339
CE4969[m]	isobutyrylglycine	C6H10NO3	-1	70979		10855600			CE4969	HMDB00730
CE5860[c]	N-acetyl-5-methoxykynuramine	C12H16N2O3	0			390658			CE5860	
CE2095[c]	3-hydroxykynurenine-O-beta-D-glucoside	C16H22N2O9	0						CE2095	
CE3086[c]	4-(2-amino-3-hydroxyphenyl)-4-oxobutanoic acid O-glucoside	C16H20NO9	-1			10948689			CE3086	
CE3092[c]	glutathionyl-3-hydroxykynurenine glucoside	C26H36N5O14S	-1						CE3092	
CE2095[m]	3-hydroxykynurenine-O-beta-D-glucoside	C16H22N2O9	0						CE2095	
CE3092[m]	glutathionyl-3-hydroxykynurenine glucoside	C26H36N5O14S	-1						CE3092	
CE5829[c]	5-HT-moduline	C18H34N4O6	0						CE5829	
CE5865[c]	L-leucyl-L-serine	C9H18N2O4	0			40489070			CE5865	
CE5866[c]	L-alanyl-L-leucine	C9H18N2O3	0			6992388			CE5866	
CE5867[c]	N-acetyl-seryl-aspartyl-lysyl-proline	C20H32N5O9	-1			14181658			CE5867	
CE5868[c]	N-acetyl-seryl-aspartate	C9H12N2O7	-2						CE5868	
CE5869[c]	lysyl-proline	C11H22N3O3	1						CE5869	
CE5867[e]	N-acetyl-seryl-aspartyl-lysyl-proline	C20H32N5O9	-1			14181658			CE5867	
CE5868[e]	N-acetyl-seryl-aspartate	C9H12N2O7	-2						CE5868	
CE5869[e]	lysyl-proline	C11H22N3O3	1						CE5869	
CE5016[c]	13,14-dihydroxy-retinol	C20H32O3	0						CE5016	
CE5875[m]	2-methylglutaconyl-CoA	C27H37N7O19P3S	-5						CE5875	
