ID,NAME,EQUATION,EC-NUMBER,GENE ASSOCIATION,LOWER BOUND,UPPER BOUND,OBJECTIVE,COMPARTMENT,MIRIAM,SUBSYSTEM,REPLACEMENT ID,NOTE,REFERENCE,CONFIDENCE SCORE
MAR06999,"benzo[a]pyrene-7,8-diol, NADPH:oxygen oxidoreductase (RH-hydroxylating or -epoxidizing)","benzo[a]pyrene-7,8-diol[c] + H+[c] + NADPH[c] + O2[c] => benzo[a]pyrene-7,8-dihydrodiol-9,10-oxide[c] + H2O[c] + NADP+[c]",1.14.14.1,Cyp1a1 or Cyp1b1 or Cyp2c29 or Cyp2c38 or Cyp2c39 or Cyp2c55 or Cyp2c65 or Cyp2c66 or Cyp3a13 or Cyp3a16 or Cyp3a41a or Cyp3a41b or Cyp3a44 or Cyp3a57,,,,,,Xenobiotics metabolism,,,,0
MAR07000,"9-hydroxybenzo[a]pyrene, NADPH:oxygen oxidoreductase (RH-hydroxylating or -epoxidizing)","9-hydroxybenzo[a]pyrene[c] + H+[c] + NADPH[c] + O2[c] => 9-hydroxybenzo[a]pyrene-4,5-oxide[c] + H2O[c] + NADP+[c]",1.14.14.1,Cyp1a1 or Cyp1b1 or Cyp2c29 or Cyp2c38 or Cyp2c39 or Cyp2c55 or Cyp2c65 or Cyp2c66 or Cyp3a13 or Cyp3a16 or Cyp3a41a or Cyp3a41b or Cyp3a44 or Cyp3a57,,,,,,Xenobiotics metabolism,,,,0
MAR07001,"naphthalene, NADPH:oxygen oxidoreductase (RH-hydroxylating or -epoxidizing)","H+[c] + NADPH[c] + naphthalene[c] + O2[c] => (1R,2S)-naphthalene 1,2-oxide[c] + H2O[c] + NADP+[c]",1.14.14.1,Cyp1a1 or Cyp1b1 or Cyp2c29 or Cyp2c38 or Cyp2c39 or Cyp2c55 or Cyp2c65 or Cyp2c66 or Cyp3a13 or Cyp3a16 or Cyp3a41a or Cyp3a41b or Cyp3a44 or Cyp3a57,,,,,,Xenobiotics metabolism,,,,0
MAR07002,"Naphthalene, NADPH:oxygen oxidoreductase (RH-hydroxylating or -epoxidizing)","H+[c] + NADPH[c] + naphthalene[c] + O2[c] => (1S,2R)-naphthalene 1,2-oxide[c] + H2O[c] + NADP+[c]",1.14.14.1,Cyp1a1 or Cyp1b1 or Cyp2c29 or Cyp2c38 or Cyp2c39 or Cyp2c55 or Cyp2c65 or Cyp2c66 or Cyp3a13 or Cyp3a16 or Cyp3a41a or Cyp3a41b or Cyp3a44 or Cyp3a57,,,,,,Xenobiotics metabolism,,,,0
MAR07003,"(1R)-hydroxy-(2R)-glutathionyl-1,2-dihydronaphthalene glutathione-lyase (epoxide-forming)","(1R,2S)-naphthalene 1,2-oxide[c] + GSH[c] => (1R)-hydroxy-(2R)-glutathionyl-1,2-dihydronaphthalene[c] + H+[c]",2.5.1.18,Gm3776 or Gsta1 or Gsta2 or Gsta5 or Gstk1 or Gstm2 or Gstm4 or Gstm5 or Gstm7 or Gsto1 or Gsto2 or Gstp1 or Gstp2 or Mgst1 or Mgst2 or Mgst3,,,,,,Xenobiotics metabolism,,,,0
MAR07004,"(1R,2S)-naphthalene 1,2-oxide hydrolase","(1R,2S)-naphthalene 1,2-oxide[c] + H2O[c] => 1,2-dihydronaphthalene-1,2-diol[c]",3.3.2.9,Ephx1,,,,,,Xenobiotics metabolism,,,,0
MAR07005,"1,2-Dihydronaphthalene-1,2-diol dehydrogenase","1,2-dihydronaphthalene-1,2-diol[c] + NADP+[c] => H+[c] + NADPH[c] + naphthalene-1,2-diol[c]",1.3.1.20,Akr1c20 or Akr1c6 or Dhdh,,,,,,Xenobiotics metabolism,,,,0
MAR07013,"(1S)-hydroxy-(2S)-glutathionyl-1,2-dihydronaphthalene glutathione-lyase (epoxide-forming)","(1S,2R)-naphthalene 1,2-oxide[c] + GSH[c] => (1S)-hydroxy-(2S)-glutathionyl-1,2-dihydronaphthalene[c] + H+[c]",2.5.1.18,Gm3776 or Gsta1 or Gsta2 or Gsta5 or Gstk1 or Gstm2 or Gstm4 or Gstm5 or Gstm7 or Gsto1 or Gsto2 or Gstp1 or Gstp2 or Mgst1 or Mgst2 or Mgst3,,,,,,Xenobiotics metabolism,,,,0
MAR07014,"(1S,2R)-naphthalene 1,2-oxide hydrolase","(1S,2R)-naphthalene 1,2-oxide[c] + H2O[c] => 1,2-dihydronaphthalene-1,2-diol[c]",3.3.2.9,Ephx1,,,,,,Xenobiotics metabolism,,,,0
MAR07017,,aflatoxin B1[c] + H+[c] + NADPH[c] + O2[c] => aflatoxin Q1[c] + H2O[c] + NADP+[c],1.14.14.1,Cyp1a1 or Cyp1b1 or Cyp2c29 or Cyp2c38 or Cyp2c39 or Cyp2c55 or Cyp2c65 or Cyp2c66 or Cyp3a13 or Cyp3a16 or Cyp3a41a or Cyp3a41b or Cyp3a44 or Cyp3a57,,,,,,Xenobiotics metabolism,,,,0
MAR07018,,aflatoxin B1[c] + H+[c] + NADPH[c] + O2[c] => aflatoxin M1[c] + H2O[c] + NADP+[c],1.14.14.1,Cyp1a2,,,,,,Xenobiotics metabolism,,,,0
MAR07019,,"aflatoxin M1[c] + H+[c] + NADPH[c] + O2[c] <=> aflatoxin M1-8,9-epoxide[c] + H2O[c] + NADP+[c]",1.14.14.1,Cyp1a1 or Cyp1b1 or Cyp2c29 or Cyp2c38 or Cyp2c39 or Cyp2c55 or Cyp2c65 or Cyp2c66 or Cyp3a13 or Cyp3a16 or Cyp3a41a or Cyp3a41b or Cyp3a44 or Cyp3a57,,,,,,Xenobiotics metabolism,,,,0
MAR07020,,"aflatoxin B1[c] + H+[c] + NADPH[c] + O2[c] => aflatoxin B1-endo-8,9-epoxide[c] + H2O[c] + NADP+[c]",1.14.14.1,Cyp1a2,,,,,,Xenobiotics metabolism,,,,0
MAR07021,,"aflatoxin B1[c] + H+[c] + NADPH[c] + O2[c] => aflatoxin B1-exo-8,9-epoxide[c] + H2O[c] + NADP+[c]",1.14.14.1,Cyp1a1 or Cyp1b1 or Cyp2c29 or Cyp2c38 or Cyp2c39 or Cyp2c55 or Cyp2c65 or Cyp2c66 or Cyp3a13 or Cyp3a16 or Cyp3a41a or Cyp3a41b or Cyp3a44 or Cyp3a57,,,,,,Xenobiotics metabolism,,,,0
MAR07022,glutathione-S-transferase,"aflatoxin B1-exo-8,9-epoxide[c] + GSH[c] + H+[c] => aflatoxin B1-exo-8,9-epoxide-GSH[c]",2.5.1.18,Gm3776 or Gsta1 or Gsta2 or Gsta5 or Gstk1 or Gstm2 or Gstm4 or Gstm5 or Gstm7 or Gsto1 or Gsto2 or Gstp1 or Gstp2 or Mgst1 or Mgst2 or Mgst3,,,,,,Xenobiotics metabolism,,,,0
MAR07023,epoxide hydrolase,"aflatoxin B1-exo-8,9-epoxide[c] + H2O[c] => aflatoxin B1 diol[c]",3.3.2.9,Ephx1,,,,,,Xenobiotics metabolism,,,,0
MAR07025,,"aflatoxin B1 dialdehyde[c] + 2 H+[c] => 1,2,3,4-tetrahydro-alpha,7-dihydroxy-beta-(hydroxymethyl)-9-methoxy-3,4-dioxocyclopenta[c][1]benzopyran-6-propanal[c]",1.1.1.11,Akr7a5,,,,,,Xenobiotics metabolism,,,,0
MAR07026,,"1,2,3,4-tetrahydro-alpha,7-dihydroxy-beta-(hydroxymethyl)-9-methoxy-3,4-dioxocyclopenta[c][1]benzopyran-6-propanal[c] + 3 H+[c] => 6-[2,3-dihydroxy-1-(hydroxymethyl)propyl]-1,2-dihydro-7-hydroxy-9-methoxy-cyclopenta[c][1]benzopyran-3,4-dione[c]",1.1.1.11,Akr7a5,,,,,,Xenobiotics metabolism,,,,0
MAR07027,,"aflatoxin B1 dialdehyde[c] + 2 H+[c] => alpha-(1,2-dihydroxyethyl)-1,2,3,4-tetrahydro-7-hydroxy-9-methoxy-3,4-dioxocyclopenta[c][1]benzopyran-6-acetaldehyde[c]",1.1.1.11,Akr7a5,,,,,,Xenobiotics metabolism,,,,0
MAR07028,,"alpha-(1,2-dihydroxyethyl)-1,2,3,4-tetrahydro-7-hydroxy-9-methoxy-3,4-dioxocyclopenta[c][1]benzopyran-6-acetaldehyde[c] + 3 H+[c] => 6-[2,3-dihydroxy-1-(hydroxymethyl)propyl]-1,2-dihydro-7-hydroxy-9-methoxy-cyclopenta[c][1]benzopyran-3,4-dione[c]",1.1.1.11,Akr7a5,,,,,,Xenobiotics metabolism,,,,0
MAR07029,"trichloroethene:glutathione S-(1,2-dichlorovinyl)transferase","GSH[c] + trichloroethene[c] => hydrochloride[c] + S-(1,2-dichlorovinyl)glutathione[c]",2.5.1.18,Gm3776 or Gsta1 or Gsta2 or Gsta5 or Gstk1 or Gstm2 or Gstm4 or Gstm5 or Gstm7 or Gsto1 or Gsto2 or Gstp1 or Gstp2 or Mgst1 or Mgst2 or Mgst3,,,,,,Xenobiotics metabolism,,,,0
MAR07030,"trichloroethene, NADPH:oxygen oxidoreductase (RH-hydroxylating or -epoxidizing)",H+[c] + NADPH[c] + O2[c] + trichloroethene[c] => H2O[c] + NADP+[c] + TAG epoxide[c],1.14.14.1,Cyp1a1 or Cyp1b1 or Cyp2c29 or Cyp2c38 or Cyp2c39 or Cyp2c55 or Cyp2c65 or Cyp2c66 or Cyp3a13 or Cyp3a16 or Cyp3a41a or Cyp3a41b or Cyp3a44 or Cyp3a57,,,,,,Xenobiotics metabolism,,,,0
MAR07033,"trichloroethene, NADPH:oxygen oxidoreductase (RH-hydroxylating or -epoxidizing)",H+[c] + NADPH[c] + O2[c] + trichloroethene[c] => chloral[c] + H2O[c] + NADP+[c],1.14.14.1,Cyp1a1 or Cyp1b1 or Cyp2c29 or Cyp2c38 or Cyp2c39 or Cyp2c55 or Cyp2c65 or Cyp2c66 or Cyp3a13 or Cyp3a16 or Cyp3a41a or Cyp3a41b or Cyp3a44 or Cyp3a57,,,,,,Xenobiotics metabolism,,,,0
MAR07035,Chloral:NAD(P)+ oxidoreductase,chloral hydrate[c] + NAD+[c] => 2 H+[c] + NADH[c] + trichloroacetate[c],1.2.1.5,Aldh1a3 or Aldh3a1 or Aldh3b1 or Aldh3b2 or Aldh3b3,,,,,,Xenobiotics metabolism,,,,0
MAR07036,"trichloroethanol, NADPH:oxygen oxidoreductase (RH-hydroxylating or -epoxidizing)",H+[c] + 2 NADPH[c] + 2 O2[c] + trichloroethanol[c] => 3 H2O[c] + 2 NADP+[c] + trichloroacetate[c],1.14.14.1,Cyp1a1 or Cyp1b1 or Cyp2c29 or Cyp2c38 or Cyp2c39 or Cyp2c55 or Cyp2c65 or Cyp2c66 or Cyp3a13 or Cyp3a16 or Cyp3a41a or Cyp3a41b or Cyp3a44 or Cyp3a57,,,,,,Xenobiotics metabolism,,,,0
MAR07038,trichloroethanol:NAD+ oxidoreductase,chloral hydrate[c] + H+[c] + NADH[c] => H2O[c] + NAD+[c] + trichloroethanol[c],1.1.1.1,Adh1 or Adh4 or Adh5 or Adh6b or Adh7 or Adhfe1,,,,,,Xenobiotics metabolism,,,,0
MAR07039,UDP-glucuronate beta-D-glucuronosyltransferase,trichloroethanol[c] + UDP-glucuronate[c] => H+[c] + trichloroethanol glucuronide[c] + UDP[c],2.4.1.17,Ugt1a1 or Ugt1a2 or Ugt1a5 or Ugt1a6a or Ugt1a6b or Ugt1a9 or Ugt2a1 or Ugt2a3 or Ugt2b1 or Ugt3a1 or Ugt3a2,,,,,,Xenobiotics metabolism,,,,0
MAR07040,"bromobenzene, NADPH:oxygen oxidoreductase (RH-hydroxylating or -epoxidizing)","bromobenzene[c] + H+[c] + NADPH[c] + O2[c] => bromobenzene-3,4-oxide[c] + H2O[c] + NADP+[c]",1.14.14.1,Cyp1a1 or Cyp1b1 or Cyp2c29 or Cyp2c38 or Cyp2c39 or Cyp2c55 or Cyp2c65 or Cyp2c66 or Cyp3a13 or Cyp3a16 or Cyp3a41a or Cyp3a41b or Cyp3a44 or Cyp3a57,,,,,,Xenobiotics metabolism,,,,0
MAR07041,"3,4-dihydro-3-hydroxy-4-S-glutathionyl bromobenzene glutathione-lyase (epoxide-forming)","bromobenzene-3,4-oxide[c] + GSH[c] + H+[c] => 3,4-dihydro-3-hydroxy-4-S-glutathionyl bromobenzene[c]",2.5.1.18,Gm3776 or Gsta1 or Gsta2 or Gsta5 or Gstk1 or Gstm2 or Gstm4 or Gstm5 or Gstm7 or Gsto1 or Gsto2 or Gstp1 or Gstp2 or Mgst1 or Mgst2 or Mgst3,,,,,,Xenobiotics metabolism,,,,0
MAR07042,"bromobenzene-3,4-oxide hydrolase","bromobenzene-3,4-oxide[c] + H2O[c] => bromobenzene-3,4-dihydrodiol[c]",3.3.2.9,Ephx1,,,,,,Xenobiotics metabolism,,,,0
MAR07044,"4-bromophenol, NADPH:oxygen oxidoreductase (RH-hydroxylating or -epoxidizing)","4-bromophenol[c] + H+[c] + NADPH[c] + O2[c] => 4-bromophenol-2,3-epoxide[c] + H2O[c] + NADP+[c]",1.14.14.1,Cyp2e1,,,,,,Xenobiotics metabolism,,,,0
MAR07048,"bromobenzene, NADPH:oxygen oxidoreductase (RH-hydroxylating or -epoxidizing)","bromobenzene[c] + H+[c] + NADPH[c] + O2[c] <=> bromobenzene-2,3-oxide[c] + H2O[c] + NADP+[c]",1.14.14.1,Cyp1a1 or Cyp1b1 or Cyp2c29 or Cyp2c38 or Cyp2c39 or Cyp2c55 or Cyp2c65 or Cyp2c66 or Cyp3a13 or Cyp3a16 or Cyp3a41a or Cyp3a41b or Cyp3a44 or Cyp3a57,,,,,,Xenobiotics metabolism,,,,0
MAR07050,"2,3-dihydro-2-S-glutathionyl-3-hydroxy bromobenzene glutathione-lyase (epoxide-forming)","bromobenzene-2,3-oxide[c] + GSH[c] + H+[c] => 2,3-dihydro-2-S-glutathionyl-3-hydroxy bromobenzene[c]",2.5.1.18,Gm3776 or Gsta1 or Gsta2 or Gsta5 or Gstk1 or Gstm2 or Gstm4 or Gstm5 or Gstm7 or Gsto1 or Gsto2 or Gstp1 or Gstp2 or Mgst1 or Mgst2 or Mgst3,,,,,,Xenobiotics metabolism,,,,0
MAR07051,"bromobenzene-2,3-oxide hydrolase","bromobenzene-2,3-oxide[c] + H2O[c] => bromobenzene-2,3-dihydrodiol[c]",3.3.2.9,Ephx1,,,,,,Xenobiotics metabolism,,,,0
MAR07052,,"7,12-dimethylbenz[a]anthracene[c] + H+[c] + NADPH[c] + O2[c] => 1a,11b-dihydro-4,9-dimethylbenz[a]anthra[3,4-b]oxirene[c] + H2O[c] + NADP+[c]",1.14.14.1,Cyp1b1,,,,,,Xenobiotics metabolism,,,,0
MAR07053,,"7,12-dimethylbenz[a]anthracene[c] + H+[c] + NADPH[c] + O2[c] => 7-hydroxymethyl-12-methylbenz[a]anthracene[c] + H2O[c] + NADP+[c]",1.14.14.1,Cyp1a1 or Cyp1b1 or Cyp2c29 or Cyp2c38 or Cyp2c39 or Cyp2c55 or Cyp2c65 or Cyp2c66 or Cyp3a13 or Cyp3a16 or Cyp3a41a or Cyp3a41b or Cyp3a44 or Cyp3a57,,,,,,Xenobiotics metabolism,,,,0
MAR07054,,"7,12-dimethylbenz[a]anthracene[c] + H+[c] + NADPH[c] + O2[c] => 7,12-dimethylbenz[a]anthracene 5,6-oxide[c] + H2O[c] + NADP+[c]",1.14.14.1,Cyp1a1 or Cyp1b1 or Cyp2c29 or Cyp2c38 or Cyp2c39 or Cyp2c55 or Cyp2c65 or Cyp2c66 or Cyp3a13 or Cyp3a16 or Cyp3a41a or Cyp3a41b or Cyp3a44 or Cyp3a57,,,,,,Xenobiotics metabolism,,,,0
MAR07055,microsomal epoxide hydrolase,"1a,11b-dihydro-4,9-dimethylbenz[a]anthra[3,4-b]oxirene[c] + H2O[c] => trans-3,4-dihydro-3,4-dihydroxy-7,12-dimethylbenz[a]anthracene[c]",3.3.2.9,Ephx1,,,,,,Xenobiotics metabolism,,,,0
MAR07056,,"H+[c] + NADPH[c] + O2[c] + trans-3,4-dihydro-3,4-dihydroxy-7,12-dimethylbenz[a]anthracene[c] => (1aalpha,2beta,3alpha,11calpha)-1a,2,3,11c-tetrahydro-6,11-dimethylbenzo[6,7]phenanthro[3,4-b]oxirene-2,3-diol[c] + H2O[c] + NADP+[c]",1.14.14.1,Cyp1a1 or Cyp1b1 or Cyp2c29 or Cyp2c38 or Cyp2c39 or Cyp2c55 or Cyp2c65 or Cyp2c66 or Cyp3a13 or Cyp3a16 or Cyp3a41a or Cyp3a41b or Cyp3a44 or Cyp3a57,,,,,,Xenobiotics metabolism,,,,0
MAR07057,3'-phosphoadenylyl-sulfate:7-hydroxymethyl-12-methylbenz[a]anthracene sulfotransferase,7-hydroxymethyl-12-methylbenz[a]anthracene[c] + PAPS[c] => 7-hydroxymethyl-12-methylbenz[a]anthracene sulfate[c] + PAP[c],2.8.2.14,Sult2a1 or Sult2a2 or Sult2a3 or Sult2a4 or Sult2a5 or Sult2a6 or Sult2a7,,,,,,Xenobiotics metabolism,,,,0
MAR07058,microsomal epoxide hydrolase,"7,12-dimethylbenz[a]anthracene 5,6-oxide[c] + H2O[c] => trans-5,6-dihydro-5,6-dihydroxy-7,12-dimethylbenz[a]anthracene[c]",3.3.2.9,Ephx1,,,,,,Xenobiotics metabolism,,,,0
MAR07059,carbonyl reductase,4-(n-nitrosomethylamino)-1-(3-pyridyl)-1-butanone[c] + H+[c] + NADPH[c] => 4-(methylnitrosamino)-1-(3-pyridyl)-1-butanol[c] + NADP+[c],1.1.1.146;1.1.1.184;1.3.1.20,Akr1c20 or Akr1c6 or Cbr1 or Cbr3 or Dhdh or Hsd11b1,,,,,,Xenobiotics metabolism,,,,0
MAR07060,,4-(n-nitrosomethylamino)-1-(3-pyridyl)-1-butanone[c] + H+[c] + NADPH[c] + O2[c] => 4-[(hydroxymethyl)nitrosoamino]-1-(3-pyridinyl)-1-butanone[c] + H2O[c] + NADP+[c],1.14.14.1,Cyp1a1 or Cyp1b1 or Cyp2c29 or Cyp2c38 or Cyp2c39 or Cyp2c55 or Cyp2c65 or Cyp2c66 or Cyp3a13 or Cyp3a16 or Cyp3a41a or Cyp3a41b or Cyp3a44 or Cyp3a57,,,,,,Xenobiotics metabolism,,,,0
MAR07061,,4-(n-nitrosomethylamino)-1-(3-pyridyl)-1-butanone[c] + H+[c] + NADPH[c] + O2[c] => 4-hydroxy-4-(methylnitrosoamino)-1-(3-pyridinyl)-1-butanone[c] + H2O[c] + NADP+[c],1.14.14.1,Cyp2a4 or Cyp2a5 or Cyp2d22 or Cyp2e1,,,,,,Xenobiotics metabolism,,,,0
MAR07063,,"4-(methylnitrosamino)-1-(3-pyridyl)-1-butanol[c] + H+[c] + NADPH[c] + O2[c] => 1-(methylnitrosoamino)-4-(3-pyridinyl)-1,4-butanediol[c] + H2O[c] + NADP+[c]",,Cyp2a4,,,,,,Xenobiotics metabolism,,,,0
MAR07064,,4-(methylnitrosamino)-1-(3-pyridyl)-1-butanol[c] + H+[c] + NADPH[c] + O2[c] => alpha-[3-[(hydroxymethyl)nitrosoamino]propyl]-3-pyridinemethanol[c] + H2O[c] + NADP+[c],,Cyp2a4,,,,,,Xenobiotics metabolism,,,,0
MAR07065,,4-(methylnitrosamino)-1-(3-pyridyl)-1-butanol[c] + UDP-glucuronate[c] => 4-(methylnitrosamino)-1-(3-pyridyl)-1-butanol glucuronide[c] + UDP[c],2.4.1.17,Ugt1a1 or Ugt1a2 or Ugt1a5 or Ugt1a6a or Ugt1a6b or Ugt1a9 or Ugt2a1 or Ugt2a3 or Ugt2b1 or Ugt3a1 or Ugt3a2,,,,,,Xenobiotics metabolism,,,,0
MAR07066,,4-(methylnitrosamino)-1-(3-pyridyl)-1-butanol[c] + UDP-glucuronate[c] => NNAL-N-glucuronide[c] + UDP[c],2.4.1.17,Ugt1a1 or Ugt1a2 or Ugt1a5 or Ugt1a6a or Ugt1a6b or Ugt1a9 or Ugt2a1 or Ugt2a3 or Ugt2b1 or Ugt3a1 or Ugt3a2,,,,,,Xenobiotics metabolism,,,,0
MAR07078,"1-nitronaphthalene, NADPH:oxygen oxidoreductase (RH-hydroxylating or -epoxidizing)","1-nitronaphthalene[c] + 2 H+[c] + NADPH[c] + O2[c] => 1-nitronaphthalene-5,6-oxide[c] + H2O[c] + NADP+[c]",1.14.14.1,Cyp1a1 or Cyp1b1 or Cyp2c29 or Cyp2c38 or Cyp2c39 or Cyp2c55 or Cyp2c65 or Cyp2c66 or Cyp3a13 or Cyp3a16 or Cyp3a41a or Cyp3a41b or Cyp3a44 or Cyp3a57,,,,,,Xenobiotics metabolism,,,,0
MAR07079,"1-nitro-5-hydroxy-6-glutathionyl-5,6-dihydronaphthalene glutathione-lyase (epoxide-forming)","1-nitronaphthalene-5,6-oxide[c] + GSH[c] + H+[c] => 1-nitro-5-hydroxy-6-glutathionyl-5,6-dihydronaphthalene[c]",2.5.1.18,Gm3776 or Gsta1 or Gsta2 or Gsta5 or Gstk1 or Gstm2 or Gstm4 or Gstm5 or Gstm7 or Gsto1 or Gsto2 or Gstp1 or Gstp2 or Mgst1 or Mgst2 or Mgst3,,,,,,Xenobiotics metabolism,,,,0
MAR07080,"1-nitro-5-glutathionyl-6-hydroxy-5,6-dihydronaphthalene glutathione-lyase (epoxide-forming)","1-nitronaphthalene-5,6-oxide[c] + GSH[c] + H+[c] => 1-nitro-5-glutathionyl-6-hydroxy-5,6-dihydronaphthalene[c]",2.5.1.18,Gm3776 or Gsta1 or Gsta2 or Gsta5 or Gstk1 or Gstm2 or Gstm4 or Gstm5 or Gstm7 or Gsto1 or Gsto2 or Gstp1 or Gstp2 or Mgst1 or Mgst2 or Mgst3,,,,,,Xenobiotics metabolism,,,,0
MAR07081,"1-nitronaphthalene-5,6-oxide hydrolase","1-nitronaphthalene-5,6-oxide[c] + H2O[c] => 1-nitro-5,6-dihydroxy-dihydronaphthalene[c]",3.3.2.9,Ephx1,,,,,,Xenobiotics metabolism,,,,0
MAR07082,"1-nitronaphthalene, NADPH:oxygen oxidoreductase (RH-hydroxylating or -epoxidizing)","1-nitronaphthalene[c] + 2 H+[c] + NADPH[c] + O2[c] => 1-nitronaphthalene-7,8-oxide[c] + H2O[c] + NADP+[c]",1.14.14.1,Cyp1a1 or Cyp1b1 or Cyp2c29 or Cyp2c38 or Cyp2c39 or Cyp2c55 or Cyp2c65 or Cyp2c66 or Cyp3a13 or Cyp3a16 or Cyp3a41a or Cyp3a41b or Cyp3a44 or Cyp3a57,,,,,,Xenobiotics metabolism,,,,0
MAR07083,"1-nitro-7-hydroxy-8-glutathionyl-7,8-dihydronaphthalene glutathione-lyase (epoxide-forming)","1-nitronaphthalene-7,8-oxide[c] + GSH[c] + H+[c] => 1-nitro-7-hydroxy-8-glutathionyl-7,8-dihydronaphthalene[c]",2.5.1.18,Gm3776 or Gsta1 or Gsta2 or Gsta5 or Gstk1 or Gstm2 or Gstm4 or Gstm5 or Gstm7 or Gsto1 or Gsto2 or Gstp1 or Gstp2 or Mgst1 or Mgst2 or Mgst3,,,,,,Xenobiotics metabolism,,,,0
MAR07084,"1-nitro-7-glutathionyl-8-hydroxy-7,8-dihydronaphthalene glutathione-lyase (epoxide-forming)","1-nitronaphthalene-7,8-oxide[c] + GSH[c] + H+[c] => 1-nitro-7-glutathionyl-8-hydroxy-7,8-dihydronaphthalene[c]",2.5.1.18,Gm3776 or Gsta1 or Gsta2 or Gsta5 or Gstk1 or Gstm2 or Gstm4 or Gstm5 or Gstm7 or Gsto1 or Gsto2 or Gstp1 or Gstp2 or Mgst1 or Mgst2 or Mgst3,,,,,,Xenobiotics metabolism,,,,0
MAR07088,"1,1-dichloroethylene, NADPH:oxygen oxidoreductase (RH-hydroxylating or -epoxidizing)","1,1-dichloroethylene[c] + H+[c] + NADPH[c] + O2[c] => 2,2-dichloroacetaldehyde[c] + H2O[c] + NADP+[c]",1.14.14.1,Cyp1a1 or Cyp1b1 or Cyp2c29 or Cyp2c38 or Cyp2c39 or Cyp2c55 or Cyp2c65 or Cyp2c66 or Cyp3a13 or Cyp3a16 or Cyp3a41a or Cyp3a41b or Cyp3a44 or Cyp3a57,,,,,,Xenobiotics metabolism,,,,0
MAR07089,"S-(2,2-dichloro-1-hydroxy)ethyl-glutathione 2,2-dichloroacetaldehyde-lyase (glutathione-forming)","2,2-dichloroacetaldehyde[c] + GSH[c] + H+[c] => S-(2,2-dichloro-1-hydroxy)ethyl glutathione[c]",2.5.1.18,Gm3776 or Gsta1 or Gsta2 or Gsta5 or Gstk1 or Gstm2 or Gstm4 or Gstm5 or Gstm7 or Gsto1 or Gsto2 or Gstp1 or Gstp2 or Mgst1 or Mgst2 or Mgst3,,,,,,Xenobiotics metabolism,,,,0
MAR07091,"1,1-dichloroethylene, NADPH:oxygen oxidoreductase (RH-hydroxylating or -epoxidizing)","1,1-dichloroethylene[c] + H+[c] + NADPH[c] + O2[c] => 1,1-dichloroethylene epoxide[c] + H2O[c] + NADP+[c]",1.14.14.1,Cyp1a1 or Cyp1b1 or Cyp2c29 or Cyp2c38 or Cyp2c39 or Cyp2c55 or Cyp2c65 or Cyp2c66 or Cyp3a13 or Cyp3a16 or Cyp3a41a or Cyp3a41b or Cyp3a44 or Cyp3a57,,,,,,Xenobiotics metabolism,,,,0
MAR07092,"1,1-dichloroethylene-epoxide:glutathione S-(chloroepoxyethyl)transferase [2-(S-glutathionyl)acetyl-chloride-forming]","1,1-dichloroethylene epoxide[c] + GSH[c] => 2-(S-glutathionyl)acetyl chloride[c] + hydrochloride[c]",2.5.1.18,Gm3776 or Gsta1 or Gsta2 or Gsta5 or Gstk1 or Gstm2 or Gstm4 or Gstm5 or Gstm7 or Gsto1 or Gsto2 or Gstp1 or Gstp2 or Mgst1 or Mgst2 or Mgst3,,,,,,Xenobiotics metabolism,,,,0
MAR07093,2-(S-glutathionyl)acetyl-chloride:glutathione 2-(S-glutathionyl)acetyltransferase,2-(S-glutathionyl)acetyl chloride[c] + GSH[c] => 2-(S-glutathionyl)acetyl glutathione[c] + hydrochloride[c],2.5.1.18,Gm3776 or Gsta1 or Gsta2 or Gsta5 or Gstk1 or Gstm2 or Gstm4 or Gstm5 or Gstm7 or Gsto1 or Gsto2 or Gstp1 or Gstp2 or Mgst1 or Mgst2 or Mgst3,,,,,,Xenobiotics metabolism,,,,0
MAR07096,"1,1-dichloroethylene, NADPH:oxygen oxidoreductase (RH-hydroxylating or -epoxidizing)","1,1-dichloroethylene[c] + H+[c] + NADPH[c] + O2[c] => chloroacetyl chloride[c] + H2O[c] + NADP+[c]",1.14.14.1,Cyp1a1 or Cyp1b1 or Cyp2c29 or Cyp2c38 or Cyp2c39 or Cyp2c55 or Cyp2c65 or Cyp2c66 or Cyp3a13 or Cyp3a16 or Cyp3a41a or Cyp3a41b or Cyp3a44 or Cyp3a57,,,,,,Xenobiotics metabolism,,,,0
MAR07097,chloroacetyl-chloride:glutathione S-chloroacetyltransferase,chloroacetyl chloride[c] + GSH[c] => hydrochloride[c] + S-(2-chloroacetyl)glutathione[c],2.5.1.18,Gm3776 or Gsta1 or Gsta2 or Gsta5 or Gstk1 or Gstm2 or Gstm4 or Gstm5 or Gstm7 or Gsto1 or Gsto2 or Gstp1 or Gstp2 or Mgst1 or Mgst2 or Mgst3,,,,,,Xenobiotics metabolism,,,,0
MAR07099,"1,2-dibromoethane,NADPH:oxygen oxidoreductase (RH-hydroxylating or -epoxidizing)","1,2-dibromoethane[c] + NADPH[c] + O2[c] => 2-bromoacetaldehyde[c] + H2O[c] + hydrobromic acid[c] + NADP+[c]",1.14.14.1,Cyp2e1,,,,,,Xenobiotics metabolism,,,,0
