id,name,compartment
MAM01064e,"5alpha-androstane-3,17-dione",e
MAM01065e,"5alpha-androstane-3alpha,17beta-diol",e
MAM00649e,2-hydroxyestradiol-17beta,e
MAM00660e,2-methoxyestrone,e
MAM00659e,2-methoxyestradiol-17beta,e
MAM00604e,21-hydroxyallopregnanolone,e
MAM00295e,11-deoxycortisol,e
MAM00294e,11-deoxycorticosterone,e
MAM02763e,pregnenolone,e
MAM01314e,allopregnanolone,e
MAM00409e,17alpha-hydroxyprogesterone,e
MAM00408e,17alpha-hydroxypregnenolone,e
MAM01072e,"5alpha-pregnane-3,20-dione",e
MAM02762e,pregnenolone sulfate,e
MAM00407e,17alpha-hydroxypregnenolone sulfate,e
MAM02473e,methylamine,e
MAM02601e,N-methylhistamine,e
MAM00988e,4-hydroxy-2-nonenal,e
MAM02518e,N8-acetylspermidine,e
MAM02603e,N-methylsalsolinol,e
MAM02875e,salsolinol,e
MAM02803e,protoporphyrin,e
MAM01045e,"5,10-methylene-THF",e
MAM03088e,tryptamine,e
MAM02891e,selenomethionine,e
MAM00028e,(18R)-HEPE,e
MAM01039e,5(S)-HEPE,e
MAM01050e,"5,15-DiHETE",e
MAM00385e,15-deoxy-prostaglandin J2,e
MAM00293e,11-dehydro-thromboxane B2,e
MAM02823e,quinonoid dihydrobiopterin,e
MAM00248e,"1,3-diaminopropane",e
MAM02117e,hexadecenoylcarnitine(9),e
MAM02503e,N1-acetylspermidine,e
MAM01110e,5-hydroxytryptophol,e
MAM00727e,"3,4-dihydroxymandelate",e
MAM01113e,5-methoxytryptophol,e
MAM01417e,calcitriol,e
MAM02181c,isobutyrylglycine,c
MAM02181e,isobutyrylglycine,e
MAM02534c,N-acetyl-L-cysteine,c
MAM02534e,N-acetyl-L-cysteine,e
MAM02942c,succinate semialdehyde,c
MAM02942e,succinate semialdehyde,e
MAM00373e,15(R)-HEPE,e
MAM01767e,ecgonine-methyl ester,e
MAM00324c,12-hydroxy-arachidonate,c
MAM00324e,12-hydroxy-arachidonate,e
MAM00428c,18-hydroxy-arachidonate,c
MAM00428e,18-hydroxy-arachidonate,e
MAM02933e,squalene,e
MAM01101c,5-guanidino-2-oxopentanoate,c
MAM01101e,5-guanidino-2-oxopentanoate,e
MAM01660e,dehydroepiandrosterone,e
MAM01790e,estrone,e
MAM00650e,2-hydroxyestrone,e
MAM01504c,cholesterol-ester-palm,c
MAM01504e,cholesterol-ester-palm,e
MAM00610e,24-hydroxycholesterol,e
MAM00623e,26-hydroxycholesterol,e
MAM00619c,25-hydroxycholesterol,c
MAM00619e,25-hydroxycholesterol,e
MAM01675e,desmosterol,e
MAM01512e,cholesterol-sulfate,e
MAM00807e,3-iodo-L-tyrosine,e
MAM00739e,"3,5-diiodo-L-tyrosine",e
MAM00350e,13-cis-retinoate,e
MAM01231e,9-cis-retinoate,e
MAM04074c,Very Low Density Lipoprotein,c
MAM04074e,Very Low Density Lipoprotein,e
MAM01351e,apoB100,e
MAM01353e,apoC1,e
MAM01354e,apoC2,e
MAM01355e,apoC3,e
MAM01359e,apoE,e
MAM03692e,Intermediate Density Lipoprotein,e
MAM03710e,Low Density Lipoprotein,e
MAM03647e,High Density Lipoprotein,e
MAM03511c,Chylomicron Lipoprotein,c
MAM03511e,Chylomicron Lipoprotein,e
MAM00576e,"2,5-dihydroxybenzoate",e
MAM01839e,formyl-N-acetyl-5-methoxykynurenamine,e
MAM02714e,peroxynitrite,e
MAM02134e,homocysteine-thiolactone,e
MAM01927e,gamma-glutamyl-cysteine,e
MAM02460e,melatonin,e
MAM01161e,6-hydroxymelatonin,e
MAM02752e,picolinic acid,e
MAM03125e,uroporphyrin I,e
MAM02756e,porphobilinogen,e
MAM02771e,"propane-1,2-diol",e
MAM02870e,S-adenosylmethioninamine,e
MAM02425e,L-xylulose,e
MAM01759e,D-xylulose,e
MAM02441e,malonic-dialdehyde,e
MAM02166e,imidazole-4-acetate,e
MAM01332e,aminoacetone,e
MAM02927e,sphinganine,e
MAM00635e,2-arachidonoylglycerol,e
MAM02766e,pristanic acid,e
MAM00314e,"12,13-hydroxyoctadec-9(z)-enoate",e
MAM01220e,"9,10-hydroxyoctadec-12(Z)-enoate",e
MAM01841e,"fructose-1,6-bisphosphate",e
MAM01601e,cocaine,e
MAM01073e,5-amino-2-oxopentanoic acid,e
MAM01073c,5-amino-2-oxopentanoic acid,c
MAM03565c,Dopamine 4-O-Sulphate,c
MAM03564c,Dopamine-4-O-Glucuronide,c
MAM03563c,Dopamine-3-O-Glucuronide,c
MAM03197c,"3,4-Dihydroxyphenylethanol",c
MAM03565e,Dopamine 4-O-Sulphate,e
MAM03564e,Dopamine-4-O-Glucuronide,e
MAM03563e,Dopamine-3-O-Glucuronide,e
MAM01139e,5-S-glutathionyl-L-dopa,e
MAM03282e,5-S-Cysteinylglycine Dopa,e
MAM01134e,5-S-cysteinyldopa,e
MAM03295c,6-Hydroxydopamine-Quinone,c
MAM03281c,5-S-Cysteinyldopamine,c
MAM02160c,"2,3-Dihydro-1H-Indole-5,6-Dione",c
MAM03270c,"4-S-Glutathionyl-5,6-Dihydroxyindoline",c
MAM03270e,"4-S-Glutathionyl-5,6-Dihydroxyindoline",e
MAM03281e,5-S-Cysteinyldopamine,e
MAM01138e,5-S-glutathionyl-dopamine,e
MAM01154e,"6,7-dihydroxy-1,2,3,4-tetrahydroisoquinoline",e
MAM00231e,"1,2-dehydrosalsolinol",e
MAM03586e,Galactosyl Glucosyl Ceramide,e
MAM03863c,Phytoceramide,c
MAM01947e,GD3,e
MAM02015e,GM3,e
MAM01904e,GA1,e
MAM02009e,GM1alpha,e
MAM02014e,GM2alpha,e
MAM03635e,Ganglioside Gm1,e
MAM03635c,Ganglioside Gm1,c
MAM02010e,GM1b,e
MAM01941e,GD1a,e
MAM01943e,GD1b,e
MAM02030e,GT1b,e
MAM01946e,GD2,e
MAM03883c,Phytosphingosine-1-Phosphate,c
MAM01592e,CMP-N-acetylneuraminate,e
MAM03661c,2-Hydroxyhexadecanal,c
MAM03197e,"3,4-Dihydroxyphenylethanol",e
MAM01947m,GD3,m
MAM03970c,biomass,c
MAM00517c,"12-Dehydrocholic acid; 12-Oxodeoxycholic acid; 12oxo-3alpha,7alpha-Dihydroxy-5beta-cholan-24-oic acid",c
MAM00517e,"12-Dehydrocholic acid; 12-Oxodeoxycholic acid; 12oxo-3alpha,7alpha-Dihydroxy-5beta-cholan-24-oic acid",e
MAM03207c,"3-Dehydrocholic acid; 3oxo-7alpha,12alpha-Dihydroxy-5beta-cholan-24-oic acid",c
MAM03206c,3-Dehydrochenodeoxychollyc acid; 7oxo-3alpha-hydroxy-5beta-cholan-24-oic acid,c
MAM03206e,3-Dehydrochenodeoxychollyc acid; 7oxo-3alpha-hydroxy-5beta-cholan-24-oic acid,e
MAM03207e,"3-Dehydrocholic acid; 3oxo-7alpha,12alpha-Dihydroxy-5beta-cholan-24-oic acid",e
MAM03208c,3-dehydro-Deoxycholate,c
MAM03208e,3-dehydro-Deoxycholate,e
MAM03209c,3-dehydro-Lithocholate,c
MAM03209e,3-dehydro-Lithocholate,e
MAM03310c,7-Dehydrochenodeoxycholic acid; 7oxo-3alpha-hydroxy-5beta-cholan-24-oic acid,c
MAM03310e,7-Dehydrochenodeoxycholic acid; 7oxo-3alpha-hydroxy-5beta-cholan-24-oic acid,e
MAM03311c,"7-Dehydrocholic acid; 7-Oxodeoxycholic acid; 7oxo-3alpha,12alpha-Dihydroxy-5beta-cholan-24-oic acid",c
MAM03311e,"7-Dehydrocholic acid; 7-Oxodeoxycholic acid; 7oxo-3alpha,12alpha-Dihydroxy-5beta-cholan-24-oic acid",e
MAM03503c,"Cholic acid-24glucuronide, CA-24G",c
MAM03503e,"Cholic acid-24glucuronide, CA-24G",e
MAM03504c,Cholic acid 3-sulfate,c
MAM03504e,Cholic acid 3-sulfate,e
MAM03508c,"Chenodeoxycholic acid-24glucuronide, CDCA-24G",c
MAM03508e,"Chenodeoxycholic acid-24glucuronide, CDCA-24G",e
MAM03509c,"Chenodeoxycholic acid-3glucuronide, CDCA-3G",c
MAM03509e,"Chenodeoxycholic acid-3glucuronide, CDCA-3G",e
MAM03685c,Hyocholic acid; gamma-Muricholate,c
MAM03512c,Coprostanol,c
MAM03512e,Coprostanol,e
MAM03536c,"Deoxycholic acid-24glucuronide, CDA-24G",c
MAM03536e,"Deoxycholic acid-24glucuronide, CDA-24G",e
MAM03537c,"Deoxycholic acid-3glucuronide, CDA-3G",c
MAM03537e,"Deoxycholic acid-3glucuronide, CDA-3G",e
MAM03538c,Deoxycholic acid 3-sulfate,c
MAM03538e,Deoxycholic acid 3-sulfate,e
MAM03587c,Glycocholic acid 3-sulfate,c
MAM03588c,Glycochenodeoxycholic acid 3-sulfate,c
MAM03589c,Glycodeoxycholic acid 3-sulfate,c
MAM03637c,Glycoursodeoxycholic acid 3-sulfate,c
MAM03642c,"Hyocholic acid-24glucuronide, HCA-24G",c
MAM03643c,"Hyocholic acid-6glucuronide, HCA-6G",c
MAM03644c,"Hyodeoxycholic acid-24glucuronide, HDCA-24G",c
MAM03645c,"Hyodeoxycholic acid-6glucuronide, HDCA-6G",c
MAM03691c,"Isochenodeoxycholic acid; 3beta,7alpha-Dihydroxy-5beta-cholanic acid",c
MAM03704c,"Isochenodeoxycholic acid; 3beta,7alpha,12alpha-Trihydroxy-5beta-cholanic acid",c
MAM03707c,"Lithocholic acid-24glucuronide, CDCA-24G",c
MAM03708c,"Lithocholic acid-3glucuronide, CDCA-3G",c
MAM03709c,Lithocholic acid 3-sulfate,c
MAM03962c,Taurocholic acid 3-sulfate,c
MAM03963c,Taurochenodeoxycholic acid 3-sulfate,c
MAM03965c,Taurodeoxycholic acid 3-sulfate,c
MAM03996c,"Taurohyocholic acid; N-(3alpha,6alpha,7alpha-Trihydroxy-5beta-cholan-24-oyl)taurine",c
MAM04042c,Tauroursodeoxycholic acid 3-sulfate,c
MAM04057c,"Ursocholic acid; 3alpha,7beta,12alpha-Trihydroxy-5beta-cholan-24-oic acid; 3alpha,7beta,12alpha-Trihydroxy-5beta-cholanic acid; 7beta-Hydroxyisocholic acid; 7-Epicholic acid",c
MAM04058c,Ursodeoxycholic acid 3-sulfate,c
MAM03587e,Glycocholic acid 3-sulfate,e
MAM03588e,Glycochenodeoxycholic acid 3-sulfate,e
MAM03589e,Glycodeoxycholic acid 3-sulfate,e
MAM03637e,Glycoursodeoxycholic acid 3-sulfate,e
MAM03642e,"Hyocholic acid-24glucuronide, HCA-24G",e
MAM03643e,"Hyocholic acid-6glucuronide, HCA-6G",e
MAM03644e,"Hyodeoxycholic acid-24glucuronide, HDCA-24G",e
MAM03645e,"Hyodeoxycholic acid-6glucuronide, HDCA-6G",e
MAM03685e,Hyocholic acid; gamma-Muricholate,e
MAM03691e,"Isochenodeoxycholic acid; 3beta,7alpha-Dihydroxy-5beta-cholanic acid",e
MAM03704e,"Isochenodeoxycholic acid; 3beta,7alpha,12alpha-Trihydroxy-5beta-cholanic acid",e
MAM03707e,"Lithocholic acid-24glucuronide, CDCA-24G",e
MAM03708e,"Lithocholic acid-3glucuronide, CDCA-3G",e
MAM03709e,Lithocholic acid 3-sulfate,e
MAM03962e,Taurocholic acid 3-sulfate,e
MAM03963e,Taurochenodeoxycholic acid 3-sulfate,e
MAM03965e,Taurodeoxycholic acid 3-sulfate,e
MAM03996e,"Taurohyocholic acid; N-(3alpha,6alpha,7alpha-Trihydroxy-5beta-cholan-24-oyl)taurine",e
MAM04042e,Tauroursodeoxycholic acid 3-sulfate,e
MAM04057e,"Ursocholic acid; 3alpha,7beta,12alpha-Trihydroxy-5beta-cholan-24-oic acid; 3alpha,7beta,12alpha-Trihydroxy-5beta-cholanic acid; 7beta-Hydroxyisocholic acid; 7-Epicholic acid",e
MAM04058e,Ursodeoxycholic acid 3-sulfate,e
MAM01817c,"12-HT or M-VI, 12-hydroxy tacrolimus",c
MAM01817e,"12-HT or M-VI, 12-hydroxy tacrolimus",e
MAM01818c,"13,31-O-Didesmethyl-tacrolimus",c
MAM01818e,"13,31-O-Didesmethyl-tacrolimus",e
MAM01875c,"13-O-desmethyl tacrolimus, 13-DMT or M-I",c
MAM01875e,"13-O-desmethyl tacrolimus, 13-DMT or M-I",e
MAM01888c,"1,4-Dihydroxy-midazolam",c
MAM01888e,"1,4-Dihydroxy-midazolam",e
MAM01889c,"13,15-O-didesmethyl tacrolimus",c
MAM01889e,"13,15-O-didesmethyl tacrolimus",e
MAM01890c,"15,31-O-Didesmethyl-tacrolimus",c
MAM01890e,"15,31-O-Didesmethyl-tacrolimus",e
MAM01891c,"15-DMT or M-III, 15-O-desmethyl tacrolimus",c
MAM01891e,"15-DMT or M-III, 15-O-desmethyl tacrolimus",e
MAM01901c,1-hydroxy S-ibuprofen-glucuronide,c
MAM01901e,1-hydroxy S-ibuprofen-glucuronide,e
MAM01894c,1-hydroxy S-ibuprofen,c
MAM01894e,1-hydroxy S-ibuprofen,e
MAM01902e,1'-OH-midazolam-glucuronide,e
MAM01902c,1'-OH-midazolam-glucuronide,c
MAM01903c,1'-OH-midazolam,c
MAM01903e,1'-OH-midazolam,e
MAM03177c,2-hydroxy-atorvastatin-acid / ortho-hydroxy-atorvastatin acid,c
MAM03179c,2-hydroxy-atorvastatin-lactone / ortho-hydroxy-atorvastatin lactone,c
MAM03178c,2-hydroxy-atorvastatin-acyl-glucuronide,c
MAM03178e,2-hydroxy-atorvastatin-acyl-glucuronide,e
MAM03177e,2-hydroxy-atorvastatin-acid / ortho-hydroxy-atorvastatin acid,e
MAM03180c,2-hydroxy-atorvastatin-lactone-glucuronide,c
MAM03180e,2-hydroxy-atorvastatin-lactone-glucuronide,e
MAM03179e,2-hydroxy-atorvastatin-lactone / ortho-hydroxy-atorvastatin lactone,e
MAM03185c,2-hydroxy S-ibuprofen-glucuronide,c
MAM03185e,2-hydroxy S-ibuprofen-glucuronide,e
MAM03183c,2-hydroxy-R-ibuprofen,c
MAM03183e,2-hydroxy-R-ibuprofen,e
MAM03184c,2-hydroxy-S-ibuprofen,c
MAM03184e,2-hydroxy-S-ibuprofen,e
MAM03196c,"31-DMT or M-II, 31-O-desmethyl tacrolimus",c
MAM03196e,"31-DMT or M-II, 31-O-desmethyl tacrolimus",e
MAM03198c,"3'-alpha,5'beta-dihydroxy-pravastatin / 3'-alpha5'beta6'beta-trihydroxy pravastatin",c
MAM03198e,"3'-alpha,5'beta-dihydroxy-pravastatin / 3'-alpha5'beta6'beta-trihydroxy pravastatin",e
MAM03199c,"3',5'-dihydrodiol-simvastatin-lactone form",c
MAM03199e,"3',5'-dihydrodiol-simvastatin-lactone form",e
MAM03225c,3-hydroxy S-ibuprofen-glucuronide,c
MAM03225e,3-hydroxy S-ibuprofen-glucuronide,e
MAM03223c,3-hydroxy R-ibuprofen,c
MAM03223e,3-hydroxy R-ibuprofen,e
MAM03224c,3-hydroxy S-ibuprofen,c
MAM03224e,3-hydroxy S-ibuprofen,e
MAM03228c,3''-hydroxy-lovastatin lactone form,c
MAM03229c,3''-hydroxy-lovastatin acid form,c
MAM03229e,3''-hydroxy-lovastatin acid form,e
MAM03236m,3'-S-hydroxy-pravastatin-CoA,m
MAM03238m,3'-S-hydroxy-pravastatin-tetranor-CoA,m
MAM03237c,3'-S-hydroxy-pravastatin-tetranor,c
MAM03237e,3'-S-hydroxy-pravastatin-tetranor,e
MAM03235c,3'-S-hydroxy-pravastatin,c
MAM03235e,3'-S-hydroxy-pravastatin,e
MAM03239c,3'-hydroxy-simvastatin-lactone form,c
MAM03240c,3'-hydroxy-simvastatin-acid form,c
MAM03240e,3'-hydroxy-simvastatin-acid form,e
MAM03916c,pravastatin,c
MAM03241c,3-alpha-iso-pravastatin,c
MAM03241e,3-alpha-iso-pravastatin,e
MAM03256c,3-hydroxy-acetaminophen,c
MAM03244c,3-methoxy-acetaminophen,c
MAM03256e,3-hydroxy-acetaminophen,e
MAM03269c,4-beta-OH-gliclazide,c
MAM03269e,4-beta-OH-gliclazide,e
MAM03272c,4-hydroxy-atorvastatin-lactone / para-hydroxy-atorvastatin lactone,c
MAM03271c,4-hydroxy-atorvastatin-acid / para-hydroxy-atorvastatin acid,c
MAM03271e,4-hydroxy-atorvastatin-acid / para-hydroxy-atorvastatin acid,e
MAM03272e,4-hydroxy-atorvastatin-lactone / para-hydroxy-atorvastatin lactone,e
MAM03275c,4-OH-midazolam-glucuronide,c
MAM03275e,4-OH-midazolam-glucuronide,e
MAM03278c,4-OH-midazolam,c
MAM03278e,4-OH-midazolam,e
MAM03279c,"3-keto-5,6,-dihydroxy-pravastatin",c
MAM03279e,"3-keto-5,6,-dihydroxy-pravastatin",e
MAM03280c,"5,6-epoxy-3-alpha-iso-pravastatin",c
MAM03280e,"5,6-epoxy-3-alpha-iso-pravastatin",e
MAM03286c,5-hydroxy-fluvastatin-glucuronide,c
MAM03286e,5-hydroxy-fluvastatin-glucuronide,e
MAM03285c,5-hydroxy-fluvastatin,c
MAM03285e,5-hydroxy-fluvastatin,e
MAM03289c,6-alpha-OH-gliclazide,c
MAM03289e,6-alpha-OH-gliclazide,e
MAM03290c,6-beta-OH-gliclazide,c
MAM03290e,6-beta-OH-gliclazide,e
MAM03291c,6-beta-OH-gliclazide-glucuronide,c
MAM03291e,6-beta-OH-gliclazide-glucuronide,e
MAM03292c,6'-beta-carboxy-simvastatin-lactone form,c
MAM03293c,6'-beta-carboxy-simvastatin-acid form,c
MAM03293e,6'-beta-carboxy-simvastatin-acid form,e
MAM03294c,6-epipravastatin,c
MAM03294e,6-epipravastatin,e
MAM03296c,6'-beta-hydroxy-lovastatin lactone form,c
MAM03297c,6'-beta-hydroxy-lovastatin-acid form,c
MAM03296e,6'-beta-hydroxy-lovastatin lactone form,e
MAM03298c,6'-beta-hydroxy-methyl-simvastatin-lactone form,c
MAM03299c,6'-beta-hydroxy-methyl-simvastatin-acid form,c
MAM03299e,6'-beta-hydroxy-methyl-simvastatin-acid form,e
MAM03300c,6'-beta-hydroxy simvastatin lactone,c
MAM03301c,6'-beta-hydroxy simvastatin acid,c
MAM03301e,6'-beta-hydroxy simvastatin acid,e
MAM03303c,6'-exomethylene-lovastatin lactone form,c
MAM03302c,6'-exomethylene-lovastatin-acid form,c
MAM03302e,6'-exomethylene-lovastatin-acid form,e
MAM03303e,6'-exomethylene-lovastatin lactone form,e
MAM03306c,6-hydroxy-fluvastatin-glucuronide,c
MAM03306e,6-hydroxy-fluvastatin-glucuronide,e
MAM03305c,6-hydroxy-fluvastatin,c
MAM03305e,6-hydroxy-fluvastatin,e
MAM03307c,7-alpha-OH-gliclazide,c
MAM03307e,7-alpha-OH-gliclazide,e
MAM03308c,7-beta-OH-gliclazide,c
MAM03308e,7-beta-OH-gliclazide,e
MAM03309c,7-beta-OH-gliclazide-glucuronide,c
MAM03309e,7-beta-OH-gliclazide-glucuronide,e
MAM03312c,7-hydroxy-3-alpha-iso-pravastatin,c
MAM03312e,7-hydroxy-3-alpha-iso-pravastatin,e
MAM03418e,allopurinol,e
MAM03418c,allopurinol,c
MAM03402c,acetaminophen/paracetamol,c
MAM03402e,acetaminophen/paracetamol,e
MAM03404e,acetaminophen-glutathione-conjugate,e
MAM03404c,acetaminophen-glutathione-conjugate,c
MAM03403c,Acetaminophen glucuronide,c
MAM03403e,Acetaminophen glucuronide,e
MAM03958c,sulphate-conjugate-acetaminophen,c
MAM03801c,oxypurinol,c
MAM03420c,AM19 (cyclosporine),c
MAM03420e,AM19 (cyclosporine),e
MAM03423c,AM1A (cyclosporine),c
MAM03421c,AM1A4N (cyclosporine),c
MAM03421e,AM1A4N (cyclosporine),e
MAM03422c,AM1Ac (cyclosporine),c
MAM03422e,AM1Ac (cyclosporine),e
MAM03423e,AM1A (cyclosporine),e
MAM03429c,AM1 (cyclosporine),c
MAM03424c,AM1AL (cyclosporine),c
MAM03424e,AM1AL (cyclosporine),e
MAM03426c,AM1c9 (cyclosporine),c
MAM03425c,AM1c4N9 (cyclosporine),c
MAM03425e,AM1c4N9 (cyclosporine),e
MAM03426e,AM1c9 (cyclosporine),e
MAM03427c,AM1c (cyclosporine),c
MAM03427e,AM1c (cyclosporine),e
MAM03428c,AM1c-glucuronide (cyclosporine),c
MAM03428e,AM1c-glucuronide (cyclosporine),e
MAM03429e,AM1 (cyclosporine),e
MAM03432c,AM9 (cyclosporine),c
MAM03430c,AM4N9 (cyclosporine),c
MAM03430e,AM4N9 (cyclosporine),e
MAM03520c,cyclosporine,c
MAM03431c,AM4N (cyclosporine),c
MAM03431e,AM4N (cyclosporine),e
MAM03432e,AM9 (cyclosporine),e
MAM03476e,atorvastatin-acid,e
MAM03476c,atorvastatin-acid,c
MAM03479c,atorvastatin-lactone,c
MAM03479e,atorvastatin-lactone,e
MAM03507c,S-carboxy ibuprofen glucuronide,c
MAM03507e,S-carboxy ibuprofen glucuronide,e
MAM03505c,R-carboxy ibuprofen,c
MAM03505e,R-carboxy ibuprofen,e
MAM03506c,S-carboxy ibuprofen,c
MAM03506e,S-carboxy ibuprofen,e
MAM03513c,carboxy-gliclazide,c
MAM03513e,carboxy-gliclazide,e
MAM03515c,cerivastatin-M1,c
MAM03515e,cerivastatin-M1,e
MAM03514e,cerivastatin,e
MAM03514c,cerivastatin,c
MAM03516c,cerivastatin-M22,c
MAM03517c,cerivastatin-M23,c
MAM03517e,cerivastatin-M23,e
MAM03518c,cerivastatin-M24,c
MAM03518e,cerivastatin-M24,e
MAM03521c,cyclosporine-sulphate,c
MAM03521e,cyclosporine-sulphate,e
MAM03520e,cyclosporine,e
MAM03526c,cysteine-conjugate-acetaminophen,c
MAM03759c,acetaminophen-mercapturate-conjugate/N-acetyl-cysteine-acetaminophen,c
MAM03526e,cysteine-conjugate-acetaminophen,e
MAM03519c,cerivastatin-M31,c
MAM03546c,deoxy-fluvastatin-dinor,c
MAM03546e,deoxy-fluvastatin-dinor,e
MAM03547c,N-desisopropyl-fluvastatin,c
MAM03547e,N-desisopropyl-fluvastatin,e
MAM03549c,dehydro-gliclazide,c
MAM03549e,dehydro-gliclazide,e
MAM03634c,Gliclazide,c
MAM03566c,desacyl dehydro-pravastatin,c
MAM03566e,desacyl dehydro-pravastatin,e
MAM03572c,"31-O-Desmethyl,19-Hydroxy,37, 39-Epoxy-tacrolimus",c
MAM03572e,"31-O-Desmethyl,19-Hydroxy,37, 39-Epoxy-tacrolimus",e
MAM03579e,fluvastatin,e
MAM03582e,des-isopropyl-dihydro-fluvastatin-tetranor,e
MAM03583e,des-isopropyl-dihydro-fluvastatin-tetranor-glucuronide,e
MAM03594e,glucuronide-conjugate of 3-methoxy-acetaminophen,e
MAM03634e,Gliclazide,e
MAM03636e,glucuronide-thiomethyl-acetaminophen conjugate,e
MAM03686e,ibuprofen-R,e
MAM03687e,ibuprofen-S,e
MAM03690e,ibuprofen acyl glucuronide,e
MAM03705e,"3'-hydroxy-iso-delta-4',5'-hydroxy acid form of lovastatin",e
MAM03728e,Losartan-E3174/ losartan-M6,e
MAM03729e,Losartan,e
MAM03730e,Losartan-N1-glucuronide,e
MAM03731e,Losartan-M1,e
MAM03732e,Losartan-M2,e
MAM03733e,Losartan-M4 (glucuronide derivative),e
MAM03734e,Losartan-M5,e
MAM03735e,Losartan-N2-glucuronide / Losartan-M7,e
MAM03736e,lovastatin lactone form,e
MAM03756e,Midazolam,e
MAM03757e,Midazolam-glucuronide,e
MAM03759e,acetaminophen-mercapturate-conjugate/N-acetyl-cysteine-acetaminophen,e
MAM03770e,Methyl-hydroxy-gliclazide,e
MAM03780e,N-desmethyl-rosuvastatin,e
MAM03781e,acid metabolite of nifedipine,e
MAM03782e,lactone form of nifedipine,e
MAM03783e,Nitropyridine metabolite of nifedipine,e
MAM03784e,hydroxy metabolite of nifedipine,e
MAM03801e,oxypurinol,e
MAM03799e,oxypurinol-1-riboside,e
MAM03800e,oxypurinol-7-riboside,e
MAM03892e,des-isoproylpropionic-acid-fluvastatin,e
MAM03911e,pitavastatin,e
MAM03913e,pitavastatin-lactone,e
MAM03915e,pitavastatin-M3,e
MAM03916e,pravastatin,e
MAM03917e,pravastatin glucuronide,e
MAM03918e,rosuvastatin,e
MAM03920e,rosuvastatin-5S-lactone,e
MAM03921e,sulphate-conjugate-3-methoxy-acetaminophen,e
MAM03934e,simvastatin lactone form,e
MAM03935e,simvastatin dihydroxy acid form,e
MAM03952e,sulphate-conjugate of thiomethyl-acetaminophen,e
MAM03958e,sulphate-conjugate-acetaminophen,e
MAM03959e,Tacrolimus,e
MAM03961e,taurine conjugate of S-ibuprofen,e
MAM03985e,threo-isomer of fluvastain,e
MAM03998e,trans-lactone-fluvastatin,e
MAM04000e,Torasemide,e
MAM04001e,Torasemide-M1,e
MAM04002e,Torasemide-M3,e
MAM04003e,Torasemide-M5,e
MAM04007e,triol metabolite of pravastatin,e
MAM04038e,thiomethyl-sulphoxide-acetaminophen-glucuronide,e
MAM04039e,thiomethyl-sulphoxide-acetaminophen-sulphate,e
MAM03583c,des-isopropyl-dihydro-fluvastatin-tetranor-glucuronide,c
MAM03582c,des-isopropyl-dihydro-fluvastatin-tetranor,c
MAM03579c,fluvastatin,c
MAM03594c,glucuronide-conjugate of 3-methoxy-acetaminophen,c
MAM03636c,glucuronide-thiomethyl-acetaminophen conjugate,c
MAM03690c,ibuprofen acyl glucuronide,c
MAM03686c,ibuprofen-R,c
MAM03688c,ibuprofen-CoA-R form,c
MAM03689c,ibuprofen-CoA-S form,c
MAM03687c,ibuprofen-S,c
MAM03961c,taurine conjugate of S-ibuprofen,c
MAM03705c,"3'-hydroxy-iso-delta-4',5'-hydroxy acid form of lovastatin",c
MAM03728c,Losartan-E3174/ losartan-M6,c
MAM03730c,Losartan-N1-glucuronide,c
MAM03729c,Losartan,c
MAM03731c,Losartan-M1,c
MAM03732c,Losartan-M2,c
MAM03733c,Losartan-M4 (glucuronide derivative),c
MAM03734c,Losartan-M5,c
MAM03735c,Losartan-N2-glucuronide / Losartan-M7,c
MAM03737c,lovastatin-hydroxyacid form,c
MAM03736c,lovastatin lactone form,c
MAM03737e,lovastatin-hydroxyacid form,e
MAM03757c,Midazolam-glucuronide,c
MAM03756c,Midazolam,c
MAM03770c,Methyl-hydroxy-gliclazide,c
MAM03780c,N-desmethyl-rosuvastatin,c
MAM03781c,acid metabolite of nifedipine,c
MAM03784c,hydroxy metabolite of nifedipine,c
MAM03782c,lactone form of nifedipine,c
MAM03783c,Nitropyridine metabolite of nifedipine,c
MAM04059c,udp-ribose,c
MAM03799c,oxypurinol-1-riboside,c
MAM03800c,oxypurinol-7-riboside,c
MAM03893c,des-isoproylpropionic-acid-fluvastatin-CoA,c
MAM03892c,des-isoproylpropionic-acid-fluvastatin,c
MAM03911c,pitavastatin,c
MAM03913c,pitavastatin-lactone,c
MAM03915c,pitavastatin-M3,c
MAM03917c,pravastatin glucuronide,c
MAM03918c,rosuvastatin,c
MAM03920c,rosuvastatin-5S-lactone,c
MAM03921c,sulphate-conjugate-3-methoxy-acetaminophen,c
MAM03935c,simvastatin dihydroxy acid form,c
MAM03934c,simvastatin lactone form,c
MAM03999c,thiomethyl-conjugate-acetaminophen,c
MAM03952c,sulphate-conjugate of thiomethyl-acetaminophen,c
MAM03959c,Tacrolimus,c
MAM03985c,threo-isomer of fluvastain,c
MAM03998c,trans-lactone-fluvastatin,c
MAM04001c,Torasemide-M1,c
MAM04002c,Torasemide-M3,c
MAM04003c,Torasemide-M5,c
MAM04000c,Torasemide,c
MAM04007c,triol metabolite of pravastatin,c
MAM04038c,thiomethyl-sulphoxide-acetaminophen-glucuronide,c
MAM03995c,thiomethyl-sulphoxide-conjugate-acetaminophen,c
MAM04039c,thiomethyl-sulphoxide-acetaminophen-sulphate,c
