ID,NAME,EQUATION,EC-NUMBER,GENE ASSOCIATION,LOWER BOUND,UPPER BOUND,OBJECTIVE,COMPARTMENT,MIRIAM,SUBSYSTEM,REPLACEMENT ID,NOTE,REFERENCE,CONFIDENCE SCORE
MAR10538,Exchange of AspHisPro,Aspartyl-Histidyl-Proline[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10539,Exchange of AspLysGlu,Aspartyl-Lysyl-Glutamate[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10540,Exchange of AspLysHis,Aspartyl-Lysyl-Histidine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10541,Exchange of AspMetAsp,Aspartyl-Methionyl-Aspartate[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10542,Exchange of AspProLys,Aspartyl-Prolyl-Lysine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10543,Exchange of AspValAsn,Aspartyl-Valyl-Asparagine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10544,Exchange of CysAsnMet,Cystyl-Asparaginyl-Methionine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10545,Exchange of CysAspPhe,Cystyl-Aspartyl-Phenylalanine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10546,Exchange of CysCys,Cystyl-Cysteine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10547,Exchange of CysGlnMet,Cystyl-Glutaminyl-Methionine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10548,Exchange of CysGluHis,Cystyl-Glutamyl-Histidine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10549,Exchange of CysGluTrp,Cystyl-Glutamyl-Tryptophan[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10550,Exchange of CysLeuThr,Cystyl-Leucyl-Threonine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10551,Exchange of CysSerMet,Cystyl-Seryl-Methionine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10552,Exchange of CysTyrAsn,Cystyl-Tyrosyl-Asparagine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10553,Exchange of GlnAsnGln,Glutaminyl-Asparaginyl-Glutamine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10554,Exchange of GlnHisHis,Glutaminyl-Histidyl-Histidine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10555,Exchange of GlnHisLys,Glutaminyl-Histidyl-Lysine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10556,Exchange of GlnLysLys,Glutaminyl-Lysyl-Lysine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10557,Exchange of GlnLysTrp,Glutaminyl-Lysyl-Tryptophan[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10558,Exchange of GlnProGlu,Glutaminyl-Prolyl-Glutamate[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10559,Exchange of GlnTrpGlu,Glutaminyl-Tryptophanyl-Glutamate[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10560,Exchange of GlnTyrLeu,Glutaminyl-Tyrosyl-Leucine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10561,Exchange of GluArgLeu,Glutaminyl-Arginyl-Leucine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10562,Exchange of GluAsnLeu,Glutaminyl-Asparaginyl-Leucine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10563,Exchange of GluGlu,Glutamyl-Glutamate[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10564,Exchange of GluIleLys,Glutamyl-Isoleucyl-Lysine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10565,Exchange of GluLeu,Glutamyl-Leucine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10566,Exchange of GluMet,Glutamyl-Methionine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10567,Exchange of GluMetHis,Glutamyl-Methioninyl-Histidine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10568,Exchange of GluThr,Glutamyl-Threonine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10569,Exchange of GluThrLys,Glutamyl-Threonyl-Lysine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10570,Exchange of GluTrpAla,Glutamyl-Tryptophanyl-Alanine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10571,Exchange of GlyHisAsn,Glycyl-Histidyl-Asparagine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10572,Exchange of GlyHisLys,Glycyl-Histidyl-Lysine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10573,Exchange of GlyLysCys,Glycyl-Lysyl-Cysteine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10574,Exchange of GlyLysPhe,Glycyl-Lysyl-Phenylalanine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10575,Exchange of GlyTyrLys,Glycyl-Tyrosyl-Lysine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10576,Exchange of GlyValHis,Glycyl-Valyl-Histidine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10577,Exchange of HisArgCys,Histidyl-Arginyl-Cysteine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10578,Exchange of HisArgSer,Histidyl-Arginyl-Serine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10579,Exchange of HisAsp,Histidyl-Aspartate[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10580,Exchange of HisCysCys,Histidyl-Cystyl-Cysteine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10581,Exchange of HisGlnAla,Histidyl-Glutaminyl-Alanine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10582,Exchange of HisGlu,Histidyl-Glutamate[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10583,Exchange of HisGluGln,Histidyl-Glutamyl-Glutamine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10584,Exchange of HisGlyLys,Histidyl-Lysyl-Lysine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10585,Exchange of HisHisLys,Histidyl-Histidyl-Lysine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10586,Exchange of HisLysAla,Histidyl-Lysyl-Alanine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10587,Exchange of HisLysGlu,Histidyl-Lysyl-Glutamate[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10588,Exchange of HisLysIle,Histidyl-Lysyl-Isoleucine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10589,Exchange of HisLysThr,Histidyl-Lysyl-Threonine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10590,Exchange of HisLysVal,Histidyl-Lysyl-Valine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10591,Exchange of HisMet,Histidyl-Methionine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10592,Exchange of HisMetGln,Histidyl-Methionyl-Glutamine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10593,Exchange of HisPheArg,Histidyl-Phenylalanyl-Arginine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10594,Exchange of HisProLys,Histidyl-Prolyl-Lysine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10595,Exchange of HisTrpHis,Histidyl-Tryptophanyl-Histidine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10596,Exchange of IleArgIle,Isoleucyl-Arginyl-Isoleucine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10597,Exchange of IleAsnHis,Isoleucyl-Asparaginyl-Histidine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10598,Exchange of IleAsp,Isolecyl-Aspartate[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10599,Exchange of IleGlnGlu,Isolecyl-Glutaminyl-Glutamate[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10600,Exchange of IleGlyArg,Isolecyl-Glycyl-Arginine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10601,Exchange of IleProLys,Isolecyl-Prolyl-Lysine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10602,Exchange of IleSerArg,Isolecyl-Seryl-Arginine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10603,Exchange of IleTrpTyr,Isolecyl-Tryptophanyl-Tyrosine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10604,Exchange of LeuAlaArg,Leucyl-Alanyl-Arginine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10605,Exchange of LeuAsnAsp,Leucyl-Asparaginyl-Aspartate[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10606,Exchange of LeuAspLys,Leucyl-Aspartyl-Lysine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10607,Exchange of LeuLeuTrp,Leucyl-Leucyl-Tryptophan[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10608,Exchange of LeuPro,Leucyl-Proline[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10609,Exchange of LeuProArg,Leucyl-Prolyl-Arginine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10610,Exchange of LeuSerTrp,Leucyl-Seryl-Tryptophan[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10611,Exchange of LeuTrp,Leucyl-Tryptophan[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10612,Exchange of LeuTrpArg,Leucyl-Tryptophanyl-Arginine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10613,Exchange of LeuTyrTyr,Leucyl-Tyrosyl-Tyrosine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10614,Exchange of LeuVal,Leucyl-Valine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10615,Exchange of LysArgLeu,Lysyl-Arginyl-Leucine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10616,Exchange of LysCysHis,Lysyl-Cysteinyl-Histidine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10617,Exchange of LysGlnPhe,Lysyl-Glutaminyl-Phenylalanine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10618,Exchange of LysGluGlu,Lysyl-Glutamyl-Glutamate[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10619,Exchange of LysLysLys,Lysyl-Lysyl-Lysine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10620,Exchange of LysPheIle,Lysyl-Phenylalanyl-Isoleucine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10621,Exchange of LysTrpArg,Lysyl-Tryptophanyl-Arginine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10622,Exchange of LysTyrIle,Lysyl-Tyrosyl-Isoleucine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10623,Exchange of LysValPhe,Lysyl-Valyl-Phenylalanine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10624,Exchange of LysValTrp,Lysyl-Valyl-Tryptophan[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10625,Exchange of MetArgLeu,Methionyl-Arginyl-Leucine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10626,Exchange of MetAsnTyr,Methionyl-Asparaginyl-Tyrosine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10627,Exchange of MetGlnTyr,Methionyl-Glutaminyl-Tyrosine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10628,Exchange of MetGlyArg,Methionyl-Glycyl-Arginine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10629,Exchange of MetHisLys,Methionyl-Histidyl-Lysine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10630,Exchange of MetMetIle,Methionyl-Methionyl-Isoleucine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10631,Exchange of MetPheArg,Methionyl-Phenylalanyl-Arginine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10632,Exchange of MetTrpPhe,Methionyl-Tryptophanyl-Phenylalanine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10633,Exchange of PheAsnMet,Phenylalanyl-Asparaginyl-Methionine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10634,Exchange of PheAsp,Phenylalanyl-Aspartate[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10635,Exchange of PheGlnPhe,Phenylalanyl-Glutaminyl-Phenylalanine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10636,Exchange of PheLeu,Phenylalanyl-Leucine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10637,Exchange of PheLeuAsp,Phenylalanyl-Leucyl-Aspartate[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10638,Exchange of PheLeuHis,Phenylalanyl-Leucyl-Histidine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10639,Exchange of PheLysAla,Phenylalanyl-Lysyl-Alanine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10640,Exchange of PheLysPro,Phenylalanyl-Lysyl-Proline[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10641,Exchange of PhePhe,Phenylalanyl-Phenylalanine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10642,Exchange of PhePheAsn,Phenylalanyl-Phenylalaninyl-Asparagine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10643,Exchange of PhePheThr,Phenylalanyl-Phenylalaninyl-Threonine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10644,Exchange of PheProArg,Phenylalanyl-Prolyl-Arginine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10645,Exchange of PheSerTrp,Phenylalanyl-Seryl-Tryptophan[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10646,Exchange of PheThrLys,Phenylalanyl-Threonyl-Lysine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10647,Exchange of PheTrpLeu,Phenylalanyl-Tryptophanyl-Leucine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10648,Exchange of PheTyr,Phenylalanyl-Tyrosine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10649,Exchange of PheTyrGln,Phenylalanyl-Tyrosinyl-Glutamine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10650,Exchange of PheTyrLys,Phenylalanyl-Tyrosinyl-Lysine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10651,Exchange of ProArgAsp,Prolyl-Arginyl-Aspartate[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10652,Exchange of ProArgCys,Prolyl-Arginyl-Cysteine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10653,Exchange of ProAsnCys,Prolyl-Asparaginyl-Cysteine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10654,Exchange of ProCys,Prolyl-Cysteine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10655,Exchange of ProGlnPro,Prolyl-Glutaminyl-Proline[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10656,Exchange of ProGluLys,Prolyl-Glutamatsyl-Lysine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10657,Exchange of ProHis,Prolyl-Histidine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10658,Exchange of ProHisTyr,Prolyl-Histidyl-Tyrosine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10659,Exchange of ProLeuArg,Prolyl-Leucyl-Arginine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10660,Exchange of ProLysPro,Prolyl-Lysyl-Proline[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10661,Exchange of ProPhe,Prolyl-Phenylalanine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10662,Exchange of ProProArg,Prolyl-Prolyl-Arginine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10663,Exchange of ProProPro,Prolyl-Prolyl-Proline[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10664,Exchange of ProTrpLys,Prolyl-Tryptophanyl-Lysine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10665,Exchange of ProTrpThr,Prolyl-Tryptophanyl-Threonine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10666,Exchange of ProValGln,Prolyl-Valyl-Glutamine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10667,Exchange of SerArgAla,Seryl-Arginyl-Alanine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10668,Exchange of SerArgTrp,Seryl-Arginyl-Tryptophan[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10669,Exchange of SerCysArg,Seryl-Cysteinyl-Arginine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10670,Exchange of SerGlyGlu,Seryl-Glycyl-Glutamate[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10671,Exchange of SerLysHis,Seryl-Lysyl-Histidine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10672,Exchange of SerPheLys,Seryl-Phenylalanyl-Lysine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10673,Exchange of SerTrpHis,Seryl-Tryptophanyl-Histidine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10674,Exchange of ThrArgTyr,Threonyl-Arginyl-Tyrosine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10675,Exchange of ThrAsnTyr,Threonyl-Asparaginyl-Tyrosine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10676,Exchange of ThrGlnGlu,Threonyl-Glutaminyl-Glutamate[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10677,Exchange of ThrGlnTyr,Threonyl-Glutaminyl-Tyrosine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10678,Exchange of ThrHisHis,Threonyl-Histidinyl-Histidine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10679,Exchange of ThrIleArg,Threonyl-Isoleucyl-Arginine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10680,Exchange of ThrMetArg,Threonyl-Methionyl-Arginine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10681,Exchange of ThrPheArg,Threonyl-Phenylalanyl-Arginine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10682,Exchange of ThrSerArg,Threonyl-Seryl-Arginine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10683,Exchange of ThrThrArg,Threonyl-Threonyl-Arginine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10684,Exchange of ThrTyrMet,Threonyl-Tyrosyl-Methionine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10685,Exchange of TrpAlaPro,Tryptophanyl-Alanyl-Proline[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10686,Exchange of TrpArgAla,Tryptophanyl-Arginyl-Alanine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10687,Exchange of TrpAspAsp,Tryptophanyl-Aspartyl-Aspartate[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10688,Exchange of TrpGlnGln,Tryptophanyl-Glutaminyl-Glutamine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10689,Exchange of TrpGluGly,Tryptophanyl-Glutamyl-Glycine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10690,Exchange of TrpGluLeu,Tryptophanyl-Glutamyl-Leucine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10691,Exchange of TrpGluPro,Tryptophanyl-Glutamyl-Proline[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10692,Exchange of TrpGluTyr,Tryptophanyl-Glutamyl-Tyrosine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10693,Exchange of TrpGlyLeu,Tryptophanyl-Glycyl-Leucine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10694,Exchange of TrpGlyPhe,Tryptophanyl-Glycyl-Phenylalanine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10695,Exchange of TrpGlyVal,Tryptophanyl-Glycyl-Valine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10696,Exchange of TrpHisMet,Tryptophanyl-Histidyl-Methionine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10697,Exchange of TrpIleLys,Tryptophanyl-Isoleucyl-Lysine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10698,Exchange of TrpIleTrp,Tryptophanyl-Isoleucyl-Tryptophan[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10699,Exchange of TrpLeuVal,Tryptophanyl-Leucyl-Valine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10700,Exchange of TrpLys,Tryptophanyl-Lysine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10701,Exchange of TrpMetArg,Tryptophanyl-Methionyl-Arginine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10702,Exchange of TrpMetVal,Tryptophanyl-Methionyl-Valine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10703,Exchange of TrpPhe,Tryptophanyl-Phenylalanine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10704,Exchange of TrpProGly,Tryptophanyl-Prolyl-Glycine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10705,Exchange of TrpProLeu,Tryptophanyl-Prolyl-Leucine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10706,Exchange of TrpProVal,Tryptophanyl-Prolyl-Valine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10707,Exchange of TrpSerTyr,Tryptophanyl-Seryl-Tyrosine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10708,Exchange of TrpThrGlu,Tryptophanyl-Threonyl-Glutamate[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10709,Exchange of TrpThrIle,Tryptophanyl-Threonyl-Isoleucine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10710,Exchange of TrpThrTyr,Tryptophanyl-Threonyl-Tyrosine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10711,Exchange of TrpTyrGln,Tryptophanyl-Tyrosyl-Glutamine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10712,Exchange of TrpTyrTyr,Tryptophanyl-Tyrosyl-Tyrosine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10713,Exchange of TrpValAsp,Tryptophanyl-Valyl-Aspartate[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10714,Exchange of TyrAla,Tyrosyl-Alanine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10715,Exchange of TyrAlaPhe,Tyrosyl-Alaninyl-Phenylalanine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10716,Exchange of TyrArgGlu,Tyrosyl-Arginyl-Glutamate[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10717,Exchange of TyrArgSer,Tyrosyl-Arginyl-Serine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10718,Exchange of TyrAspArg,Tyrosyl-Aspartyl-Arginine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10719,Exchange of TyrCysGly,Tyrosyl-Cysteinyl-Glycine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10720,Exchange of TyrCysThr,Tyrosyl-Cysteinyl-Threonine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10721,Exchange of TyrGlu,Tyrosyl-Glutamate[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10722,Exchange of TyrLeuArg,Tyrosyl-Leucyl-Arginine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10723,Exchange of TyrPheTyr,Tyrosyl-Phenylalanyl-Tyrosine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10724,Exchange of TyrThr,Tyrosyl-Threonine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10725,Exchange of TyrTrpPhe,Tyrosyl-Tryptophanyl-Phenylalanine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10726,Exchange of TyrTyr,Tyrosyl-Tyrosine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10727,Exchange of TyrValMet,Tyrosyl-Valyl-Methionine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10728,Exchange of ValArgGly,Valyl-Arginyl-Glycine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10729,Exchange of ValHisAsn,Valyl-Histidyl-Asparagine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10730,Exchange of ValLeuPhe,Valyl-Leucyl-Phenylalanine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10731,Exchange of ValLysTyr,Valyl-Lysyl-Tyrosine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10732,Exchange of ValPheArg,Valyl-Phenylalanyl-Arginine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10733,Exchange of ValProTrp,Valyl-Prolyl-Tryptophan[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10734,Exchange of ValSerArg,Valyl-Seryl-Arginine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10735,Exchange of ValTrpPhe,Valyl-Tryptophanyl-Phenylalanine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10736,Exchange of ValTrpVal,Valyl-Tryptophanyl-Valine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10737,Exchange of ValVal,Valyl-Valine[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10738,Exchange of TrpGlyAsp,Tryptophanyl-Glycyl-Aspartate[e] <=> ,,,,,,,,Exchange/demand reactions,,,,0
MAR10739,"Transport of AlaArgCys, Extracellular",H+[e] + Alanyl-Arginyl-Cysteine[e] <=> H+[c] + Alanyl-Arginyl-Cysteine[c],,Slc15a1 or Slc15a2,,,,,,Transport reactions,,,,0
MAR10740,"Transport of AlaArgGly, Extracellular",H+[e] + Alanyl-Arginyl-Glycine[e] <=> H+[c] + Alanyl-Arginyl-Glycine[c],,Slc15a1 or Slc15a2,,,,,,Transport reactions,,,,0
